chr	pos
1	16344537
1	46511683
1	71418640
1	158908315
1	159899449
1	162825477
1	163039240
1	178425858
1	200587141
2	24991673
2	131130923
2	179398971
2	186603435
2	198948909
2	233323629
3	15079630
3	27335109
3	78706322
3	195711498
4	6303412
4	110971491
5	45462091
5	148753999
6	33157180
6	39073345
6	55739333
6	63990189
7	48467375
7	81399215
7	83610720
8	24324544
8	35650749
8	103308002
8	139601594
8	145017978
9	14801714
9	19358139
9	36589625
10	75393671
10	98762674
10	118969028
10	133761289
11	67191469
11	129784709
12	68836
12	6696651
12	6707076
12	25398285
12	49437528
12	104378675
12	130827628
14	20248514
14	25326262
14	56233676
14	86091328
15	89073984
15	93515639
16	1400138
16	21690253
16	75146789
16	89334396
17	18166104
17	61788088
17	65936714
18	52894910
19	9090709
19	9577933
19	11032940
19	37416150
19	40581433
19	50985172
19	52568530
19	52715982
20	25843710
20	35422416
20	36940330
20	44576246
22	21983460
X	13624542
X	47073752
X	99663004
X	138814674
X	153049212
