chr	pos
1	8386060
1	38230751
1	57535057
1	167097229
1	201047050
1	205039043
1	207874869
2	27850447
2	33585721
2	39281904
2	72725629
2	74684886
2	88926546
2	90260018
2	103324610
2	128350410
2	131704373
2	133014578
2	169938401
2	179612366
2	234749348
3	5249856
3	10387081
3	10971010
3	112724609
3	131624166
4	66197808
4	71648890
4	74283319
4	88723830
4	115858651
4	129012524
4	187549662
5	23527778
5	39311416
5	41047840
5	64976529
5	140188074
6	3225118
6	12164245
6	30585647
6	56857233
6	111701419
6	111701420
6	112671713
6	123319157
6	148865655
6	152651011
6	158449877
6	166845943
7	897553
7	6049123
7	31736590
7	44737219
7	77764355
7	156476660
8	1496892
8	16026258
8	92406045
8	92982962
8	101300145
8	124453639
9	5522540
9	5763392
9	21227775
9	80866898
9	137694768
9	140811698
10	15254759
10	37422978
10	73039707
10	96748941
10	103912172
10	127843862
11	6191307
11	18232123
11	55904585
11	56058221
11	105880545
12	2602465
12	21349925
12	40689364
12	62261196
12	93968823
12	107236418
12	125396203
13	84455101
13	86369375
13	101717876
14	30046468
14	45628353
14	106109985
15	43818933
15	59499903
15	65917572
16	2578082
16	3781794
16	61854850
16	76573651
16	89807210
17	33289647
17	61473152
17	79226361
17	79278823
17	80045897
17	80478021
18	12493138
18	56586563
19	4292750
19	9449975
19	18368530
19	19740953
19	33355054
19	48602939
19	58420556
20	20232255
20	21143487
21	47969742
22	19969136
X	37029109
X	37029110
X	54259280
X	65427085
X	77913745
X	89177196
X	101381889
