chr	pos
1	152193268
1	232941483
2	32891715
2	55544946
2	209113112
3	111718245
3	120489647
3	178951958
4	83557863
5	14769169
5	52402983
5	95119548
5	149755650
5	156566369
6	79713469
6	160952755
8	101534835
8	117869555
9	22823377
9	139412675
11	1075719
11	55798086
11	103870852
11	110134885
11	111487048
12	51470329
12	122190038
13	20638648
14	105353382
15	28389059
15	28460828
15	62201315
15	63901366
16	21261086
16	31121057
17	17948505
17	48264128
17	62080305
17	72832630
19	7833752
19	42799059
20	21336757
X	107402954
X	117959418
X	152821834
