chr	pos
1	2939031
1	11008739
1	11008740
1	11594532
1	12907871
1	13743091
1	16200876
1	18014233
1	22927228
1	27212479
1	29647298
1	34276407
1	54417912
1	54606840
1	64515471
1	92456771
1	101197031
1	112318760
1	112318761
1	115256529
1	120468308
1	152278967
1	152383101
1	154474155
1	155261669
1	156708369
1	156708370
1	157514167
1	158548823
1	158576822
1	158617384
1	159858154
1	170695524
1	193149577
1	234041335
1	248652087
1	248722595
2	21225556
2	25994344
2	47378548
2	68607561
2	74589839
2	99217196
2	102314969
2	102958733
2	119739007
2	130832977
2	131520647
2	138414689
2	152534436
2	152582002
2	160032985
2	164466470
2	168099105
2	168102534
2	171376042
2	179605605
2	179641147
2	182542351
2	189933585
2	190439984
2	191934455
2	219757510
2	220342491
2	228882591
2	229890383
2	234869681
2	237489159
2	241075731
2	242716379
3	2613203
3	46580620
3	48475220
3	48572950
3	51251604
3	67058388
3	68587958
3	107096588
3	108129437
3	121340573
3	140978999
3	167525048
3	183824092
3	188956652
3	193120438
4	9784956
4	40895286
4	40895287
4	41016023
4	79429941
4	94411887
4	95575610
4	99579420
4	99579421
4	145035897
4	156757976
4	156850828
4	187195463
5	24511522
5	35065177
5	36039616
5	63803625
5	71756137
5	78077709
5	79855005
5	89923417
5	98208136
5	121761086
5	134126191
5	140214286
5	140222316
5	140228398
5	140248703
5	140529832
5	140581283
5	141059843
5	141059844
5	142586826
5	145393349
5	145638024
5	149630366
5	161324264
6	26405760
6	29142232
6	31996586
6	33630347
6	36464552
6	41021143
6	41029549
6	46821697
6	52054186
6	70917015
6	71235360
6	73951145
6	76744460
6	85448270
6	90577400
6	100838895
6	110536529
6	116758425
6	152708309
7	12728578
7	20199629
7	21856244
7	30008609
7	31918648
7	43495939
7	45145083
7	48634373
7	82595241
7	87760750
7	87912104
7	98254243
7	100193315
7	100193316
7	107013044
7	107671362
7	111927132
7	122765670
7	123599542
7	128097400
7	135390924
7	136700666
7	141464126
7	141730243
7	143827123
7	150324855
7	156451241
7	158828698
8	3072044
8	19805727
8	27457480
8	55539861
8	105509332
8	133141843
8	134237731
8	139155261
8	139164562
8	144945600
9	23762156
9	79469075
9	97365629
9	125551211
10	14939068
10	18284622
10	32097592
10	45907653
10	55582728
10	92678945
10	93390343
10	95169418
10	101370957
10	105561083
10	121586700
10	124392850
11	1263619
11	6007904
11	6977274
11	10508883
11	12313730
11	17414565
11	22294440
11	32705054
11	45880325
11	47684587
11	55135679
11	55433564
11	55944192
11	56431806
11	58125889
11	64572586
11	92087970
11	92532199
11	93806473
11	111680403
11	113857657
11	124266544
11	124310332
12	6804720
12	9085274
12	18891674
12	49441820
12	49441821
12	49949469
12	49949470
12	53292602
12	55725661
12	55794908
12	56749257
12	66232315
12	66838466
12	68595655
12	70149321
12	78392163
12	100787170
12	103981233
12	109293228
12	110968380
12	117923448
12	120654436
12	121932414
12	132562024
13	32906562
13	41515124
13	41515131
13	72134020
13	72204727
13	103339331
13	103518694
14	20389530
14	20849176
14	23523425
14	24654438
14	31344159
14	32560645
14	45644571
14	51204893
14	57268478
14	64587767
14	72152321
14	90650488
14	90770342
14	96875192
14	102028736
14	102843271
14	103416169
14	104640152
15	34102840
15	40675068
15	42003536
15	42116122
15	45396351
15	45556889
15	65495802
15	72636416
15	74043541
15	89400320
15	98995080
15	101933623
16	9858266
16	10567357
16	14970248
16	21078705
16	21771858
16	53487495
16	67315971
16	67478535
16	70515000
16	71571180
16	77387725
17	962063
17	5462668
17	8726743
17	10253931
17	10304997
17	10426472
17	11772518
17	16852106
17	19646583
17	27085398
17	33586576
17	33768044
17	36453135
17	39261837
17	39578598
17	47210392
17	60813988
17	61498504
17	74006208
17	76823355
17	77082220
17	78325563
17	80280114
18	8784510
18	23807135
18	24722825
18	28672213
18	50432657
18	50734090
19	1058821
19	3785146
19	6312292
19	6496064
19	9074964
19	17056471
19	17370097
19	19744923
19	23299917
19	37904217
19	38910609
19	39361342
19	39361343
19	43689216
19	45293285
19	49658569
19	51506165
19	52033150
19	56307512
19	56467279
19	58290772
20	853486
20	5903688
20	9523275
20	10624442
20	25439179
20	30671796
20	35155350
20	41306778
20	54824280
21	11098866
21	41301012
21	41668062
21	46363728
21	47831458
22	18022077
22	20129011
22	20129012
22	22039122
22	23523952
22	25270422
22	26165018
22	36537307
22	40283651
X	50377764
X	54492241
X	131212840
X	153070593
X	153128167
