chr	pos
1	6525564
1	10386167
1	10720588
1	11298633
1	14108979
1	20005444
1	21133940
1	24424469
1	29189260
1	34042909
1	39838272
1	44386130
1	45224942
1	51831687
1	53287260
1	66384459
1	67724344
1	75038467
1	75608920
1	75702712
1	78392295
1	85406654
1	85656355
1	91733341
1	98164927
1	100575922
1	101188699
1	149905376
1	152128833
1	152187673
1	152187848
1	152191897
1	152285664
1	152484375
1	152958061
1	156376950
1	157738268
1	157765775
1	158450183
1	158516949
1	158746916
1	159284029
1	159284030
1	159890222
1	160064989
1	160109502
1	160144492
1	161681880
1	161953827
1	165378835
1	167025039
1	168074010
1	168683470
1	169267907
1	170964610
1	179603612
1	182025622
1	183230436
1	186280206
1	196311322
1	200014698
1	201839929
1	202549699
1	207758045
1	208202323
1	209878280
1	214170144
1	216062230
1	216062261
1	220156686
1	220752748
1	226822349
1	231935886
1	231954224
1	237753196
1	237788985
1	238053382
1	240255908
1	246903601
1	247065950
1	247588891
1	247769207
1	247875831
1	247902207
1	248059426
1	248343522
1	248436861
1	248458065
2	1437233
2	8926021
2	27354942
2	27354943
2	27886665
2	29498087
2	31189105
2	42720313
2	47301049
2	48010482
2	48896973
2	54880836
2	55490896
2	55490897
2	61180159
2	63272647
2	68480203
2	77745587
2	80096984
2	80831284
2	89476609
2	90078190
2	95770407
2	107446598
2	112847280
2	130831809
2	130831816
2	133543015
2	133887548
2	141004723
2	141243061
2	141528464
2	141773486
2	145187498
2	153530214
2	158991296
2	160092552
2	160697293
2	168098310
2	178534229
2	179248858
2	179414966
2	179425064
2	179465800
2	179600480
2	179629360
2	182423373
2	185802325
2	185802924
2	197707510
2	197860124
2	210560969
2	211069313
2	230253098
2	238681557
3	4774899
3	8590426
3	9962198
3	12858665
3	13364836
3	13368732
3	16306251
3	20017589
3	20215825
3	38595839
3	38622535
3	39110273
3	46491448
3	46965103
3	46965105
3	51864773
3	85775661
3	93845334
3	96963161
3	97868586
3	98188687
3	99513220
3	101572000
3	105252472
3	107524311
3	108330135
3	113376951
3	113775361
3	115395340
3	118621605
3	119120823
3	123039598
3	124438258
3	124952769
3	125850346
3	126708353
3	128621414
3	128712102
3	130290028
3	130311457
3	133327442
3	134967252
3	134968281
3	137881045
3	139067066
3	151165119
3	158980514
3	160804507
3	161221316
3	164786565
3	164906588
3	169654173
3	171405281
3	172165994
3	172631507
3	178560595
3	178961026
3	183961369
3	184045054
3	184100892
3	184870689
3	186274280
3	187442823
3	187447224
3	189711884
3	193120654
3	193156814
3	194362822
3	194362893
3	195517392
3	197803771
4	1360024
4	2272435
4	17616319
4	26483482
4	42895534
4	46043132
4	46314665
4	68964620
4	69097045
4	74719033
4	78527084
4	83970342
4	87643410
4	108991854
4	114294519
4	115997975
4	126372525
4	134073626
4	154548755
4	156831190
4	169433288
4	184240812
4	187629165
5	825288
5	1474800
5	6742615
5	7690873
5	14687694
5	14746012
5	16699672
5	26906901
5	26915837
5	32789821
5	33467732
5	33881418
5	37016225
5	37049273
5	37107720
5	38407935
5	39202248
5	39341746
5	41009471
5	41739577
5	43277292
5	45645474
5	55407375
5	64466556
5	70808208
5	70809057
5	72184040
5	72469131
5	74078923
5	76029085
5	76251689
5	78293979
5	78417056
5	82835891
5	90670987
5	101774447
5	109178133
5	118877735
5	126887481
5	127510314
5	127607795
5	131543518
5	132202694
5	133887879
5	135583227
5	137721872
5	138860887
5	140208286
5	140214801
5	140264194
5	140558527
5	140731189
5	140764432
5	141316922
5	147480130
5	147793781
5	148745541
5	150276503
5	150502514
5	150924937
5	150925684
5	156479611
5	160030972
5	161128601
5	161128602
5	177576758
6	2623819
6	7378866
6	10430443
6	12124074
6	24436927
6	25850805
6	25913482
6	26104245
6	26373241
6	26373514
6	28358519
6	29454983
6	29454984
6	30522838
6	31549603
6	31592296
6	31931241
6	32138811
6	32157580
6	39272426
6	39284719
6	43221061
6	43483692
6	45480075
6	46656530
6	46656886
6	46690607
6	51907672
6	51923337
6	52993289
6	55039517
6	56443679
6	56480550
6	69943210
6	71242914
6	73904393
6	75812383
6	80723084
6	88773886
6	90482299
6	97052681
6	99848452
6	100368745
6	102074308
6	105526690
6	108582149
6	110300543
6	112671298
6	117043341
6	127648147
6	132910343
6	133836456
6	134305773
6	136599609
6	136704853
6	138726399
6	145157603
6	146755179
6	154732198
6	157527526
6	160240145
6	160670340
6	161006171
6	161152179
6	165715562
7	881662
7	2998182
7	6178808
7	8260937
7	18625048
7	21938969
7	27147767
7	27150337
