chr	pos
1	12061891
1	12062101
1	12089841
1	12327056
1	12952916
1	16374530
1	18703308
1	20140951
1	22202768
1	29618536
1	32146624
1	32207506
1	39796902
1	39908201
1	40928311
1	44456203
1	51005322
1	52231649
1	65099830
1	75097491
1	85506800
1	87012773
1	107867484
1	110766114
1	115256437
1	117142937
1	120295195
1	152277728
1	155851080
1	156639079
1	159284303
1	171621641
1	181767843
1	186043953
1	186332013
1	192153583
1	192321281
1	200824006
1	209605507
1	228564910
1	238046086
1	247614801
1	247751686
2	10929920
2	15676635
2	15742725
2	15761231
2	17697333
2	29072953
2	49189932
2	73718243
2	84780158
2	84800597
2	88751474
2	97757305
2	98422096
2	110881373
2	128471493
2	136396465
2	136432917
2	141986853
2	166892725
2	166915146
2	179432814
2	183821286
2	198281538
2	209271823
2	209358261
2	220413805
2	227871971
2	238949991
3	11058952
3	12869076
3	32030663
3	33906752
3	38058144
3	47281302
3	47385368
3	49059908
3	52556410
3	52621524
3	59737967
3	62518601
3	78667181
3	100275608
3	108672648
3	108751639
3	112546281
3	113955562
3	120461311
3	124209607
3	124449279
3	134080428
3	164906999
3	183584433
3	183670895
3	188925178
4	949204
4	53525352
4	56496571
4	79494389
4	88903845
4	100451106
4	100540147
4	109810882
4	110866295
4	114232532
4	126412834
4	152056242
4	156784757
5	14678824
5	19838908
5	39393418
5	76348604
5	90106458
5	109051903
5	129030532
5	137089271
5	140033626
5	140590224
5	140590225
5	174868646
5	179321413
6	27776021
6	31913139
6	32122955
6	33164069
6	33170340
6	35928812
6	42832462
6	47846820
6	55216287
6	55923968
6	64422761
6	71010034
6	74468731
6	87966709
6	107390086
6	126319271
6	153075325
6	167571224
6	167786671
7	5340281
7	6639680
7	8260993
7	8791206
7	18687582
7	23300376
7	74564126
7	77379116
7	100487810
7	100818075
7	103230167
7	104377187
7	104704022
7	105902147
7	117180398
7	119914546
7	121942123
7	124511029
7	128120741
7	131149094
7	138312124
7	139164435
7	140255495
7	142131869
7	142131870
7	143701566
7	151716922
8	10465496
8	27394368
8	27845064
8	32599532
8	35544090
8	37611605
8	41476311
8	41790872
8	59764314
8	68982089
8	74526059
8	100205199
8	124525536
8	143823817
8	144732159
8	144945880
8	145663880
9	27524516
9	130551655
9	132980228
10	468822
10	20568808
10	26315413
10	26789932
10	31799678
10	32344886
10	47087094
10	73921375
10	74234918
10	81070901
10	81317116
10	89624120
10	124377583
10	127697025
11	4703800
11	13395701
11	32417902
11	33374737
11	48328197
11	60557967
11	61083866
11	61188952
11	62394122
11	64360946
11	65308027
11	68031187
11	74717221
11	75379325
11	75379326
11	76372291
11	92532714
11	117395574
11	118378252
11	118827600
11	119181591
11	122944475
11	124007310
11	124180536
11	134050984
12	2622025
12	4461813
12	5020601
12	21358811
12	29608244
12	38710616
12	41585313
12	43840442
12	53001990
12	53699842
12	55688290
12	56638568
12	57560824
12	64664432
12	64833039
12	88508932
12	99447088
12	104380761
12	104742275
12	106466592
12	119563229
12	130648326
13	24515533
13	25144750
13	28368088
13	38211308
13	42793924
13	70370906
13	79911415
13	113488948
14	24044935
14	35465981
14	37969198
14	50272845
14	61446601
14	70252996
14	81669097
14	92949030
14	100599082
14	105411429
14	106110995
15	28273089
15	65555626
15	66621341
15	73862585
15	75305132
15	80215233
15	89449078
15	91522500
16	16271479
16	22545856
16	22926558
16	28187233
16	30666842
16	31228191
16	57181596
16	57496646
16	71663299
16	81187862
16	84623790
16	89785447
17	3840802
17	7574018
17	7577539
17	8108619
17	15950388
17	15976866
17	18043880
17	21477533
17	26958858
17	26966420
17	33479988
17	34165461
17	36365139
17	37607294
17	37682234
17	39305971
17	40837368
17	47103857
17	65909041
17	74865014
17	80019839
18	12325108
18	28934576
18	29111128
18	30804884
18	61627519
19	1978725
19	2430872
19	2432499
19	8467391
19	8842070
19	10335472
19	10742563
19	10799940
19	11534675
19	12156017
19	12430547
19	16918475
19	22154789
19	31768523
19	36272087
19	38897654
19	39914439
19	41003464
19	41286319
19	42737288
19	43372459
19	43680241
19	44223744
19	46375806
19	47423806
19	53576548
19	54304648
19	54969310
19	56539833
19	58262271
19	58863584
19	58863875
20	25259722
20	30584636
20	30585077
20	33370088
20	37652383
20	40161750
20	49620849
20	50713925
21	22910240
21	30330766
21	31869408
21	33318393
21	34003787
21	43783377
21	43867218
22	19398286
22	23438225
22	38692526
22	41574995
22	43460230
22	50437746
22	51007693
X	3242345
X	44949154
X	70627986
X	100385038
X	110494434
X	111090620
X	117900904
X	120009127
X	130415842
X	151870095
