chr	pos
1	11596632
1	11810185
1	22902808
1	22902965
1	27100988
1	27101586
1	28086093
1	46745288
1	46751604
1	49201962
1	85498432
1	100701034
1	102462345
1	155154488
1	155230165
1	155288103
1	155922418
1	161042337
1	176833476
1	196965186
1	202936373
1	235973532
2	20192811
2	21233836
2	26717812
2	27276416
2	37873446
2	42990228
2	48808503
2	64114602
2	65571896
2	73461422
2	96587363
2	160006935
2	172016855
2	189876410
2	207171761
2	220073250
2	225796298
2	238305397
2	241421610
2	242082263
3	17131429
3	44943289
3	47147508
3	78676636
3	100463742
3	128060617
3	158991572
4	1803568
4	1805533
4	1806112
4	113545020
4	170038745
4	170038769
4	170038903
4	186111756
4	189061706
5	5237159
5	34823332
5	34823439
5	34824386
5	37173929
5	37816164
5	43628317
5	54640370
5	74984960
5	79837742
5	86670043
5	125967431
5	125967495
5	127654607
5	140744002
5	158634612
5	161494984
5	176951275
5	179151700
6	26022231
6	31760563
6	46977913
6	56480971
6	57512667
6	90327727
6	109471320
7	6045538
7	15430465
7	16913467
7	24784190
7	24856260
7	91603051
7	99096378
7	104753361
7	104753834
7	107335098
7	128470904
7	142124196
7	150174632
7	150767332
8	22052270
8	38095721
8	38853964
8	109240615
8	133047065
9	37746352
9	99381613
9	116854869
10	70765492
10	75239146
10	76993951
10	119013596
11	3704662
11	10022460
11	55136137
11	56468004
11	62763286
11	64571830
11	67353963
12	335578
12	2602373
12	3000150
12	13062090
12	21608984
12	46757598
12	48547243
12	48736909
12	53045870
12	56487277
12	57472424
12	57472425
12	65564407
12	73012710
12	75905329
12	100797869
12	116403955
13	32912514
13	49933858
13	70681661
13	72146982
13	88329086
13	92797155
13	112721950
13	114498181
14	22356096
14	24436512
14	28734275
14	39717074
14	58831658
14	62244847
14	64427480
14	68123177
14	92074642
14	92074649
14	94155051
14	94711948
14	107199009
15	28231760
15	31197051
15	33795931
15	40488917
15	50519375
15	75122674
15	89760379
16	30995215
16	48138177
16	69377239
16	87921738
17	3432259
17	9545099
17	10231294
17	20224675
17	30358451
17	33289624
17	37687065
17	38209839
17	39674601
17	40379652
17	46114579
17	62029000
17	62029011
17	76866987
17	79891201
18	32621381
18	39584344
19	11559788
19	16045054
19	16982110
19	19308943
19	19312578
19	19313302
19	19313921
19	19822176
19	34884827
19	34949727
19	40521413
19	44833549
19	46998590
19	46998594
19	49249126
19	53644201
19	58131830
20	9561367
20	23017195
20	30676371
20	34312571
20	35060846
20	44669042
20	45216772
20	46282167
20	47990422
21	30307608
21	33368255
21	43838679
21	47648499
22	19504100
22	19951738
22	20386635
22	30659991
22	46319096
X	38135986
X	44966676
X	44969330
X	48925201
X	49020922
X	70351453
X	73812256
