chr	start	end	WT.count	mut.count	subclonal.CN	nMaj1	nMin1	frac1	nMaj2	nMin2	frac2	phase	mutation.copy.number	subclonal.fraction	no.chrs.bearing.mut
1	7845572	7845573	86	9	2	1	1	1	NA	NA	NA	unphased	0.676691729323308	0.676691729323308	1
1	27684759	27684760	73	7	2	1	1	1	NA	NA	NA	unphased	0.625	0.625	1
1	45525826	45525827	65	7	2	1	1	1	NA	NA	NA	unphased	0.694444444444444	0.694444444444444	1
1	55472890	55472891	115	12	2	1	1	1	NA	NA	NA	unphased	0.674915635545557	0.674915635545557	1
1	57383437	57383438	44	7	2	1	1	1	NA	NA	NA	unphased	0.980392156862745	0.980392156862745	1
1	63999886	63999887	34	5	2	1	1	1	NA	NA	NA	unphased	0.915750915750916	0.915750915750916	1
1	91404617	91404618	106	14	1.13	1	1	0.13	0	1	0.87	unphased	0.731833333333333	0.731833333333333	1
1	103474031	103474032	94	15	1.13	1	1	0.13	0	1	0.87	unphased	0.863237221494102	0.863237221494102	1
1	112042904	112042905	145	17	2	1	1	1	NA	NA	NA	unphased	0.749559082892416	0.749559082892416	1
1	145492356	145492357	114	9	2	1	1	1	NA	NA	NA	unphased	0.522648083623693	0.522648083623693	1
1	147120213	147120214	112	17	2	1	1	1	NA	NA	NA	unphased	0.941306755260244	0.941306755260244	1
1	147380307	147380308	144	6	2	1	1	1	NA	NA	NA	unphased	0.285714285714286	0.285714285714286	1
1	153012722	153012723	283	45	2	1	1	1	NA	NA	NA	unphased	0.979965156794425	0.979965156794425	1
1	155018374	155018375	151	22	2	1	1	1	NA	NA	NA	unphased	0.908340214698596	0.908340214698596	1
1	156100416	156100417	64	13	2	1	1	1	NA	NA	NA	unphased	1.20593692022263	1.20593692022263	1
1	156100510	156100511	23	8	2	1	1	1	NA	NA	NA	unphased	1.84331797235023	1.84331797235023	1
1	157512787	157512788	147	13	2	1	1	1	NA	NA	NA	unphased	0.580357142857143	0.580357142857143	1
1	159825834	159825835	29	7	2	1	1	1	NA	NA	NA	unphased	1.38888888888889	1.38888888888889	1
1	160062435	160062436	83	6	2	1	1	1	NA	NA	NA	unphased	0.481540930979133	0.481540930979133	1
1	179820115	179820116	129	24	2	1	1	1	NA	NA	NA	unphased	1.12044817927171	1.12044817927171	1
1	183885665	183885666	183	30	2	1	1	1	NA	NA	NA	unphased	1.00603621730382	1.00603621730382	1
1	220978598	220978599	131	5	2	1	1	1	NA	NA	NA	unphased	0.262605042016807	0.262605042016807	1
1	236646417	236646418	24	5	2	1	1	1	NA	NA	NA	unphased	1.23152709359606	1.23152709359606	1
1	237753214	237753215	67	13	2	1	1	1	NA	NA	NA	unphased	1.16071428571429	1.16071428571429	1
10	6539059	6539060	71	14	1	1	0	1	NA	NA	NA	unphased	1.01176470588235	1.01176470588235	1
10	32873228	32873229	47	6	1	1	0	1	NA	NA	NA	unphased	0.695417789757412	0.695417789757412	1
10	69954192	69954193	53	7	3	2	1	1	NA	NA	NA	unphased	0.95	0.95	1
10	71913664	71913665	208	54	3	2	1	1	NA	NA	NA	unphased	1.67829880043621	0.839149400218103	2
10	86008698	86008699	123	5	3	2	1	1	NA	NA	NA	unphased	0.318080357142857	0.318080357142857	1
10	89692894	89692895	131	23	1	1	0	1	NA	NA	NA	unphased	0.917439703153989	0.917439703153989	1
