chr	pos
1	44085379
1	44085382
1	53237070
1	114511088
1	150208140
1	153902776
1	185278149
2	65473767
2	69379389
2	86684157
2	97520082
2	177034070
3	120401091
3	194790638
4	82092953
4	94693534
4	134084225
5	205656
5	33951536
5	75906931
5	142513603
5	156672923
6	5368810
6	25972214
6	26158709
6	26158710
6	116837032
7	57188446
7	91503060
7	140453136
7	142139555
7	143807213
7	144380067
8	53084966
9	16436509
9	70177163
9	97062651
9	125330548
9	139110572
10	5435746
10	43318602
10	45430219
10	46322084
11	1031991
11	4903803
11	17408816
11	46722578
11	46722580
11	55340368
11	85584274
11	102595533
11	105795454
12	16109965
12	49445942
12	50388254
12	114804148
13	113965162
14	75022276
15	43816667
15	84527525
16	709087
17	42429456
17	76063980
18	57106778
19	43690554
19	51670987
20	34067214
21	43557723
22	17072056
22	40054211
X	47028898
X	130416701
