chr	pos
1	17316709
1	36819995
1	104160125
1	142713765
1	163039019
2	210742794
3	16633636
3	114014670
3	170928989
4	48037901
4	119259352
5	121758570
6	21598684
6	28213220
6	33164055
6	38840868
6	119345170
7	138768749
8	10755264
8	74705369
8	110476496
9	4286060
9	15468838
9	35650620
10	1052974
10	68857749
10	106118238
10	114578237
11	72548099
11	72548431
11	72548432
11	72548438
11	72549571
12	120582444
13	50275983
14	36192384
14	52520801
14	77978585
15	50550626
15	86312955
16	1488640
16	4796983
16	56977770
16	72174346
17	7369566
18	34205526
19	11727950
19	14266967
19	23328817
19	36352740
20	3214919
20	60768516
X	14708892
X	57934319
X	115304157
X	139586719
X	153040491
