chr	pos
1	7826645
1	12855741
1	85559315
1	169698443
1	171302046
1	204228468
1	206653790
2	209113112
2	219894928
2	233756167
3	9911660
4	71657033
4	156632083
5	79034604
5	134782426
6	119238864
7	38805189
8	26237207
8	113988234
10	35322128
10	73567468
10	82280594
10	129904148
11	5906365
12	992630
12	52793851
12	130649165
13	114531573
14	73464558
14	74824505
14	94503790
15	41870616
17	17698028
17	76464785
18	29126227
19	9069138
19	9073357
19	11138480
19	22941413
19	52091455
20	50158922
X	32459327
X	70824520
X	76875920
X	102004758
X	125299816
X	154157391
