chr	pos
1	14149782
1	32165447
1	44063687
1	76333264
1	79411960
1	117127484
1	149783307
1	153746308
1	158687131
2	10192695
2	69351771
2	71014835
2	98349436
2	136393551
2	166167085
2	200136381
2	224463860
3	38603969
3	47628081
3	48606262
3	48999099
3	113125833
3	119120938
3	134881021
3	179069813
3	179069816
3	179107819
3	186769080
3	195242197
3	197409436
3	197511004
4	9784946
4	79345576
5	38502838
5	68809798
5	80628300
5	95249513
5	112389471
5	133473773
5	172396449
5	179663151
6	7373600
6	31797856
6	31912622
6	35773299
6	40399901
6	96655486
6	96663186
6	132022418
6	149847891
6	152472809
6	170103922
7	26240331
7	97482391
7	98611622
7	98994267
7	99506320
7	99917283
7	147844591
7	150554615
8	1651574
8	24384344
8	25279131
8	27398991
8	39007314
8	70405116
8	107781944
8	116631590
8	124266852
9	39103809
9	101784427
9	111705299
9	115926352
9	123667461
9	131337616
9	140070157
10	16945979
10	44112612
10	62629856
10	78704644
10	106074541
11	1216458
11	2426270
11	6789525
11	26586795
11	32635220
11	46407375
11	56113842
11	59132150
11	62557554
11	67787219
11	86662616
11	117988062
12	48361947
12	50571452
12	52695793
12	58022875
12	123892743
13	25442743
13	26343263
13	31035766
13	53196361
14	103433438
14	105360904
15	22368953
15	45392391
15	48779545
15	73029250
16	19234436
16	56878425
16	56899125
17	3828295
17	4441120
17	7317709
17	7358623
17	7415274
17	28548752
17	30696347
17	37885619
17	39092782
17	40142298
17	72767990
17	73886699
17	76120758
18	32470207
18	63430163
19	12243540
19	21607960
19	53056935
19	55758504
20	3208438
20	9389320
20	21687380
20	25472115
20	32005636
20	41385155
20	43142627
22	29651307
22	37769432
22	50960627
X	7811215
