chr	pos
1	17563875
1	24859572
1	42875774
1	60521079
1	65305399
1	85510937
1	90180572
1	91985781
1	142620848
1	152636736
1	153509857
1	155108813
1	157667305
1	175046704
1	198725152
1	207073658
1	236900515
1	247835685
2	71351621
2	89103745
2	97505268
2	122165165
2	122485067
2	179595433
2	179634550
2	190617705
2	204150447
2	210558225
2	219513983
2	220426656
2	227942713
3	9956184
3	21792484
3	41266137
3	111394161
3	126726697
3	128976621
3	149479222
4	419956
4	30723752
4	74282072
4	76840924
4	148796299
4	175183929
4	187088139
5	19473754
5	56777436
5	59284493
5	140751548
5	159992837
5	172196041
6	3751735
6	34803088
6	75902065
6	82459733
6	87943233
6	96662880
6	99849338
6	138202372
6	139238740
7	12443479
7	12617696
7	86493623
7	86509672
7	94285435
7	98254391
7	131883359
7	151704964
7	151944994
8	33360968
8	37756978
8	49987869
8	66617100
8	70981937
8	99101725
8	100147862
8	105264026
8	108970401
9	27158096
9	35707195
9	94486904
9	129376817
10	1094891
10	6061870
10	76789928
10	85970828
11	1161279
11	4929013
11	46817191
11	55872871
11	93461979
11	95564320
11	103908795
11	108047094
11	118868995
11	118978593
11	121492888
11	130066301
12	7187943
12	7869825
12	14927949
12	22677545
12	56474108
12	122657230
12	125397157
13	42733407
13	96600318
13	100634599
14	22102423
14	24760356
14	60938440
14	81943498
15	27778000
15	41625027
15	42140612
15	42154463
15	42174259
15	49620725
15	63632640
15	74219803
15	75130667
15	90773562
15	102190571
16	422023
16	422038
16	19083318
16	24788563
16	30745076
16	57731869
17	3664397
17	7487071
17	68129150
18	31432918
18	43496496
18	43708145
18	50278724
19	1036446
19	7833877
19	15064996
19	24270141
19	30505901
19	30936438
19	33200280
19	36042385
19	58258269
20	308534
20	2797440
20	4842648
20	36954702
20	42355615
20	44531117
20	57273748
20	61525146
21	31986189
21	38997477
21	40794803
22	26164310
22	38012994
22	50961535
X	47028882
X	69669569
X	130678861
X	148564324
