#CHR	POS	Count_A	Count_C	Count_G	Count_T	Good_depth
1	1330849	0	275	50	0	325
1	1848510	10	0	61	0	71
1	2939361	19	0	91	0	110
1	11082428	0	200	32	0	232
1	21268676	0	43	230	0	273
1	28081820	0	0	190	26	216
1	28081833	0	26	189	0	215
1	28209195	0	8	50	0	58
1	28209523	39	0	0	8	47
1	32497169	0	240	42	0	282
1	32636421	17	128	0	0	145
1	38168962	21	0	129	0	150
1	47139068	0	177	0	32	209
1	55509543	38	0	59	0	97
1	109294878	0	64	295	0	359
1	110998908	22	95	0	0	117
1	150969844	0	63	0	15	78
1	151679165	4	0	44	0	48
1	158224311	107	0	11	0	118
1	160100375	0	171	0	61	232
1	162749975	0	306	0	332	638
1	168012310	0	364	44	0	408
1	170136817	0	0	166	33	199
1	171753612	0	3	0	16	19
1	181741296	62	0	81	0	143
1	202699097	0	171	106	0	277
1	205052752	0	202	0	139	341
1	234603315	0	347	0	416	763
1	237838074	27	358	0	0	385
1	248458633	0	43	0	370	413
2	17959309	0	48	238	0	286
2	32897423	0	70	395	0	465
2	71825691	0	111	18	0	129
2	102641117	0	9	53	0	62
2	105473057	0	42	0	10	52
2	107423060	0	13	0	66	79
2	111881573	0	30	152	0	182
2	113977702	0	57	0	11	68
2	122205895	0	129	0	23	152
2	135738488	0	40	0	53	93
2	165548759	141	0	168	0	309
2	167129254	27	218	0	0	245
2	167284451	189	0	0	34	223
2	175338026	0	0	49	45	94
2	179413968	0	0	286	47	333
2	180830686	0	255	0	211	466
2	201725997	26	179	0	0	205
2	204103735	4	0	33	0	37
2	207656667	6	0	29	0	35
2	210696226	37	0	204	0	241
2	219856919	0	10	44	0	54
2	220112181	0	193	0	37	230
2	230911284	6	0	33	0	39
2	239140666	0	82	71	0	153
2	241514979	0	50	7	0	57
2	242174929	38	0	169	0	207
3	7620807	96	0	284	0	380
3	27385856	0	23	0	412	435
3	39142358	54	0	0	27	81
3	39142359	53	26	0	0	79
3	49083879	199	0	47	0	246
3	51317617	0	25	172	0	197
3	52257063	0	20	0	5	25
3	57302590	0	11	141	0	152
3	78667058	22	134	0	0	156
3	78667059	23	132	0	0	155
3	97806157	99	0	500	0	599
3	121217405	0	0	51	284	335
3	142151663	0	193	0	27	220
3	142840368	0	21	0	6	27
3	148757825	0	864	0	125	989
3	151599065	0	93	0	517	610
3	154042019	0	101	8	0	109
3	155199315	0	255	0	61	316
3	164700076	128	0	596	0	724
3	170846665	0	11	0	126	137
3	183777232	0	238	0	28	266
3	184633188	0	41	367	0	408
3	193385006	54	0	653	0	707
3	196051034	0	87	68	0	155
4	1985029	0	74	16	0	90
4	25351206	236	0	45	0	281
4	55602777	0	0	14	502	516
4	56316269	0	21	311	0	332
4	66467826	0	0	23	112	135
4	72622488	173	45	0	0	218
4	73414570	0	107	0	28	135
4	74285267	0	32	115	0	147
4	126371162	0	0	70	15	85
4	155665715	0	0	71	11	82
4	183658093	0	0	172	39	211
5	23526561	254	0	41	0	295
5	36037922	0	295	0	56	351
5	61877098	0	21	107	0	128
5	78596083	0	32	195	0	227
5	78734879	0	325	64	0	389
5	79746393	36	0	230	0	266
5	80408520	53	0	242	0	295
5	89923430	0	187	0	26	213
5	134015363	0	265	114	0	379
5	137235387	18	129	0	0	147
5	138658390	0	46	283	0	329
5	138857033	0	0	18	89	107
5	140856040	0	98	0	10	108
5	149247336	0	15	81	0	96
6	5545520	0	159	0	83	242
6	16142016	0	30	89	0	119
6	27799116	0	123	16	0	139
6	27839854	0	118	17	0	135
6	27861580	0	17	84	0	101
6	30587758	0	50	388	0	438
6	31323126	20	0	0	178	198
6	31323127	19	178	0	0	197
6	42583818	0	162	300	0	462
6	55147021	137	11	0	0	148
6	87726224	25	0	0	7	32
6	106968489	10	372	0	0	382
6	117113277	0	263	19	0	282
6	119252656	179	14	0	0	193
6	131486325	26	0	283	0	309
6	132891957	0	295	0	37	332
6	135606763	0	426	45	0	471
6	163510311	0	175	0	33	208
7	38424475	0	157	27	0	184
7	39446278	0	16	105	0	121
7	48278959	110	0	0	20	130
7	48494654	6	0	6	0	12
7	73483057	0	121	0	24	145
7	100369639	0	23	4	0	27
7	112112380	0	307	54	0	361
7	131815110	0	20	134	0	154
7	133689779	0	222	0	29	251
7	135291561	0	554	53	0	607
7	142658564	0	31	0	28	59
7	148801976	8	0	39	0	47
8	37687409	0	12	0	11	23
8	41798566	0	333	0	172	505
8	41798629	0	232	0	148	380
8	43052825	0	272	702	0	974
8	68111035	0	12	65	0	77
