chr	pos
1	23763700
1	47048993
1	47075833
1	48713094
1	108679374
1	145354337
1	152080354
1	153740305
1	154942683
1	155015937
1	155023871
1	183190045
1	216019200
1	228346869
1	228347469
1	235605132
2	5840844
2	15737583
2	36749317
2	39239378
2	48027295
2	61391910
2	90044223
2	90044224
2	97637903
2	99217050
2	112601156
2	163139081
2	169952088
2	179639038
2	187627077
2	234669658
2	234669659
2	237489983
2	238271932
3	4747976
3	10157342
3	41266124
3	41266165
3	45872441
3	50396097
3	52724657
3	57447341
3	64608126
3	101052005
3	112357332
3	125833489
3	133648043
4	4426917
4	8307982
4	10079384
4	55139876
4	74275115
4	81124806
4	120079231
4	187524333
5	35086436
5	49699226
5	70308645
5	83680288
5	98229231
5	99922152
5	135651445
5	140480412
5	143539947
5	172661932
6	5109701
6	26217396
6	32847073
6	43222808
6	83819950
6	99284456
7	22179655
7	40133994
7	51095425
7	77789458
7	92210842
7	92734707
7	100370952
7	122338044
7	127892214
7	135612931
7	150695672
7	158718939
8	79514160
8	87683234
9	20363312
9	37708463
9	43816712
9	97367847
9	113205798
9	141008886
10	99219816
10	127456123
10	128835982
10	129914021
11	721563
11	30953494
11	56310580
11	56468039
11	63257813
11	65790380
11	77320592
11	77320602
11	85373569
11	85722082
11	86086183
11	103026197
11	103156996
11	113142501
12	1755095
12	6859471
12	6859472
12	9004828
12	54969802
12	56720131
12	59307787
12	71978147
12	121448715
12	122656863
13	25255721
13	32348772
13	70314528
14	22005097
14	60212848
14	79454468
14	93301968
15	20649523
15	22368845
15	22369093
15	29346270
15	30010667
15	40675151
15	44876651
15	45404147
15	79277244
15	91181991
16	2507153
16	3647563
16	19132550
16	28986482
16	29826044
16	68894026
16	69752318
16	70190675
16	74752917
16	84328534
17	7324364
17	34803368
17	48435884
17	48435895
17	48457826
17	57351222
17	72838940
17	80529707
18	9886755
18	21053404
18	32418754
18	32834231
19	4910899
19	5456638
19	6213406
19	9083038
19	35231867
19	41725279
19	46812565
19	49166509
19	54822602
20	2635441
20	31189358
21	11026795
21	41034557
21	45107430
21	45707002
22	20132876
22	24036434
22	25155853
22	39817945
22	44893467
X	15609834
X	15841369
X	53230776
X	69719893
X	71358304
X	115590262
