chr	pos
1	15894505
1	16274863
1	19441302
1	42048050
1	60312757
1	68512939
1	104122148
1	149900693
1	158047906
1	159166873
1	171482214
1	186136070
1	200017327
1	202932290
1	204586955
1	205022373
1	226026400
1	226496865
1	229567777
2	9000768
2	20647544
2	27317761
2	38542449
2	73678881
2	120097412
2	128263003
2	131803046
2	138738934
2	160289395
2	168103639
2	171399459
2	179543552
3	53289969
3	101520629
3	113376606
3	125032420
3	131100998
3	183778154
3	190167578
3	193044814
4	39201111
4	81791204
4	123145733
4	126242170
4	163032438
4	177037064
4	187005842
5	31538746
5	38451431
5	140710947
5	140724205
5	140724206
5	154278781
5	180661962
6	2678483
6	11193838
6	13977520
6	30131459
6	30522657
6	30569404
6	33131495
6	33381015
6	44197526
6	64404468
6	101095297
6	157256609
7	1594935
7	5104408
7	44621076
7	57529629
7	91570286
7	99705619
7	105205877
7	140080134
7	142460325
7	149148129
7	149981866
7	155094081
8	38373954
8	42129708
8	48352894
8	57876245
8	77776757
8	95690439
8	99440302
8	144891738
8	145757708
9	34256478
9	35853728
9	133780796
9	135797295
10	60123418
10	70549495
10	70551080
10	73462367
10	96162370
10	103190166
10	103898488
10	105215037
10	105420847
10	123846908
10	125526490
11	380902
11	9861227
11	10555657
11	31312247
11	35229738
11	45204507
11	55861513
11	59271312
11	59599270
11	59828646
11	62621156
11	64540963
11	65154550
11	66039643
11	75168777
11	95504699
11	104871090
12	6958797
12	14834400
12	27841978
12	49433394
12	50492581
12	66703945
12	67703780
12	75884198
12	108128285
12	108642051
12	112323737
12	122614580
12	130649121
12	133197918
13	78163292
13	111213777
14	20927799
14	20944709
14	74422193
14	74422544
14	93762412
15	22925812
15	26026180
15	41805969
15	51980540
15	52517693
15	57545626
15	62234019
15	65208072
15	65489366
15	80430023
15	90020801
16	2140152
16	3350606
16	10626925
16	30492809
16	50756530
16	67381364
16	70316654
16	74372750
16	74519764
17	2239710
17	6733698
17	7578239
17	10432260
17	10728777
17	11833358
17	29226501
17	40817778
17	48538160
17	71410828
17	74006001
18	32682099
19	1556581
19	9407300
19	12221212
19	13260628
19	15918298
19	18724930
19	31038924
19	33424513
19	41008181
19	41704736
19	50720992
19	55441913
19	56423751
20	3008457
20	23472475
20	43246970
20	43247008
20	43247018
20	43247019
20	43248473
20	43945416
20	47267544
20	49574904
21	11039397
22	19226822
X	110366476
