chr	pos
1	76257950
1	111861993
1	152275827
1	175113661
1	196927179
1	223116667
1	226923665
1	228403424
2	54081345
2	168931652
3	431122
3	3144358
3	51350282
3	73111421
3	87017746
3	195395447
4	17805219
4	76832312
4	153249456
4	155508049
4	184931824
6	119628109
6	125598264
7	87092159
9	15874644
9	100849441
11	71276787
12	1994194
12	15774273
12	48107062
12	100709473
13	28519519
13	113487173
14	80993286
14	105413132
15	63632540
15	65157204
15	85259342
15	86122681
16	421976
16	1261598
16	25258239
17	5085167
17	7574034
18	2891917
19	56481932
20	45130951
21	31538891
21	39580516
21	45945583
X	38016244
X	123518366
X	129139240
