chr	start	end	WT.count	mut.count	subclonal.CN	nMaj1	nMin1	frac1	nMaj2	nMin2	frac2	phase	mutation.copy.number	subclonal.fraction	no.chrs.bearing.mut
1	33149741	33149742	321	103	2	1	1	1	NA	NA	NA	unphased	1.01218553459119	1.01218553459119	1
1	35926029	35926030	92	24	2	1	1	1	NA	NA	NA	unphased	0.862068965517241	0.862068965517241	1
1	170931112	170931113	17	6	2	1	1	1	NA	NA	NA	unphased	1.08695652173913	1.08695652173913	1
10	43612163	43612164	224	25	2	1	1	0.1	1	1	0.9	unphased	0.418340026773762	0.418340026773762	1
11	108160411	108160412	29	12	2	1	1	1	NA	NA	NA	unphased	1.21951219512195	1.21951219512195	1
11	121477962	121477963	39	8	2	1	1	1	NA	NA	NA	unphased	0.709219858156028	0.709219858156028	1
11	123909001	123909002	127	16	2	1	1	1	NA	NA	NA	unphased	0.466200466200466	0.466200466200466	1
12	2602398	2602399	78	36	1	1	0	1	NA	NA	NA	unphased	1	1	1
12	29462140	29462141	366	15	1.27	3	1	0.09	0	1	0.91	unphased	0.135301837270341	1.50335374744824	0.09
12	56737293	56737294	43	19	1	1	0	1	NA	NA	NA	unphased	0.970430107526882	0.970430107526882	1
14	74970708	74970709	45	8	2	1	1	0.17	1	1	0.83	unphased	0.628930817610063	0.628930817610063	1
15	27126072	27126073	30	12	2	1	1	0.18	1	1	0.82	unphased	1.19047619047619	1.19047619047619	1
15	40675019	40675020	19	3	2	1	1	0.18	1	1	0.82	unphased	0.568181818181818	0.568181818181818	1
15	41820166	41820167	39	7	2	1	1	0.18	1	1	0.82	unphased	0.634057971014493	0.634057971014493	1
15	49716710	49716711	70	16	2	1	1	0.18	1	1	0.82	unphased	0.775193798449612	0.775193798449612	1
15	65678308	65678309	23	10	2	1	1	0.2	1	1	0.8	unphased	1.26262626262626	1.26262626262626	1
16	68021788	68021789	210	61	2	1	1	1	NA	NA	NA	unphased	0.937884378843789	0.937884378843789	1
17	7578267	7578268	42	29	2	2	0	0.57	1	1	0.43	unphased	1.7018779342723	1.08399868424987	1.57
17	45689929	45689930	73	16	2	1	1	1	NA	NA	NA	unphased	0.749063670411985	0.749063670411985	1
17	75493406	75493407	36	3	2	1	1	1	NA	NA	NA	unphased	0.320512820512821	0.320512820512821	1
19	7965113	7965114	111	11	2	1	1	1	NA	NA	NA	unphased	0.37568306010929	0.37568306010929	1
19	56114230	56114231	17	6	2	1	1	0.17	1	1	0.83	unphased	1.08695652173913	1.08695652173913	1
2	54872457	54872458	167	35	2	1	1	1	NA	NA	NA	unphased	0.721947194719472	0.721947194719472	1
2	141819774	141819775	78	18	2	1	1	1	NA	NA	NA	unphased	0.78125	0.78125	1
2	152235964	152235965	103	24	2	1	1	1	NA	NA	NA	unphased	0.78740157480315	0.78740157480315	1
22	30741107	30741108	129	10	1.76	1	0	0.24	1	1	0.76	unphased	0.282494004796163	0.282494004796163	1
3	100645219	100645220	65	7	2	1	1	0.17	1	1	0.83	unphased	0.405092592592593	0.405092592592593	1
4	124473	124474	89	37	2	1	1	1	NA	NA	NA	unphased	1.22354497354497	1.22354497354497	1
4	2306591	2306592	106	17	2	1	1	1	NA	NA	NA	unphased	0.575880758807588	0.575880758807588	1
5	137727135	137727136	127	38	2	1	1	0.09	1	1	0.91	unphased	0.95959595959596	0.95959595959596	1
5	140475431	140475432	53	14	2	1	1	0.09	1	1	0.91	unphased	0.870646766169154	0.870646766169154	1
6	170592398	170592399	45	18	1.02	1	1	0.02	0	1	0.98	unphased	0.910476190476191	0.910476190476191	1
7	107236321	107236322	87	8	1.12	2	1	0.06	0	1	0.94	unphased	0.276771929824561	0.276771929824561	1
7	146536852	146536853	103	18	2.96	2	1	0.98	0	1	0.02	unphased	0.762644628099174	0.762644628099174	1
8	10469744	10469745	126	7	2	1	1	0.11	1	1	0.89	unphased	0.219298245614035	0.219298245614035	1
X	53267380	53267381	28	8	NA	NA	NA	NA	NA	NA	NA	unphased	NA	NA	1
X	109694676	109694677	187	58	NA	NA	NA	NA	NA	NA	NA	unphased	NA	NA	1
X	118222521	118222522	41	10	NA	NA	NA	NA	NA	NA	NA	unphased	NA	NA	1
X	119249756	119249757	73	19	NA	NA	NA	NA	NA	NA	NA	unphased	NA	NA	1
