sample	chr	pos	ccf_old_v100_raw	ccf_old_v100_valid	ccf_over_one_flag
TCGA-97-A4M1-01	1	12884672	0.9979035639413	0.9979035639413	FALSE
TCGA-97-A4M1-01	1	22202226	0.765765765765766	0.765765765765766	FALSE
TCGA-97-A4M1-01	1	120438502	0.612612612612613	0.612612612612613	FALSE
TCGA-97-A4M1-01	1	150483702	1.12152777777778	NA	TRUE
TCGA-97-A4M1-01	1	175372564	0.526257600884466	0.526257600884466	FALSE
TCGA-97-A4M1-01	1	237813254	0.693877551020408	0.693877551020408	FALSE
TCGA-97-A4M1-01	10	52601655	1.0482180293501	NA	TRUE
TCGA-97-A4M1-01	11	18738373	0.905118601747815	0.905118601747815	FALSE
TCGA-97-A4M1-01	11	26663543	1.47679324894515	NA	TRUE
TCGA-97-A4M1-01	11	72289976	1.21963824289406	NA	TRUE
TCGA-97-A4M1-01	12	113446984	0.915522263836871	0.915522263836871	FALSE
TCGA-97-A4M1-01	13	60554963	1.26705653021442	NA	TRUE
TCGA-97-A4M1-01	13	75863085	0.392156862745098	0.392156862745098	FALSE
TCGA-97-A4M1-01	14	21469436	0.373389830508475	0.373389830508475	FALSE
TCGA-97-A4M1-01	14	70245096	0.978441127694859	0.978441127694859	FALSE
TCGA-97-A4M1-01	16	4308230	0.587547892720306	0.587547892720306	FALSE
TCGA-97-A4M1-01	16	15198428	NA	NA	FALSE
TCGA-97-A4M1-01	16	29831094	0.615810564663024	0.615810564663024	FALSE
TCGA-97-A4M1-01	16	29998398	0.366319936958235	0.366319936958235	FALSE
TCGA-97-A4M1-01	16	85106539	0.721397072748424	0.721397072748424	FALSE
TCGA-97-A4M1-01	17	56232956	0.596066308243728	0.596066308243728	FALSE
TCGA-97-A4M1-01	17	58262976	1.6048638660021	NA	TRUE
TCGA-97-A4M1-01	17	73760023	0.517874396135266	0.517874396135266	FALSE
TCGA-97-A4M1-01	17	74621550	1.14529914529915	NA	TRUE
TCGA-97-A4M1-01	18	31523045	0.570048309178744	0.570048309178744	FALSE
TCGA-97-A4M1-01	19	4013226	0.684977043158861	0.684977043158861	FALSE
TCGA-97-A4M1-01	19	46375660	0.688930053857501	0.688930053857501	FALSE
TCGA-97-A4M1-01	2	168102832	1.26817325800377	NA	TRUE
TCGA-97-A4M1-01	2	170007496	0.892334194659776	0.892334194659776	FALSE
TCGA-97-A4M1-01	2	173916421	0.959259259259259	0.959259259259259	FALSE
TCGA-97-A4M1-01	2	179452823	0.931045751633987	0.931045751633987	FALSE
TCGA-97-A4M1-01	2	207171117	0.918439716312057	0.918439716312057	FALSE
TCGA-97-A4M1-01	20	50401183	0.679671717171717	0.679671717171717	FALSE
TCGA-97-A4M1-01	21	47570400	0.990038314176245	0.990038314176245	FALSE
TCGA-97-A4M1-01	22	18384734	0.911919191919192	0.911919191919192	FALSE
TCGA-97-A4M1-01	22	51015404	0.976930834348075	0.976930834348075	FALSE
TCGA-97-A4M1-01	3	447262	0.634920634920635	0.634920634920635	FALSE
TCGA-97-A4M1-01	3	50332592	0.308641975308642	0.308641975308642	FALSE
TCGA-97-A4M1-01	3	167254771	0.591016548463357	0.591016548463357	FALSE
TCGA-97-A4M1-01	3	195491889	1.12293144208038	NA	TRUE
TCGA-97-A4M1-01	4	6331042	1.11111111111111	NA	TRUE
TCGA-97-A4M1-01	4	71844970	0.622605363984674	0.622605363984674	FALSE
TCGA-97-A4M1-01	4	119674015	0.571895424836601	0.571895424836601	FALSE
TCGA-97-A4M1-01	4	147561758	1.14695340501792	NA	TRUE
TCGA-97-A4M1-01	5	7867505	0.518853695324284	0.518853695324284	FALSE
TCGA-97-A4M1-01	5	7895960	0.970885323826501	0.970885323826501	FALSE
TCGA-97-A4M1-01	5	140389659	0.978441127694859	0.978441127694859	FALSE
TCGA-97-A4M1-01	7	55259515	0.876006441223833	0.876006441223833	FALSE
TCGA-97-A4M1-01	7	150270193	0.624402515723271	0.624402515723271	FALSE
TCGA-97-A4M1-01	8	68074148	0.36019536019536	0.36019536019536	FALSE
TCGA-97-A4M1-01	X	44922915	NA	NA	FALSE
TCGA-97-A4M1-01	X	54282208	NA	NA	FALSE
TCGA-97-A4M1-01	X	109924728	NA	NA	FALSE
TCGA-97-A4M1-01	X	119680993	NA	NA	FALSE
TCGA-97-A4M1-01	X	153171897	NA	NA	FALSE
