chr	pos
1	38005830
1	55280584
1	75055422
1	176709190
1	180885324
1	201286702
1	220777410
2	219447748
3	13438970
3	42728091
3	101022994
3	130405181
3	167183148
3	189349361
4	158059985
4	188924150
5	80762838
5	140590562
6	36288968
7	6439807
7	10977742
7	25176283
7	77325804
7	122342619
8	1624758
8	3081268
9	2161877
9	95993181
9	109689800
9	125681625
10	33196037
10	103917932
11	65036175
11	82879917
12	14923933
12	123482052
13	111137367
14	25043625
14	39648305
14	105408731
15	67073772
15	75942635
15	81625347
15	83226697
16	30794344
17	51901912
19	44271811
19	55047086
19	55176302
22	46654923
X	1746653
X	84526576
