chr	pos
1	1119384
1	3699293
1	11316081
1	11576105
1	12066609
1	12337566
1	12368579
1	12837257
1	12919569
1	12954681
1	13001293
1	16111220
1	16355734
1	16736178
1	19439325
1	34208985
1	35227260
1	38343860
1	40126934
1	42048421
1	44056778
1	45120814
1	45294218
1	57161734
1	57202799
1	57257889
1	57258104
1	57333298
1	61554224
1	75038269
1	79002193
1	79357242
1	93646302
1	94956753
1	94956754
1	111963975
1	114524268
1	114524269
1	115256530
1	120337285
1	145367791
1	149895856
1	150471505
1	152059674
1	152085305
1	152648614
1	152681714
1	152784987
1	154026785
1	154090314
1	154744721
1	155429661
1	156813996
1	157556241
1	158326480
1	158326481
1	158670443
1	158725296
1	158815488
1	159169545
1	159799733
1	160648920
1	160769730
1	161970012
1	167059496
1	169390915
1	175328850
1	176675571
1	176681030
1	176837956
1	177250510
1	178412129
1	181754921
1	182845222
1	183204779
1	190424010
1	197404165
1	201195161
1	201353961
1	202283943
1	203025567
1	204093858
1	204197305
1	204949559
1	205819130
1	206634486
1	206658624
1	207789995
1	209803960
1	211846988
1	215848664
1	216373145
1	228491481
1	228491482
1	229568416
1	230979542
1	233275579
1	233296092
1	233511738
1	233515097
1	233807082
1	234367213
1	234454656
1	235346091
1	236902833
1	247587738
1	248263173
2	1243537
2	1520688
2	21225676
2	21235180
2	21252650
2	24021187
2	27373171
2	27427331
2	29293979
2	30954249
2	31472268
2	31571809
2	31611135
2	36744665
2	73680499
2	80646705
2	85133146
2	95847964
2	98275374
2	98914416
2	99454685
2	103059758
2	108488640
2	108921625
2	112621364
2	112786409
2	113346455
2	128327441
2	131975958
2	132289353
2	135743584
2	145274920
2	160964243
2	164466641
2	168101126
2	168104432
2	168726198
2	171238569
2	171371487
2	173334104
2	173848292
2	179408103
2	179444756
2	179527693
2	179603068
2	179605128
2	180311384
2	182360652
2	189929782
2	196746717
2	196788411
2	198636606
2	207170939
2	207171375
2	208632177
2	209113113
2	210658531
2	229890744
2	230693983
2	231774658
2	233410453
2	233899687
2	234078703
2	234652280
2	234680923
3	3887668
3	13660447
3	27203839
3	27758863
3	31725152
3	36526476
3	38355224
3	38601711
3	38949448
3	46307695
3	48614163
3	48621382
3	49756665
3	52485757
3	57882648
3	58139289
3	58395265
3	68934400
3	81810613
3	108127247
3	118644973
3	120957823
3	121264614
3	121980939
3	124641140
3	124930218
3	124952531
3	125856726
3	131100667
3	133098997
3	138738775
3	138739084
3	151164524
3	151166599
3	154042118
3	158539803
3	158983100
3	172694842
3	183962422
3	191888297
3	193232524
4	2896428
4	3031062
4	37836258
4	39851153
4	40778268
4	47561023
4	47907343
4	55968659
4	69795706
4	70360938
4	71201408
4	71275451
4	71508384
4	74703524
4	77324342
4	79507487
4	79851443
4	100480449
4	101109086
4	107845043
4	156631965
4	164246387
4	166946521
4	187455134
5	171384
5	13766229
5	13781008
5	13839571
5	13885137
5	35876446
5	38490385
5	38881857
5	41049459
5	41195920
5	52351403
5	64447638
5	75427754
5	76251650
5	87564666
5	89925204
5	90459687
5	94353169
5	96333773
5	101575017
5	112769665
5	115141075
5	118487677
5	139905704
5	140188595
5	140433185
5	140433453
5	140596158
5	140788613
5	141236975
5	145246227
5	145519825
5	145523002
5	154394176
5	170667962
5	172336721
5	176396036
5	176765561
5	176943935
5	180166750
6	3224980
6	4735069
6	10882074
6	10961628
6	12164380
6	12296391
6	20490770
6	24515510
6	24556956
6	25862608
6	26157334
6	28057240
6	28540378
6	29694733
6	29796330
6	30153703
6	31742374
6	31926906
6	32008216
6	35543443
6	35765054
6	37631751
6	38840746
6	39282724
6	40400344
6	41002663
6	46660361
6	46678293
6	46806867
6	49754021
6	52993247
6	54173504
6	54805757
6	55300330
6	55932118
6	56494203
6	73904374
6	106555230
6	118801628
6	128134112
6	154533966
6	157527627
6	165706919
6	166571956
7	2565122
7	7571504
7	15666406
7	22165256
7	31378643
7	33063712
7	35129946
7	35129947
7	38433666
7	39379543
7	42977019
7	44044697
7	44805812
7	62758729
7	63720636
7	75174474
7	77010632
7	87179824
7	92763562
7	94293524
7	95167013
7	98609157
7	99797259
7	100346076
7	100350369
7	101882657
7	102108588
7	103126741
7	103281034
7	105148566
7	113558700
7	120768439
7	120776102
7	127253841
7	129064971
7	131149126
7	132754950
7	134346748
7	141672787
7	142104208
7	142364537
7	142643320
7	143028368
7	143053691
7	144059831
7	146829338
7	149474280
7	150217185
7	150417482
7	150440017
7	151841956
8	10756279
8	18257576
8	23058222
8	35453116
8	35648089
8	37692876
8	52387578
8	52567284
8	57228600
8	59058929
8	67930060
8	68965427
8	70744139
8	77768199
8	80831226
8	86244781
8	91057137
8	93088306
8	95158288
8	99441498
8	110131511
8	119209890
8	131812690
8	133036886
8	143994858
8	144873582
8	144895852
8	144942134
8	144944041
8	145763161
9	6620207
9	21141465
9	22452016
9	36882077
9	43625310
9	77407591
9	78911597
9	78973689
9	85627360
9	93375832
9	96031005
9	99013703
9	104432834
9	107360783
9	107379675
9	114296142
9	115760190
9	120466753
9	124535728
9	125315488
9	125390894
9	126371733
9	131379952
9	136597638
9	137776591
9	139379493
9	141016070
10	5254973
10	5948180
10	12867821
10	18837064
10	21414888
10	28233217
10	28409259
10	34688294
10	50944552
10	52573757
10	69926172
10	89720876
10	90703574
10	91192752
10	96707649
10	96708999
10	98109564
10	104176318
10	112642835
11	612716
11	1298184
11	3041483
11	4389432
11	4842792
11	4842868
11	4869499
11	5080058
11	5363907
11	5475249
11	5863129
11	8494745
11	10787958
11	12225819
