chr	pos
1	33160953
1	67412187
1	109007837
1	110882218
1	154062058
1	190423865
2	30457289
2	50699467
2	191840368
2	220041613
2	242651417
3	38103672
3	113755465
3	113755521
3	113755550
3	195690171
4	73169792
4	159593412
4	162421233
5	145847914
6	26156941
6	42935103
6	150005031
7	93073038
7	107262341
8	70551053
8	77768190
8	95390606
9	120476829
9	127215648
10	25887038
10	88459242
10	89265290
11	66472298
11	67926442
11	102395766
11	117097882
11	134179570
12	4829970
12	50190546
12	56566407
12	96394788
12	102547704
12	109288134
12	123789129
15	41313209
15	58891888
16	2653605
16	11770176
16	58701205
17	39506775
17	47866157
17	62750750
17	74878443
18	29039050
18	45567333
19	17100489
19	39663569
20	10273637
20	10273846
20	34204001
20	61943320
21	38845103
21	46713395
22	38083917
22	41632639
X	48934306
X	49020204
X	115305166
X	144909658
