chr	pos
1	1268977
1	1404053
1	19430655
1	24194558
1	32568197
1	37271784
1	110925500
1	118558645
1	152286135
1	152484234
1	167086583
1	172558967
1	179090986
1	204956619
1	230805248
1	233750155
2	42180241
2	48573415
2	51149818
2	55119629
2	74086467
2	95713737
2	107446653
2	179454111
2	179641337
2	231118030
3	111439691
3	143704492
3	194409623
4	74005454
4	85701351
4	103517467
4	171010856
5	112170863
5	154315427
6	12120878
6	24436908
6	29395222
6	42824904
6	43306594
6	127771316
6	146264384
6	152477049
6	152651968
6	158489745
7	23391129
7	98608685
7	129940662
8	42023095
8	42196126
8	61743032
8	74526075
8	90802528
8	91953053
9	19305480
9	107581161
10	27405252
10	86131056
11	9812157
11	18762159
11	55653041
11	95712436
11	122830103
11	128354801
12	43822238
12	48369159
12	52282383
12	116418613
13	21562181
13	25157685
13	39432051
14	20586318
14	21500202
15	76958122
16	5094442
16	11367212
16	28507989
16	48173147
16	70400637
17	1617239
17	38031555
17	48559533
17	61905454
17	71419647
17	72256323
17	80209305
18	8784192
18	28609576
18	44173584
18	61377451
19	9236833
19	9406201
19	15582836
19	48024552
20	62201838
20	62737451
21	32496857
21	34929528
21	42647415
21	47551997
22	22735604
22	45574746
22	50278297
22	50721771
X	1584751
X	72297936
