chr	pos
1	1148457
1	12785873
1	12835197
1	22032230
1	23232505
1	36031090
1	36755239
1	40770006
1	46768970
1	52254955
1	60331564
1	84955365
1	120839624
1	145608260
1	155311812
1	207975860
1	228246759
1	232144685
1	242253035
2	55470681
2	112540018
2	163027578
2	228996764
3	30045452
3	42916016
3	119530469
3	170732428
3	183959685
4	57164426
4	119947953
4	126237717
4	166033978
4	166978381
5	14713763
5	112823977
5	167984473
5	175923517
6	33638235
6	64395889
6	109771627
6	109803061
6	122777722
6	151748616
6	152540223
6	152631131
6	154428655
7	2564371
7	20824970
7	36447554
7	70800596
7	72951654
7	73280168
7	77755020
7	99474131
7	99704953
7	134644750
8	2054372
8	42938314
8	124787447
8	126011477
9	2070419
9	16738420
9	123930429
9	133971940
9	137707833
10	5009211
10	35930025
10	48388584
10	126655297
11	33628245
11	57563046
11	63342458
11	103780494
11	105782776
12	39242371
12	109834356
12	110011320
12	110778716
12	120271933
13	21721331
13	23907171
14	37198709
14	89878384
15	39874930
15	48433441
15	53081884
15	79067100
16	1486703
16	18841077
16	86601530
17	5991415
17	16040642
17	20108414
17	26495650
17	43592315
17	76481047
19	1360549
19	35843358
19	39025793
19	44529605
19	45797639
19	50434173
20	35540887
20	40043911
21	31587422
21	34540825
21	38510935
21	43523720
21	43531035
22	18893755
