chr	pos
1	990754
1	990756
1	11104993
1	11848672
1	21183941
1	26755887
1	27092809
1	60301046
1	89655840
1	100818371
1	145542737
1	146403750
1	152005230
1	152005261
1	152005294
1	152382704
1	166822667
1	168278012
1	169952459
1	186057810
1	193053747
1	204214116
1	210273467
1	210502369
1	216896587
1	230820907
1	244574683
2	17922938
2	24181218
2	47274473
2	53995075
2	66795825
2	86444009
2	103040853
2	125192218
2	152314327
2	152499104
2	158114898
2	159312984
2	166201333
2	175624089
2	179441920
2	179613559
2	186670005
2	215593595
2	228228347
2	232329172
2	232651170
3	15610020
3	39174539
3	52257996
3	52941159
3	111923239
3	118906644
3	126753693
3	131102075
3	137906363
3	138340359
3	141161534
3	142122720
3	142188940
3	142217479
3	155200208
3	178952085
3	178976769
3	185270236
3	188478056
3	195505778
4	66213902
4	75254357
4	77116943
4	77661939
4	79841062
4	152577418
5	5186169
5	6656249
5	36049512
5	38427198
5	38946615
5	45259737
5	54466524
5	54581549
5	56170924
5	89970003
5	90136543
5	95158214
5	98129393
5	102515827
5	114547535
5	135469490
5	137781023
5	150647100
5	156770011
5	159521038
5	167674323
5	170338079
5	172755414
6	7248771
6	7904910
6	32780867
6	36931132
6	44397628
6	71234425
6	102516393
6	111737655
6	151757536
6	158535942
6	160864680
6	161469906
7	819769
7	5920568
7	36934481
7	44714063
7	55750514
7	56132054
7	64350134
7	72865191
7	72892357
7	73183650
7	98625345
7	105172600
7	105172602
7	135611623
7	138566255
7	138969196
7	149509070
7	157060310
7	157931072
8	1497661
8	12879577
8	21856308
8	53535457
8	55539420
8	99963089
8	110488829
8	133141571
8	141745357
8	143851204
8	145163767
9	4663399
9	14618997
9	14842616
9	35724609
9	72758683
9	75531947
9	114090069
9	125865426
9	126770096
9	132681480
9	138590316
9	140772545
10	72637256
10	75404795
10	79781741
10	101554167
10	105215310
10	105845535
11	3249936
11	6541352
11	18750461
11	30033073
11	47498410
11	47711675
11	55798629
11	56237247
11	59564840
11	78285417
11	82896654
11	85374084
11	101918201
11	114121312
11	118916320
11	122852169
11	125359500
11	130108341
12	12509638
12	22213823
12	27078711
12	50535844
12	51754565
12	53494935
12	54340107
12	56078803
12	56233359
12	64724804
12	80899828
12	89997568
12	96076492
12	96077463
12	96077464
12	97078431
12	102590796
12	109577420
12	112237855
12	119594432
12	120966776
13	38145552
13	49822120
13	50296673
13	50588926
13	66877108
13	80910355
14	21511667
14	23240532
14	23548228
14	31818999
14	64610553
14	69558416
14	93688679
14	106962932
15	30112848
15	32819080
15	40558409
15	42479549
15	43038244
15	43815277
15	48623778
15	52842940
15	77763314
15	85406803
15	90193108
15	99459254
15	99459287
16	5108515
16	24835763
16	30020533
16	30021525
16	53269130
16	68772218
16	88039843
17	4535566
17	7216753
17	16703481
17	19318348
17	27589537
17	38855730
17	42171057
17	62518970
17	77924297
18	21483071
18	43497780
18	72103744
18	73130820
19	4268642
19	7694440
19	7694712
19	9009650
19	12807422
19	19381853
19	41381746
19	44652998
19	47960710
19	54783309
19	55685915
19	55739584
19	57966915
19	59067484
20	1616097
20	23402050
20	32677479
20	36151352
20	55966667
21	45534070
22	29446603
22	36701132
X	3228273
X	12940021
X	41022048
X	69723760
X	99664288
X	118752726
X	131214080
X	148626973
X	152160231
X	152615871
X	153127583
X	153206953
X	153539358
X	153579318
