chr	pos
1	809819
1	874496
1	880921
1	898099
1	909731
1	985657
1	1111413
1	1115071
1	1115115
1	1163984
1	1169358
1	1190240
1	1191455
1	1231285
1	1238330
1	1296726
1	1309813
1	1325635
1	1326222
1	1374464
1	1374515
1	1386072
1	1389867
1	1404015
1	1477494
1	1588825
1	1597378
1	1656828
1	1666157
1	1685023
1	1691234
1	1691263
1	2106680
1	2113250
1	2116566
1	2116848
1	2252745
1	2316429
1	2321422
1	2334745
1	2411250
1	2411704
1	2416035
1	2434456
1	2440201
1	2489215
1	2493186
1	2520039
1	2526288
1	2541190
1	2983945
1	3328303
1	3342776
1	3347489
1	3388199
1	3427396
1	3553613
1	3649532
1	3672064
1	3692016
1	3697693
1	3697774
1	3712445
1	3731790
1	3732886
1	3753158
1	3755581
1	3755674
1	5924067
1	5934717
1	5993227
1	6158669
1	6163138
1	6185169
1	6189065
1	6215769
1	6257743
1	6267548
1	6272763
1	6314113
1	6387466
1	6521519
1	6528100
1	6556563
1	6631112
1	6639150
1	6641125
1	6653640
1	6679935
1	6679958
1	6683542
1	7811383
1	7812577
1	7829296
1	7829475
1	7844809
1	7846870
1	7887664
1	8022868
1	8072435
1	8073532
1	8385923
1	8390709
1	8390960
1	8399589
1	8399712
1	8601297
1	8716244
1	8716272
1	8927184
1	9027759
1	9079302
1	9098564
1	9107770
1	9129649
1	9305454
1	9323595
1	9325099
1	9429121
1	9429144
1	9664957
1	9770626
1	9775653
1	9775956
1	9776134
1	9777635
1	9780065
1	9780299
1	9784109
1	9793523
1	9793559
1	9811697
1	9990332
1	10316334
1	10338054
1	10355209
1	10380146
1	10403336
1	10408755
1	10421047
1	10425474
1	10425494
1	10500409
1	10684420
1	10689728
1	10690003
1	10696749
1	10706283
1	10713557
1	10720373
1	11015068
1	11083069
1	11158106
1	11186751
1	11190732
1	11294225
1	11561171
1	11561595
1	11589656
1	11589657
1	11806199
1	11847325
1	11861347
1	11863023
1	11863302
1	11867225
1	11886266
1	11901272
1	11901396
1	11902458
1	12030740
1	12066623
1	12248893
1	12262092
1	12348369
1	12429612
1	12520332
1	12520444
1	12557680
1	12640531
1	12806366
1	12819380
1	12835223
1	12836117
1	12856078
1	12856218
1	12907973
1	12998320
1	13036534
1	13448260
1	13497663
1	13668964
1	13668965
1	13695958
1	13802425
1	14107527
1	14107887
1	15450768
1	15653508
1	15656056
1	15687100
1	15689214
1	15695960
1	15987116
1	16044479
1	16054100
1	16054173
1	16054588
1	16060342
1	16069517
1	16096930
1	16261066
1	16262720
1	16270435
1	16272741
1	16383397
1	16383661
1	16384970
1	16450997
1	16451814
1	16577195
1	16577989
1	16721591
1	16722025
1	16730480
1	16757819
1	16775614
1	16811368
1	16913693
1	16954992
1	17394533
1	17634743
1	17681157
1	17708495
1	17714890
1	17715015
1	17748762
1	17914059
1	17930045
1	17930076
1	17934443
1	17942550
1	17949498
1	18023562
1	18023730
1	18024031
1	18152500
1	18808345
1	18812353
1	18962819
1	19027168
1	19027278
1	19029745
1	19181405
1	19202847
1	19208218
1	19238492
1	19247599
1	19411101
1	19426097
1	19426930
1	19430663
1	19433067
1	19449371
1	19467940
1	19470546
1	19473427
1	19479864
1	19491778
1	19528256
1	19549972
1	19615142
1	19630837
1	19665910
1	19671692
1	19683146
1	19683224
1	19683229
1	19810757
1	19953089
1	19981663
1	19984492
1	19992271
1	20141371
1	20141590
1	20246842
1	20519014
1	20519044
1	20519304
1	20640981
1	20649917
1	20659300
1	20680650
1	20680698
1	20810194
1	20834414
1	20881121
1	20915760
1	21009174
1	21012564
1	21014288
1	21031301
1	21049264
1	21049314
1	21102289
1	21177937
1	21503322
1	21546508
1	21801405
1	21887623
1	21894627
1	21904577
1	21904826
1	22032960
1	22054988
1	22063038
1	22063044
1	22148318
1	22151254
1	22155456
1	22168622
1	22178166
1	22190694
1	22203068
1	22204720
1	22205584
1	22207203
1	22207311
1	22214525
1	22216971
1	22217158
1	22331963
1	22418432
1	22816644
1	22828811
1	22832667
1	22903220
1	22924291
1	22929596
1	22970553
1	22987539
1	23111413
1	23219431
1	23219473
1	23240749
1	23399865
1	23407978
1	23409810
1	23411973
1	23414909
1	23415286
1	23415383
1	23415387
1	23417709
1	23419548
1	23520442
1	23520883
1	23637051
1	23688471
1	23697492
1	23759765
1	23760762
1	23763761
1	23836603
1	23885880
1	23954396
1	24082379
1	24186298
1	24201513
1	24413271
1	24413305
1	24718049
1	24746059
1	24766687
1	24768640
1	24861708
1	24921988
1	24932146
1	24987259
1	24987876
1	25555527
1	25569107
1	25617161
1	25627475
1	25633127
1	25712291
1	25812218
1	26098174
1	26109180
1	26227334
1	26362729
1	26450483
1	26487875
1	26489059
1	26507291
1	26510309
1	26528011
1	26581895
1	26644516
1	26664155
1	26691499
1	26755929
1	27097727
1	27099968
1	27102177
1	27106354
1	27107335
1	27117319
1	27189787
1	27224091
1	27276586
1	27332630
1	27333046
1	27425382
1	27428897
1	27429001
1	27682984
1	27706039
1	27732256
1	27732648
1	27732979
1	27874024
1	27877004
1	27878208
1	27941079
1	27942275
1	27950453
1	28224200
1	28261618
1	28284998
1	28294526
1	28316215
1	28476970
1	28477035
1	28527082
1	28598336
1	28599908
1	28601455
1	28802705
1	28920221
1	28929823
1	29185716
1	29362384
1	29443925
1	29444134
1	29445798
1	29474620
1	29486959
1	29585176
1	29641898
1	31186205
1	31188099
1	31230600
1	31437583
1	31656745
1	31840316
1	32042985
1	32050797
1	32050855
1	32050928
1	32087174
1	32120931
1	32198728
1	32202322
1	32206119
1	32222398
1	32258932
1	32262230
1	32264080
1	32280318
1	32509128
1	32660830
1	32669812
1	32740609
1	32829480
1	32829481
1	32829687
1	32849486
1	33058647
1	33058779
1	33058994
1	33160542
1	33237889
1	33321729
1	33328969
1	33563609
1	33567452
1	33631082
1	33790069
1	33795725
1	33799704
1	33832793
1	33958791
1	33985104
1	33998688
1	34006765
1	34008441
1	34011722
1	34024975
1	34192239
1	34204750
1	34286109
1	35227229
1	35227335
1	35259971
1	35261062
1	35351733
1	35441986
1	35486048
1	35569947
1	35649493
1	35652665
1	35658339
1	35847151
1	35886462
1	35919260
1	35944697
1	36026080
1	36101917
1	36214035
1	36219441
1	36358211
1	36358738
1	36367190
1	36367619
1	36474584
1	36557678
1	36557682
1	36564220
1	36564317
1	36748291
1	36752352
1	36754831
1	36762236
1	36786697
1	36807446
1	36809513
1	36814314
1	36898183
1	36933810
1	37267592
1	37271872
1	38005941
1	38022539
1	38042079
1	38059367
1	38183942
1	38185120
1	38188747
1	38261439
1	38265626
1	38281018
1	38287819
1	38343918
1	38344054
1	38463514
1	39305238
1	39322629
1	39776029
1	39818720
1	39833905
1	39851228
1	39853205
1	39878781
1	39879604
1	39898742
1	39918417
1	39926411
1	40007512
1	40092660
1	40097200
1	40129104
1	40146724
1	40226035
1	40230422
1	40236799
1	40307290
1	40307457
1	40322974
1	40362665
1	40363492
1	40431002
1	40537656
1	40654794
1	40704565
1	40706554
1	40766802
1	40769753
1	40773902
1	40875448
1	40887723
1	40961023
1	40961069
1	40961166
1	41090444
1	41283926
1	41288023
1	41304102
1	41475123
1	41608763
1	41990415
1	42046329
1	42046618
1	42049344
1	42049701
1	42050855
1	42620472
1	42642224
1	42642528
1	42654557
1	42657168
1	42657234
1	42921609
1	42921781
1	43021872
1	43032039
1	43110410
1	43295949
1	43305955
1	43308534
1	43317276
1	43317647
1	43317773
1	43317882
1	43318017
1	43392575
1	43395565
1	43396474
1	43613738
1	43738490
1	43738499
1	43748663
1	43777709
1	43783059
1	43787300
1	43788329
1	43804219
1	43826192
1	43828681
1	43887850
1	43888529
1	43891576
1	43895422
1	43904681
1	43907014
1	43907018
1	43911916
1	43913357
1	43917285
1	44069103
1	44069434
1	44133479
1	44149410
1	44170471
1	44365339
1	44386172
1	44396551
1	44399865
1	44424142
1	44437166
1	44446829
1	44584644
1	44596186
1	45120830
1	45232608
1	45271753
1	45277733
1	45289024
1	45294008
1	45294667
1	45295094
1	45392323
1	45468959
1	45477949
1	45479302
1	45506122
1	45797428
1	45809667
1	45974748
1	46073122
1	46099893
1	46180131
1	46182675
1	46499930
1	46512230
1	46543240
1	46597675
1	46654944
1	46657865
1	46751281
1	46808027
1	46976706
1	46978154
1	47024062
1	47028420
1	47042321
1	47075039
