chr	pos
1	1290660
1	10397460
1	10532574
1	10532575
1	10725290
1	11716154
1	12919825
1	15888662
1	19652799
1	22176590
1	22191810
1	22903295
1	24410863
1	26507320
1	27121583
1	36636569
1	86196221
1	115252309
1	143912342
1	152080573
1	155106431
1	161010081
1	161559467
1	173934024
1	175063332
1	182554725
1	185270194
1	200877931
1	220379266
1	228504576
1	231360132
1	236767261
1	248112618
1	248224442
1	248637606
2	9580668
2	24051785
2	25972772
2	27566208
2	27597567
2	27662724
2	32445633
2	32640253
2	72722561
2	88409913
2	95815295
2	95815296
2	98350949
2	98350950
2	109365525
2	112550012
2	113832779
2	120849189
2	122363383
2	128622681
2	130725932
2	131520826
2	136540498
2	141283902
2	160092484
2	160604655
2	165555944
2	182542962
2	197662607
2	218700920
2	231223823
2	234652506
2	239974734
3	1415733
3	1445031
3	3887975
3	14552782
3	14552783
3	15616524
3	20202603
3	30729955
3	44540951
3	44636137
3	48965041
3	49679857
3	50677925
3	51669661
3	52472134
3	62464063
3	71021828
3	99568842
3	112732136
3	112732137
3	124449313
3	132440815
3	141161333
3	142259785
3	142430888
3	147131158
3	150176290
3	151463418
3	160122125
3	169497252
3	178916957
3	185155359
4	1807889
4	2209866
4	8082509
4	10447196
4	25835109
4	42037314
4	46307650
4	49052780
4	57314685
4	74352694
4	77300523
4	85600134
4	88026829
4	114278500
4	134071766
4	146031388
4	148461017
4	170327844
4	175898960
4	175899008
4	183676174
4	187630782
5	13901432
5	36035883
5	36677103
5	54603794
5	77311345
5	82816062
5	89925318
5	108290593
5	121780284
5	134074346
5	140166206
5	140215430
5	140256840
5	140581588
5	140711156
5	140769076
5	146030241
5	154179579
5	156721803
5	156721804
6	7582914
6	16141917
6	21596141
6	22287784
6	25540226
6	25540227
6	25811918
6	26056117
6	26271447
6	30675733
6	31604530
6	33967754
6	36043703
6	42236621
6	44280986
6	52906030
6	53373430
6	56417488
6	62604676
6	66204893
6	97246729
6	102337597
6	102337649
6	109765033
6	111884237
6	116720706
6	116720707
6	137525483
6	143093331
6	143093773
6	143095264
6	143095356
6	144033176
6	144098521
6	149700405
6	153292386
6	154744114
6	160905249
6	168227233
7	894630
7	5269255
7	5269364
7	56007392
7	80439972
7	87514376
7	103007950
7	105148620
7	105732365
7	116436174
7	121731806
7	122111491
7	123097453
7	124475437
7	129658505
7	129756427
7	142983989
7	143095086
7	144150569
7	148451088
8	20069162
8	22398300
8	22438123
8	26722557
8	38852965
8	52284499
8	61504457
8	87076599
8	95384382
8	103293664
8	103293699
8	121312970
8	125339618
8	134240014
8	144378545
8	144900436
8	144991704
8	144993062
8	145010082
8	145010165
8	145772682
9	5763392
9	32635516
9	35957169
9	100667174
9	100667175
9	107591392
9	116153854
9	131375659
9	133506028
9	135772892
10	12215717
10	25313774
10	35320416
10	61828623
10	61833576
10	71264211
10	76910669
10	90356565
10	97987274
10	101943528
10	103990642
10	112838147
10	118364952
10	119042868
10	120354417
10	123987417
10	135012623
11	985542
11	4674582
11	4967756
11	47758272
11	59807875
11	66323656
11	66326739
11	67047367
11	67168659
11	67434384
11	67838308
11	71850672
11	85989563
11	102709358
11	102709406
11	118949691
11	121008405
11	124135564
11	126147485
12	4768304
12	6559644
12	6560112
12	7354881
12	7354882
12	18443805
12	25222328
12	43945692
12	54338930
12	56817597
12	57637690
12	77438507
12	92537933
12	104152923
12	108086623
12	120306966
12	121465522
12	130892335
12	133196895
13	21370907
13	21370908
13	24243015
13	32705945
13	39588502
13	41384975
13	77748454
13	88328749
13	100515253
14	19553809
14	21460707
14	45581582
14	47389275
14	91763750
14	94419818
14	95560417
14	96771977
14	103410592
14	105411627
14	105622234
14	106204005
14	106539261
15	25449362
15	32460263
15	51242073
15	55965712
15	78557111
15	83335615
15	83440883
15	83926593
15	90245194
15	90293764
15	91017820
15	91017821
15	91795180
15	102291867
16	2011547
16	2580867
16	3777906
16	3777907
16	15826424
16	23652479
16	24231400
16	25268336
16	26147161
16	27518477
16	27518478
16	30941554
16	51174227
16	51174230
16	53726245
16	58552690
16	67401082
16	67697120
16	67964372
16	69782871
16	71683666
16	72188328
16	72827575
16	76555101
16	85840261
16	85840334
16	87902738
16	88767738
16	88767739
16	89799951
17	3527418
17	5289549
17	10219292
17	10222344
17	10545813
17	32612857
17	37026370
17	43552640
17	44115978
17	44115979
17	50235150
17	60088210
17	62080230
17	62226264
17	66417863
17	71192745
17	74714847
17	79872379
18	3067313
18	12329608
18	12512522
18	20573318
18	21119907
18	72344821
18	72346054
19	3179874
19	4327383
19	6040227
19	9453063
19	10291220
19	10291537
19	12384109
19	13870024
19	13885342
19	14029556
19	16612137
19	17752225
19	17877490
19	31769550
19	33183437
19	38027962
19	38713043
19	39025833
19	46914975
19	47858446
19	50305798
19	50305837
19	50784954
19	50909436
19	53270961
19	53854332
19	55591149
19	58571458
20	4837457
20	11904279
20	19955925
20	30193182
20	34832616
20	43034848
20	52779390
20	60578917
21	17962583
21	17962584
21	19632604
21	27284167
21	28210348
21	31874295
21	37602933
21	37605253
21	43332457
22	16287676
22	26157029
22	26895343
22	38120676
22	50716359
X	1484088
X	1531718
X	7268039
X	48547059
X	48547079
X	48888996
X	53602629
X	63445342
X	75396809
X	112022306
X	146307349
X	146307350
X	153284499
