chr	pos
1	1019298
1	1120365
1	1120422
1	1153924
1	1849306
1	2418349
1	11345908
1	16456884
1	16582216
1	18704817
1	19610559
1	20067354
1	20975680
1	22032244
1	22178363
1	26526469
1	27332660
1	32689721
1	33236500
1	34090664
1	35260512
1	38185609
1	38261375
1	38397692
1	39776067
1	40702571
1	43200845
1	43915841
1	45120574
1	45475699
1	46733194
1	50884516
1	52838867
1	62367102
1	62593749
1	64095113
1	74905214
1	75139310
1	84956031
1	90472925
1	93602611
1	93826186
1	94586667
1	103548517
1	112298296
1	114367792
1	116287535
1	120165879
1	145487436
1	145555789
1	150482593
1	150974945
1	151280100
1	154296202
1	154574902
1	154961180
1	155154503
1	155319183
1	155823199
1	156510703
1	156594441
1	160012049
1	160167359
1	161695778
1	162336894
1	169696561
1	173567077
1	181695296
1	183849757
1	186277652
1	202887392
1	204393999
1	204923330
1	206652377
1	210857061
1	213125020
1	214170327
1	220174574
1	223947025
1	225598037
1	228465539
1	229666123
1	231061337
1	231132904
1	231344839
1	233497990
1	237895362
1	247978228
2	3469381
2	7137073
2	25053651
2	25650474
2	25966231
2	27324316
2	27324367
2	27423973
2	27427665
2	27466090
2	32626311
2	43986136
2	48848326
2	54876810
2	61297574
2	61441637
2	71576892
2	71778262
2	71816726
2	74275152
2	74902347
2	80085155
2	88387472
2	95944813
2	96993601
2	97377619
2	97751571
2	99443563
2	105858900
2	107423305
2	109513673
2	113243505
2	118866049
2	122165264
2	128396830
2	128750858
2	130911331
2	133403292
2	140992404
2	163000636
2	169995879
2	172691290
2	173457749
2	177054748
2	179432238
2	179458758
2	179569450
2	179610178
2	190532551
2	190719322
2	200789807
2	203071929
2	204066421
2	206630233
2	219922335
2	220081550
2	220349056
2	225698868
2	227661896
2	230675658
2	234526857
2	238672007
2	239000008
2	239082275
2	239147648
2	242080078
3	15720868
3	27761732
3	33623314
3	38138133
3	38938526
3	39453201
3	40231822
3	44670589
3	45837828
3	47041487
3	47043468
3	47618441
3	47889851
3	48716818
3	49691010
3	49946734
3	50222881
3	51669611
3	58124212
3	58145365
3	62142766
3	62254743
3	64009127
3	69097032
3	96706437
3	96962906
3	107492023
3	123356984
3	127778996
3	129275129
3	147128132
3	172165376
3	172835514
3	178916725
3	183823105
