chr	pos
1	1026959
1	11886262
1	161560935
1	197704922
1	229623290
1	245772752
1	248458151
1	249106244
2	24033262
2	192265476
2	192700699
2	226447236
3	41266136
3	47371504
3	138739004
3	195787062
4	5170142
4	57871518
4	77662788
4	103718541
4	142653941
4	156618214
5	98129071
5	147553855
6	28327497
6	44137079
6	56955015
6	119232871
6	170038751
7	56084931
7	79828588
7	92734833
8	21846524
8	95686717
8	143957167
8	144344194
8	144789899
9	27169531
9	82340070
9	130423380
10	16556558
10	48438408
10	61666139
10	74890728
10	99623838
10	105796292
11	1154232
11	64662891
11	123989361
12	49431178
12	130926833
13	61985239
13	103385419
14	20925369
14	94912770
15	28412958
15	43668706
15	75968668
16	1715078
17	37901708
17	76075532
18	3129395
18	21743143
18	21743153
18	74692266
19	1257098
19	13054677
19	13616815
19	19379472
19	38383766
19	44097345
20	746297
20	746298
20	9510365
20	49247308
21	30380212
22	22868555
X	12939521
X	49137827
