chr	start	end	WT.count	mut.count	subclonal.CN	nMaj1	nMin1	frac1	nMaj2	nMin2	frac2	phase	mutation.copy.number	subclonal.fraction	no.chrs.bearing.mut
1	901876	901877	15	5	2	1	1	0.07	1	1	0.93	unphased	0.72463768115942	0.72463768115942	1
1	7910911	7910912	136	34	2	1	1	0.07	1	1	0.93	unphased	0.579710144927536	0.579710144927536	1
1	11184588	11184589	26	23	1	1	0	1	NA	NA	NA	unphased	0.891156462585034	0.891156462585034	1
1	19202859	19202860	22	32	1	1	0	1	NA	NA	NA	unphased	1.12506709608159	1.12506709608159	1
1	20248818	20248819	32	28	1	1	0	1	NA	NA	NA	unphased	0.885990338164251	0.885990338164251	1
1	28071289	28071290	34	50	1	1	0	1	NA	NA	NA	unphased	1.13008971704624	1.13008971704624	1
1	34180278	34180279	78	65	1.04	1	1	0.04	0	1	0.96	unphased	0.881159420289855	0.881159420289855	1
1	34285326	34285327	21	3	1.04	1	1	0.04	0	1	0.96	unphased	0.24231884057971	0.24231884057971	1
1	40546109	40546110	309	14	1.04	1	1	0.04	0	1	0.96	unphased	0.0840238704177323	0.0840238704177323	1
1	44426613	44426614	102	23	1.04	1	1	0.04	0	1	0.96	unphased	0.356693333333333	0.356693333333333	1
1	52891025	52891026	115	46	1.04	1	1	0.04	0	1	0.96	unphased	0.553871635610766	0.553871635610766	1
1	64603177	64603178	53	38	1.04	1	1	0.04	0	1	0.96	unphased	0.809504698200351	0.809504698200351	1
1	66036483	66036484	28	30	1.04	1	1	0.04	0	1	0.96	unphased	1.00269865067466	1.00269865067466	1
1	67154886	67154887	196	123	1.04	1	1	0.04	0	1	0.96	unphased	0.747466266866567	0.747466266866567	1
1	76346952	76346953	58	18	1.01	1	1	0.01	0	1	0.99	unphased	0.452025171624714	0.452025171624714	1
1	93101848	93101849	118	26	1.01	1	1	0.01	0	1	0.99	unphased	0.344599436392915	0.344599436392915	1
1	142713335	142713336	33	28	1	1	1	0	0	1	1	unphased	0.871465906391067	0.871465906391067	1
1	144879069	144879070	241	25	1	1	1	0	0	1	1	unphased	0.178435218480985	0.178435218480985	1
1	144879070	144879071	239	26	1	1	1	0	0	1	1	unphased	0.186272901285206	0.186272901285206	1
1	145416673	145416674	34	23	1	1	1	0	0	1	1	unphased	0.766081871345029	0.766081871345029	1
1	153914431	153914432	29	21	2	1	1	0.17	1	1	0.83	unphased	1.21739130434783	1.21739130434783	1
1	153914432	153914433	28	21	2	1	1	0.17	1	1	0.83	unphased	1.24223602484472	1.24223602484472	1
1	155896896	155896897	102	33	2	1	1	0.17	1	1	0.83	unphased	0.7085346215781	0.853656170576024	0.83
1	158368920	158368921	49	34	2	1	1	0.17	1	1	0.83	unphased	1.18735812816483	1.18735812816483	1
1	158669859	158669860	92	28	2	1	1	0.17	1	1	0.83	unphased	0.676328502415459	0.814853617368023	0.83
1	159163259	159163260	57	30	2	1	1	0.17	1	1	0.83	unphased	0.999500249875063	0.999500249875063	1
1	167096330	167096331	23	5	2	1	1	0.17	1	1	0.83	unphased	0.5175983436853	0.623612462271446	0.83
1	168054796	168054797	60	29	2	1	1	0.17	1	1	0.83	unphased	0.944471584432503	0.944471584432503	1
1	170501270	170501271	35	5	2	1	1	0.17	1	1	0.83	unphased	0.36231884057971	0.36231884057971	1
1	177933361	177933362	24	14	2	1	1	0.17	1	1	0.83	unphased	1.06788710907704	1.06788710907704	1
1	183604721	183604722	18	8	2	1	1	0.17	1	1	0.83	unphased	0.891861761426979	0.891861761426979	1
1	184764096	184764097	83	32	2	1	1	0.17	1	1	0.83	unphased	0.806553245116572	0.806553245116572	1
1	186326651	186326652	95	29	2	1	1	0.17	1	1	0.83	unphased	0.677886863020103	0.816731160265184	0.83
1	197026213	197026214	81	22	2	1	1	0.17	1	1	0.83	unphased	0.619107921767272	0.745913158755749	0.83
1	207642537	207642538	128	39	2	1	1	0.17	1	1	0.83	unphased	0.676907055454309	0.815550669222059	0.83
1	207642538	207642539	127	40	2	1	1	0.17	1	1	0.83	unphased	0.694263646619804	0.836462224843137	0.83
1	216246309	216246310	147	49	2	1	1	0.24	1	1	0.76	unphased	0.72463768115942	0.953470633104501	0.76
1	216595710	216595711	20	9	2	1	1	0.24	1	1	0.76	unphased	0.899550224887556	0.899550224887556	1
1	228194827	228194828	15	6	2	1	1	0.24	1	1	0.76	unphased	0.82815734989648	0.82815734989648	1
1	230498097	230498098	39	9	2	1	1	0.24	1	1	0.76	unphased	0.543478260869565	0.715102974828375	0.76
1	242024003	242024004	58	31	2	1	1	0.26	1	1	0.74	unphased	1.00960755577268	1.00960755577268	1
1	243319561	243319562	5	4	2	1	1	0.26	1	1	0.74	unphased	1.28824476650564	1.28824476650564	1
1	245927354	245927355	99	10	2	1	1	0.26	1	1	0.74	unphased	0.265922084829145	0.265922084829145	1
1	248263076	248263077	204	60	2	1	1	0.26	1	1	0.74	unphased	0.658761528326746	0.890218281522629	0.74
1	248308685	248308686	264	88	2	1	1	0.26	1	1	0.74	unphased	0.72463768115942	0.979240109674892	0.74
1	248402291	248402292	102	56	2	1	1	0.26	1	1	0.74	unphased	1.0273344340488	1.0273344340488	1
1	248813328	248813329	68	35	2	1	1	0.26	1	1	0.74	unphased	0.984944420993387	0.984944420993387	1
10	16911701	16911702	220	10	1.87	1	0	0.13	1	1	0.87	unphased	0.120371770636421	0.120371770636421	1
10	16990495	16990496	39	4	1.87	1	0	0.13	1	1	0.87	unphased	0.257539602291877	0.257539602291877	1
10	28905193	28905194	106	24	1	1	0	0.05	0	1	0.95	unphased	0.350501672240803	0.350501672240803	1
10	31810081	31810082	59	40	1	1	0	0.05	0	1	0.95	unphased	0.767091201873811	0.807464423025064	0.95
10	37422849	37422850	147	28	1	1	0	0.05	0	1	0.95	unphased	0.303768115942029	0.303768115942029	1
10	37506695	37506696	42	25	1	1	0	0.05	0	1	0.95	unphased	0.708414449491672	0.708414449491672	1
10	42928801	42928802	32	19	1	1	0	0.05	0	1	0.95	unphased	0.707303211139528	0.744529695936346	0.95
10	42928803	42928804	34	19	1	1	0	0.05	0	1	0.95	unphased	0.680612523926716	0.716434235712333	0.95
10	52005100	52005101	97	6	1	1	0	0.05	0	1	0.95	unphased	0.110595187842972	0.110595187842972	1
10	53458169	53458170	51	56	1	1	0	0.05	0	1	0.95	unphased	0.993634024109441	0.993634024109441	1
10	84738800	84738801	48	5	1	1	0	0.01	0	1	0.99	unphased	0.179108558928083	0.179108558928083	1
10	97917429	97917430	79	5	1	1	0	0.01	0	1	0.99	unphased	0.113008971704624	0.113008971704624	1
