#CHR	POS	Count_A	Count_C	Count_G	Count_T	Good_depth
1	2422768	39	0	0	8	47
1	9794120	15	0	51	0	66
1	11288788	0	0	24	13	37
1	16895715	0	415	0	44	459
1	27100139	13	56	0	0	69
1	27101089	0	58	11	0	69
1	27102186	0	35	9	0	44
1	31189069	0	17	60	0	77
1	45508984	22	0	104	0	126
1	62327290	0	127	0	66	193
1	90048487	16	0	0	93	109
1	94342807	0	116	26	0	142
1	116932261	0	25	32	0	57
1	119923722	0	42	185	0	227
1	120056868	106	0	0	15	121
1	145112384	0	75	0	6	81
1	150811981	38	0	115	0	153
1	151288430	73	91	0	0	164
1	152330002	11	0	0	82	93
1	153587462	0	76	65	0	141
1	153748376	0	9	0	19	28
1	154966178	0	8	0	78	86
1	155226076	44	0	112	0	156
1	155233004	0	0	22	7	29
1	156084881	7	0	7	0	14
1	158225084	9	0	80	0	89
1	159505442	67	71	0	0	138
1	160517986	0	7	22	0	29
1	160771741	0	60	0	7	67
1	167666545	7	0	51	0	58
1	170003619	0	14	0	53	67
1	173878936	0	50	48	0	98
1	176525994	9	94	0	0	103
1	176664989	9	0	78	0	87
1	182026765	11	0	68	0	79
1	196876134	10	0	20	0	30
1	196883793	12	27	0	0	39
1	201844303	17	0	64	0	81
1	210970914	0	0	55	11	66
1	216462698	27	0	45	0	72
1	217622605	0	50	18	0	68
1	237711775	0	3	37	0	40
2	7154882	61	0	20	0	81
2	24509217	17	0	59	0	76
2	25470548	0	41	11	0	52
2	27800791	0	36	22	0	58
2	47606937	0	16	72	0	88
2	47672783	0	22	0	29	51
2	71043923	16	0	67	0	83
2	75900572	0	68	13	0	81
2	90139528	0	57	0	36	93
2	133402872	0	0	31	34	65
2	152132274	11	0	28	0	39
2	166848640	0	85	90	0	175
2	178769908	3	0	35	0	38
2	178990897	0	0	4	48	52
2	179448549	0	12	6	0	18
2	179582046	9	25	0	0	34
2	198950569	0	47	0	49	96
2	220493975	0	10	9	0	19
2	238726013	0	4	0	9	13
2	242441050	0	19	0	55	74
3	10979948	9	0	0	63	72
3	10980081	40	0	30	0	70
3	15683562	0	0	19	17	36
3	33194476	4	28	0	0	32
3	36587764	17	0	104	0	121
3	38167058	0	64	10	0	74
3	42680096	0	75	0	17	92
3	48422240	49	52	0	0	101
3	50114444	8	0	21	0	29
3	50252876	7	0	0	39	46
3	52514222	0	37	0	4	41
3	108076794	0	0	104	25	129
3	113098266	9	0	0	52	61
3	113098267	0	55	0	9	64
3	124453937	0	25	7	0	32
3	149238715	0	29	146	0	175
3	186505012	71	0	91	0	162
3	196434703	0	45	70	0	115
4	652789	6	0	29	0	35
4	1164298	10	0	53	0	63
4	6303043	0	61	19	0	80
4	13605472	0	161	92	0	253
4	17528627	0	18	52	0	70
4	17609135	0	56	27	0	83
4	48069526	0	16	0	11	27
4	74019729	52	0	100	0	152
4	76703933	8	0	9	0	17
4	77324400	8	0	13	0	21
4	83891582	0	53	35	0	88
4	113351678	104	0	24	0	128
4	171009587	0	63	27	0	90
4	183245371	22	0	42	0	64
5	15936606	39	0	20	0	59
5	19721463	168	0	24	0	192
5	37331810	0	63	0	25	88
5	41149424	0	151	61	0	212
5	54603733	0	9	17	0	26
5	74981251	0	27	0	116	143
5	76355520	13	0	43	0	56
5	79768642	0	54	0	9	63
5	80409739	0	0	59	9	68
5	137735648	14	0	65	0	79
5	140263626	0	0	80	14	94
5	140725566	48	0	54	0	102
5	140735312	0	0	3	27	30
5	141336216	0	27	0	66	93
5	145719367	4	20	0	0	24
5	178392947	14	0	0	50	64
6	488986	153	78	0	0	231
6	16306631	0	17	107	0	124
6	18171674	0	0	8	107	115
6	18171689	0	0	101	8	109
6	26393253	0	37	0	5	42
6	29798171	16	110	0	0	126
6	30558598	6	0	0	9	15
6	32064745	0	0	24	13	37
6	32906533	19	0	79	0	98
6	42658809	27	0	44	0	71
6	56472872	0	50	14	0	64
6	63991080	27	96	0	0	123
6	72596718	0	0	18	8	26
6	76564872	0	12	39	0	51
6	117710844	31	0	32	0	63
6	131927674	0	26	0	39	65
6	132789599	0	9	0	61	70
6	135515530	0	47	0	17	64
6	143081724	0	45	0	15	60
6	159650940	0	142	0	191	333
6	161016488	158	0	0	31	189
7	29535631	0	0	49	14	63
7	38247055	0	8	0	4	12
7	102038121	0	22	35	0	57
7	104844169	0	6	0	11	17
7	131878850	15	51	0	0	66
7	134849212	0	16	0	32	48
7	140373325	4	0	13	0	17
7	151711863	7	0	36	0	43
8	33370133	0	47	0	14	61
8	39644567	13	32	0	0	45
8	107719292	57	0	3	0	60
8	124267727	0	150	22	0	172
8	125464390	0	23	32	0	55
8	139609162	34	162	0	0	196
8	143570758	0	60	0	58	118
8	144804292	0	63	0	6	69
9	8633388	42	0	112	0	154
9	27190538	53	165	0	0	218
9	32634533	0	44	0	110	154
9	34501151	43	0	136	0	179
9	34611039	16	0	32	0	48
9	73213434	0	0	105	28	133
9	74971863	9	83	0	0	92
9	77431673	22	0	67	0	89
9	99284829	22	31	0	0	53
9	107367090	0	83	0	26	109
9	113189946	57	0	44	0	101
9	131482233	0	48	0	57	105
9	139929186	0	38	0	17	55
9	140907667	0	19	0	12	31
10	5138757	0	78	48	0	126
10	7218076	46	0	87	0	133
10	12252321	21	0	33	0	54
10	25887025	0	0	107	33	140
10	27409451	0	64	30	0	94
10	48771356	0	0	43	19	62
10	75053221	0	0	8	5	13
10	89544297	0	65	0	81	146
10	98743663	0	0	39	5	44
10	112269920	20	0	22	0	42
10	118434436	0	23	24	0	47
10	124594532	17	0	55	0	72
10	124594541	0	15	46	0	61
11	555093	0	16	0	11	27
11	4615679	0	7	47	0	54
11	5172982	0	0	90	12	102
11	5653496	0	7	0	47	54
11	10647851	0	3	8	0	11
11	17552802	11	26	0	0	37
