chr	start	end	WT.count	mut.count	subclonal.CN	nMaj1	nMin1	frac1	nMaj2	nMin2	frac2	phase	mutation.copy.number	subclonal.fraction	no.chrs.bearing.mut
1	979781	979782	14	12	2.1	2	1	0.1	1	1	0.9	unphased	1.1718574108818	1.1718574108818	1
1	1309273	1309274	36	18	2.1	2	1	0.1	1	1	0.9	unphased	0.846341463414634	0.846341463414634	1
1	2339977	2339978	26	34	2.1	2	1	0.1	1	1	0.9	unphased	1.43878048780488	1.3079822616408	1.1
1	6008258	6008259	16	6	2.1	2	1	0.1	1	1	0.9	unphased	0.692461197339246	0.692461197339246	1
1	6196844	6196845	24	23	2.1	2	1	0.1	1	1	0.9	unphased	1.2425012973534	1.2425012973534	1
1	11008658	11008659	55	18	1.16	2	1	0.08	0	1	0.92	unphased	0.394279986635483	0.394279986635483	1
1	11345710	11345711	18	25	1.16	2	1	0.08	0	1	0.92	unphased	0.92966534316506	0.92966534316506	1
1	13109232	13109233	12	7	1.16	2	1	0.08	0	1	0.92	unphased	0.589114249037227	0.589114249037227	1
1	13936942	13936943	56	45	1.16	2	1	0.08	0	1	0.92	unphased	0.71243660951461	0.71243660951461	1
1	15382689	15382690	56	35	1.16	2	1	0.08	0	1	0.92	unphased	0.61500938086304	0.61500938086304	1
1	16259229	16259230	94	44	1.16	2	1	0.08	0	1	0.92	unphased	0.509833863556027	0.509833863556027	1
1	16459671	16459672	20	24	1.16	2	1	0.08	0	1	0.92	unphased	0.87219512195122	0.87219512195122	1
1	17046488	17046489	136	18	NA	NA	NA	NA	NA	NA	NA	unphased	NA	NA	1
1	19018253	19018254	9	3	1.02	2	1	0.01	0	1	0.99	unphased	0.364756097560976	0.364756097560976	1
1	19439379	19439380	70	61	1.02	2	1	0.01	0	1	0.99	unphased	0.679393036678459	0.679393036678459	1
1	19578119	19578120	11	7	1.02	2	1	0.01	0	1	0.99	unphased	0.56739837398374	0.56739837398374	1
1	20964401	20964402	46	40	1.02	2	1	0.01	0	1	0.99	unphased	0.67861599546228	0.67861599546228	1
1	21889728	21889729	57	20	1.02	2	1	0.01	0	1	0.99	unphased	0.378967374089325	0.378967374089325	1
1	21936133	21936134	61	39	1.02	2	1	0.01	0	1	0.99	unphased	0.569019512195122	0.569019512195122	1
1	24021162	24021163	47	27	1.02	2	1	0.01	0	1	0.99	unphased	0.532346736980883	0.532346736980883	1
1	24419550	24419551	12	13	1.02	2	1	0.01	0	1	0.99	unphased	0.758692682926829	0.758692682926829	1
1	27440544	27440545	37	22	2.2	2	2	0.1	1	1	0.9	unphased	0.984042992972303	0.984042992972303	1
1	27697205	27697206	73	63	2.2	2	2	0.1	1	1	0.9	unphased	1.22248923959828	1.11135385418025	1.1
1	29630483	29630484	71	34	2.2	2	2	0.1	1	1	0.9	unphased	0.854541231126597	0.854541231126597	1
1	34158615	34158616	104	39	2.2	2	2	0.1	1	1	0.9	unphased	0.719733924611973	0.719733924611973	1
1	35227226	35227227	53	20	2.2	2	2	0.1	1	1	0.9	unphased	0.72302038088874	0.72302038088874	1
1	36824429	36824430	28	19	2.2	2	2	0.1	1	1	0.9	unphased	1.06683964711988	1.06683964711988	1
1	39801863	39801864	24	18	2.2	2	2	0.1	1	1	0.9	unphased	1.13101045296167	1.13101045296167	1
1	39919516	39919517	95	68	2.2	2	2	0.1	1	1	0.9	unphased	1.1009426904085	1.1009426904085	1
1	40124871	40124872	36	38	2.2	2	2	0.1	1	1	0.9	unphased	1.355174686882	1.23197698807455	1.1
1	40703842	40703843	31	31	2.2	2	2	0.1	1	1	0.9	unphased	1.31951219512195	1.19955654101996	1.1
1	41285079	41285080	79	47	2.2	2	2	0.1	1	1	0.9	unphased	0.984397986837011	0.984397986837011	1
1	45524410	45524411	38	16	2.2	2	2	0.1	1	1	0.9	unphased	0.78193315266486	0.78193315266486	1
1	47400766	47400767	46	56	1.04	2	1	0.02	0	1	0.98	unphased	0.812013390722143	0.812013390722143	1
1	48825357	48825358	17	29	1.04	2	1	0.02	0	1	0.98	unphased	0.932428419936373	0.932428419936373	1
1	49128905	49128906	40	23	1.04	2	1	0.02	0	1	0.98	unphased	0.539961285327139	0.539961285327139	1
1	55119307	55119308	47	19	1.02	2	1	0.01	0	1	0.99	unphased	0.420022172949002	0.420022172949002	1
1	60456393	60456394	95	93	1.02	2	1	0.01	0	1	0.99	unphased	0.721751427088739	0.721751427088739	1
1	71546730	71546731	43	17	1.02	2	1	0.01	0	1	0.99	unphased	0.413390243902439	0.413390243902439	1
1	78024305	78024306	19	3	1.02	2	1	0.01	0	1	0.99	unphased	0.198957871396896	0.198957871396896	1
1	78047684	78047685	29	11	1.02	2	1	0.01	0	1	0.99	unphased	0.401231707317073	0.401231707317073	1
1	79121117	79121118	16	20	1.27	2	2	0.09	0	1	0.91	unphased	0.949457994579946	0.949457994579946	1
1	85331315	85331316	86	107	5	3	2	1	NA	NA	NA	unphased	3.01541766713004	1.00513922237668	3
1	92262843	92262844	214	72	5	3	2	1	NA	NA	NA	unphased	1.36926488146	0.684632440730002	2
1	101198056	101198057	32	21	2.22	2	2	0.11	1	1	0.89	unphased	1.05357570179475	1.05357570179475	1
1	103491087	103491088	18	12	2.22	2	2	0.11	1	1	0.89	unphased	1.06360975609756	1.06360975609756	1
1	110302334	110302335	37	16	2.22	2	2	0.11	1	1	0.89	unphased	0.802724344224574	0.802724344224574	1
1	110553963	110553964	34	18	2.22	2	2	0.11	1	1	0.89	unphased	0.920431519699813	0.920431519699813	1
1	110884035	110884036	25	22	2.22	2	2	0.11	1	1	0.89	unphased	1.24464971458225	1.24464971458225	1
1	114680652	114680653	23	14	2.22	2	2	0.11	1	1	0.89	unphased	1.00611733684904	1.00611733684904	1
1	115124236	115124237	14	7	2.12	2	1	0.12	1	1	0.88	unphased	0.853008130081301	0.853008130081301	1
1	115261261	115261262	22	3	2.12	2	1	0.12	1	1	0.88	unphased	0.307082926829268	0.307082926829268	1
1	118449204	118449205	26	24	2.12	2	1	0.12	1	1	0.88	unphased	1.22833170731707	1.22833170731707	1
1	118574343	118574344	23	19	2.12	2	1	0.12	1	1	0.88	unphased	1.15765389082462	1.15765389082462	1
1	144931679	144931680	94	16	1.85	4	2	0.17	1	0	0.83	unphased	0.332949002217295	0.332949002217295	1
1	145459706	145459707	46	54	1.85	4	2	0.17	1	0	0.83	unphased	1.23607317073171	1.05647279549719	1.17
1	145528566	145528567	40	58	1.85	4	2	0.17	1	0	0.83	unphased	1.3547287207566	1.01099158265418	1.34
1	145563038	145563039	88	24	1.85	4	2	0.17	1	0	0.83	unphased	0.490505226480836	0.490505226480836	1
1	151109457	151109458	368	82	9	7	2	1	NA	NA	NA	unphased	1.72	0.86	2
1	152327854	152327855	712	183	9	7	2	1	NA	NA	NA	unphased	1.92999046191579	0.964995230957896	2
1	152681577	152681578	114	224	9	7	2	1	NA	NA	NA	unphased	6.25544811661134	1.04257468610189	6
1	153333231	153333232	43	17	2.64	3	2	0.41	1	0	0.59	unphased	0.872390243902439	0.872390243902439	1
1	154918918	154918919	161	181	2.64	3	2	0.41	1	0	0.59	unphased	1.62954214805306	0.895352828600582	1.82
1	154919934	154919935	54	65	2.64	3	2	0.41	1	0	0.59	unphased	1.68182004509121	0.924076947852312	1.82
1	154962879	154962880	73	35	2.64	3	2	0.41	1	0	0.59	unphased	0.997831978319783	0.997831978319783	1
1	155451142	155451143	27	8	3	2	1	1	NA	NA	NA	unphased	0.786062717770035	0.786062717770035	1
1	155735389	155735390	53	10	3	2	1	1	NA	NA	NA	unphased	0.545876887340302	0.545876887340302	1
1	155838151	155838152	80	27	3	2	1	1	NA	NA	NA	unphased	0.867791201276499	0.867791201276499	1
1	156498363	156498364	14	10	3	2	1	1	NA	NA	NA	unphased	1.43292682926829	1.43292682926829	1
1	156617351	156617352	28	37	3	2	1	1	NA	NA	NA	unphased	1.95759849906191	0.978799249530957	2
1	156883221	156883222	30	33	3	2	1	1	NA	NA	NA	unphased	1.801393728223	0.900696864111498	2
1	157804438	157804439	77	29	3	2	1	1	NA	NA	NA	unphased	0.940865163368615	0.940865163368615	1
1	158063155	158063156	65	77	3	2	1	1	NA	NA	NA	unphased	1.86482308485057	0.932411542425284	2
1	158298763	158298764	14	9	3	2	1	1	NA	NA	NA	unphased	1.3457051961824	1.3457051961824	1
1	158583516	158583517	30	11	3	2	1	1	NA	NA	NA	unphased	0.92266508030934	0.92266508030934	1
1	158606437	158606438	56	31	3	2	1	1	NA	NA	NA	unphased	1.22539949537426	1.22539949537426	1
1	158670291	158670292	16	19	3	2	1	1	NA	NA	NA	unphased	1.86689895470383	0.933449477351917	2
1	158725599	158725600	25	19	3	2	1	1	NA	NA	NA	unphased	1.4850332594235	0.742516629711752	2
1	160187464	160187465	30	26	3	2	1	1	NA	NA	NA	unphased	1.59668989547038	0.798344947735192	2
1	160325483	160325484	25	22	3	2	1	1	NA	NA	NA	unphased	1.60975609756098	0.804878048780488	2
1	160461112	160461113	54	19	3	2	1	1	NA	NA	NA	unphased	0.895088539926495	0.895088539926495	1
1	160783584	160783585	72	84	3	2	1	1	NA	NA	NA	unphased	1.85178236397749	0.925891181988743	2
1	162351689	162351690	19	13	3	2	1	1	NA	NA	NA	unphased	1.39710365853659	1.39710365853659	1
1	167358826	167358827	13	15	3	2	1	1	NA	NA	NA	unphased	1.84233449477352	0.92116724738676	2
1	171752915	171752916	38	12	3	2	1	1	NA	NA	NA	unphased	0.825365853658537	0.825365853658537	1
1	172628546	172628547	18	16	3	2	1	1	NA	NA	NA	unphased	1.61836441893831	0.809182209469154	2
1	175106007	175106008	26	8	3	2	1	1	NA	NA	NA	unphased	0.809182209469154	0.809182209469154	1
1	175334311	175334312	16	15	3	2	1	1	NA	NA	NA	unphased	1.66404405979544	0.832022029897718	2
1	175365697	175365698	17	24	3	2	1	1	NA	NA	NA	unphased	2.01308744794765	1.00654372397383	2
1	176526308	176526309	14	21	3	2	1	1	NA	NA	NA	unphased	2.06341463414634	1.03170731707317	2
1	176863774	176863775	67	18	3	2	1	1	NA	NA	NA	unphased	0.728263988522238	0.728263988522238	1
1	181725097	181725098	11	11	3	2	1	1	NA	NA	NA	unphased	1.71951219512195	0.859756097560976	2
1	185962391	185962392	16	4	3	2	1	1	NA	NA	NA	unphased	0.687804878048781	0.687804878048781	1
1	192150507	192150508	16	8	3	2	1	1	NA	NA	NA	unphased	1.14634146341463	1.14634146341463	1
1	196887426	196887427	41	9	3	2	1	1	NA	NA	NA	unphased	0.619024390243903	0.619024390243903	1
1	201332528	201332529	53	62	3	2	1	1	NA	NA	NA	unphased	1.85408271474019	0.927041357370096	2
