chr	pos
1	2541172
1	6228223
1	8684426
1	23232558
1	100181217
1	103352425
1	109801533
1	234541826
1	248844931
2	133174753
2	135745372
3	13663415
3	14552718
3	52366244
3	122247220
3	184071184
4	6304157
5	24537572
5	53467719
5	72364497
5	140718978
6	32610504
6	49814267
6	76712656
6	117686852
7	2962374
7	20682948
7	99811722
7	127721495
7	149557897
7	150558050
8	1616711
8	24771770
8	27099994
8	86025226
8	121238999
8	121535576
8	140630989
8	145006361
9	21802664
10	5141029
10	26500996
10	85972083
10	102054719
10	102783751
11	6643541
11	55703549
11	61105561
11	71693851
11	76813927
11	102661492
12	49912901
12	50834308
12	122361824
13	39597212
14	20692036
14	75265354
15	23690478
15	38229143
15	53957934
16	16149958
16	20331092
16	28618359
16	30021385
17	7577559
17	29528441
17	56247337
18	77171011
19	11624812
19	54410111
20	2842328
20	57571752
20	60927360
X	18929042
X	49098537
X	54955077
X	130220396
