chr	pos
1	17548815
1	41284206
1	156084843
1	180843054
1	228560567
2	54895827
2	61522309
2	125405341
2	133540804
2	135214113
2	136399272
2	149853801
2	219492822
2	228855801
2	232325488
2	239164455
3	12475800
3	15616583
3	139092573
4	9783578
5	132556553
5	140229249
6	27419747
6	42025251
6	64776325
6	99285377
6	158565380
7	34979806
7	56007671
7	98257939
7	100679220
7	154598747
8	104924348
8	124109586
8	144654890
9	72728040
9	95077665
9	131872960
10	34673133
11	69588117
12	63544413
13	46287523
13	84456227
16	8619801
16	85832953
17	21318791
17	59533947
19	19646459
19	19674395
19	36004269
19	50185321
19	53453491
19	56274128
19	56388499
20	6031523
20	23065706
20	51589775
20	60992282
21	27107131
21	38115795
21	47831608
X	128652406
