chr	pos
1	13933721
1	16262724
1	16344554
1	16461053
1	35562966
1	112269868
1	202701013
2	109383414
2	130807683
2	131487077
2	233398954
3	52598152
4	39269686
4	39779383
4	100460504
5	67576396
5	121188145
5	136311069
6	93952225
6	160557327
8	86053665
8	103309203
10	30316354
10	43315806
10	60559006
11	3691052
11	78369785
12	5153773
12	109210912
12	111348851
12	123915189
14	75248235
14	92960171
14	105415161
15	88121636
16	29680480
17	7577121
17	21319498
17	38859592
17	39973407
17	40359677
17	46804212
19	14185302
19	38379163
19	52715971
22	38379485
X	53106103
X	53560356
X	153223539
