chr	pos
1	16577304
1	17666208
1	44595590
1	101200244
1	109813851
1	171116874
1	248616790
2	48952849
2	108479247
2	111875371
2	219602407
3	126327434
4	135121699
4	166914025
5	140202722
5	140209500
5	173534358
6	31599378
6	32261597
6	32943886
6	47681949
6	56351945
7	11415429
7	82451804
8	23049106
9	90534135
9	112963433
9	138012214
10	27444301
10	48370980
10	67680060
13	75930351
14	38207994
14	38208169
15	34355670
15	64975614
16	24202517
17	62525505
19	14581437
20	23349479
21	45993952
22	42474788
X	32583996
X	37027132
