chr	pos
1	18554425
1	158226778
2	118583939
2	148779018
2	204045167
2	229890495
3	7782673
3	45944182
3	107799022
3	123452576
3	133307881
3	133307909
3	148741929
4	3117101
4	20535275
4	44449816
4	170638970
4	177138028
4	187541401
5	6378597
5	9044613
5	9044616
5	102432279
5	140564387
6	27839743
6	28227745
6	30919536
6	31106452
7	295913
7	84628849
7	128520471
9	43853504
9	96860356
9	139342933
10	16982123
10	25887177
10	93273933
10	96971671
10	108432662
10	115614728
11	7110275
12	4722927
12	48135192
12	108954431
12	117693836
13	78475314
14	20483201
14	23512120
14	30047537
14	50121551
14	73437383
14	105246551
16	4389221
16	30017777
16	30794552
16	75258678
17	1375289
17	7980407
17	19289706
19	694833
19	33904485
19	51994929
19	58049756
22	20749662
X	30254893
X	37655269
X	139866052
X	147030864
X	152614431
