chr	pos
1	2160898
1	6111666
1	17657501
1	19180792
1	23645059
1	53904088
1	53904463
1	65143953
1	150727558
1	156496073
1	200012970
1	204987304
1	212558750
2	66796256
2	88427516
2	103067351
2	120677751
2	128699581
2	164468194
2	196746602
2	200136363
2	211421465
2	217234789
3	28361202
3	38924792
3	49041623
3	59997128
3	119325794
3	121437303
3	133320091
3	164907746
3	183273443
4	36230983
4	42487656
4	88239522
4	156138173
5	7817053
5	17216508
5	127728955
5	140555366
5	140595492
5	140603871
5	180048054
6	11190694
6	29080478
6	30136085
6	47779443
6	56342211
6	70926288
6	96986512
6	111694997
6	136596728
6	161653331
7	44152676
7	57188226
7	83643617
7	88962978
7	106888850
7	134882799
7	150035455
7	156979534
8	10355439
8	33406939
8	41836217
8	42232393
8	52773576
8	91637885
8	118817064
8	125326108
8	132052132
9	21206920
9	35563176
9	114124436
9	131857450
10	63188874
11	5537115
11	36596040
11	56000005
11	60105265
11	60183805
11	66241210
11	67068775
11	122774866
12	57648738
12	75905384
12	121867624
15	25468394
15	25490534
15	58306478
15	91418967
16	2025698
16	3613869
16	5147684
16	31419760
16	57220329
16	67304865
17	3978660
17	6510250
17	7578212
17	36891779
17	40993560
17	48157713
17	61086934
17	72442995
17	73945584
19	18554169
19	42873013
19	48800199
19	52659498
19	54664700
19	55146736
19	57986507
19	58578877
20	6750872
20	15967423
20	20351274
20	30126009
21	47704296
22	24086332
22	40718961
22	51010669
X	12905425
X	47088143
X	48759676
X	128881662
X	129299683
X	142717585
X	151896131
X	153208330
