chr	pos
1	985063
1	1114751
1	6522689
1	8390870
1	9324688
1	11862960
1	21009279
1	23191423
1	27681956
1	32258317
1	36605747
1	42045550
1	42643442
1	45296605
1	53322752
1	53364846
1	55273355
1	55457814
1	67101676
1	76194140
1	94337786
1	110170898
1	112031571
1	114455768
1	116574084
1	117142855
1	147380581
1	150974946
1	151777860
1	152193325
1	154931521
1	157666060
1	162769641
1	168215424
1	169510625
1	172628521
1	179079780
1	180943584
1	201459328
1	202399858
1	207039223
1	208060985
1	220231685
1	225284938
1	229771796
1	235316018
2	1652065
2	1652349
2	8998479
2	11332358
2	14789468
2	15771112
2	24245704
2	27822849
2	28532959
2	31604528
2	60687749
2	74779492
2	90109044
2	96798333
2	101905443
2	109383611
2	113416785
2	114257624
2	121107039
2	128322836
2	154334891
2	170494075
2	173891915
2	178098799
2	196852944
2	197184408
2	211476889
2	220329190
2	220333328
2	220472905
2	230096736
2	237028849
2	237033433
2	241513689
2	242004327
3	10362746
3	10970957
3	14174406
3	25675415
3	37092231
3	38655488
3	41275636
3	43618263
3	48617239
3	49694802
3	52004171
3	57125401
3	69220984
3	112185072
3	113125861
3	128889224
3	134323107
3	142178192
3	142681763
3	147108843
3	148927979
3	155206510
3	178916876
3	178951955
3	181431050
3	185542569
3	195515052
4	7435045
4	73984494
4	83276091
4	108603213
4	147561255
4	147561258
4	149075763
4	154259152
4	155526173
4	156632240
4	183522255
4	186544436
4	187075678
5	1268723
5	15937038
5	16762684
5	19612654
5	53814809
5	54466534
5	96076999
5	111066458
5	135692898
5	140166574
5	140176362
5	140201541
5	140481755
5	140531452
5	140535581
5	140579207
5	140763058
5	157053392
5	170351426
5	176005057
5	176836516
5	176939379
5	178359843
6	7211104
6	18465260
6	26031973
6	27783176
6	29796016
6	31931775
6	32261559
6	33036461
6	33288997
6	34008516
6	36654284
6	38652212
6	44243184
6	52441645
6	111628752
6	125584052
7	2472332
7	4874313
7	5372343
7	5781255
7	6205420
7	6370477
7	16823057
7	22767024
7	44611130
7	56122178
7	72718286
7	73654395
7	80433458
7	87046774
7	99227439
7	100319189
7	100349697
7	116165024
7	122342775
7	130044467
7	130357591
7	140301337
7	142569054
7	149495209
7	150417485
7	154862797
8	22460862
8	23560259
8	35544125
8	39173026
8	41476266
8	41519417
8	53555110
8	87060701
8	88298861
8	99115036
8	99964317
8	101245664
8	113988361
8	118169939
8	141542520
8	145979660
9	117338
9	18777185
9	33318937
9	35704404
9	73002700
9	73152230
9	82340981
9	84605738
9	84605741
9	85615108
9	95609457
9	95888849
9	99150534
9	114304649
9	117130502
9	119115118
9	124074720
9	131904870
9	135772056
9	138676420
9	139350101
9	139371885
9	139726774
10	5499691
10	17110664
10	31139084
10	43289389
10	46961994
10	49659092
10	51754188
10	71332487
10	75557617
10	75673855
10	82126520
10	89653802
10	89653803
10	102089880
10	112352844
10	116213189
10	116624105
10	118423437
10	124537493
10	124922314
10	125528125
10	127755327
11	2324005
11	2426092
11	5021069
11	6498078
11	6662258
11	8728737
11	12278331
11	26702633
11	27379026
11	33628365
11	45932479
11	57569629
11	61257366
11	63884158
11	64030247
11	64695359
11	65341660
11	66407374
11	67191687
11	68562329
11	70332996
11	73638443
11	75853451
11	85687695
11	86198476
11	92087497
11	105836770
11	111796391
11	113660906
11	116707767
11	118305554
11	118516195
11	120190075
11	124756931
11	133402187
12	4722835
12	6965589
12	21030742
12	32908763
12	48190841
12	49364089
12	50745182
12	52452646
12	52452715
12	52910971
12	56417486
12	56694052
12	66357131
12	68053802
12	77436901
12	83251208
12	105150786
12	109182423
12	114841666
12	121932375
12	123001805
12	124403413
12	125621375
12	130926437
13	28964202
13	33684851
13	46543659
13	99966363
13	103328682
14	23898500
14	38725473
14	70490080
14	72125124
14	74727509
14	92922933
14	93412703
14	95916390
14	101512846
14	105860955
14	106573343
14	106962977
15	23890244
15	25961998
15	29409287
15	38990598
15	41023310
15	42005598
15	43025384
15	45457490
15	52230270
15	58253476
15	77407094
15	78397544
15	91025276
15	91437020
16	780952
16	1116383
16	2140327
16	3100093
16	4310594
16	5140137
16	11097044
16	13328991
16	29115608
16	30495245
16	30536326
16	30750647
16	30958148
16	31448101
16	53269218
16	54966567
16	56914084
16	57068111
16	57731999
16	66974421
16	67183545
16	68217222
16	70778423
16	71683849
16	75276864
16	78056522
16	80838165
16	81164220
16	81249860
16	84438821
16	84473109
16	86544624
16	88061237
16	88783215
17	909309
17	962012
17	2595924
17	4083074
17	4462267
17	4619718
17	4857035
17	6371625
17	7256557
17	7257517
17	7750709
17	26107839
17	32598259
17	37188218
17	45904545
17	46000629
17	47007657
17	47895326
17	55334906
17	56599236
17	61957582
17	68129784
17	74288469
17	76105446
17	78327907
17	79612324
17	80193906
18	12325351
18	12344246
18	19780755
18	21033427
18	31432398
18	34261472
18	44102227
18	47778003
18	48255760
18	67860532
19	2130498
19	2642927
19	3530794
19	6926575
19	7689197
19	7929691
19	10225634
19	10246888
19	11215976
19	14273566
19	15565202
19	16178508
19	16268535
19	18966813
19	19612092
19	20002951
19	35530035
19	40738308
19	41707219
19	44932665
19	45026778
19	46094087
19	46317945
19	46404934
19	47217199
19	48973647
19	49303091
19	49519328
19	51893758
19	54377642
19	56042556
19	58437918
20	126190
20	31017728
20	33345723
20	33703265
20	34291560
20	36386006
20	37153569
20	44444262
20	44469314
20	57766994
20	60701473
20	61528095
20	62187690
20	62221525
21	27264107
21	38269332
21	45215080
21	45877433
21	47333872
22	17589624
22	17619061
22	19709181
22	20230097
22	20929514
22	21067639
22	21348255
22	22330131
22	23742008
22	23742055
22	24810639
22	26298596
22	37414449
22	41911895
22	41970851
22	43625111
22	46860124
22	50684364
22	50941739
X	1719709
X	2828760
X	14883129
X	37026831
X	38268005
X	49645894
X	53112257
X	53964262
X	54162999
X	54956970
X	57935873
X	67940157
X	70712159
X	78618511
X	105168907
X	106841176
X	120008940
