sample	chr	pos	ccf_old_v100_raw	ccf_old_v100_valid	ccf_over_one_flag
TCGA-55-A494-01	1	12939821	0.823045267489712	0.823045267489712	FALSE
TCGA-55-A494-01	1	12942115	0.161189874345166	0.161189874345166	FALSE
TCGA-55-A494-01	1	32049124	0.821637426900585	0.821637426900585	FALSE
TCGA-55-A494-01	1	75626731	0.693827160493827	0.693827160493827	FALSE
TCGA-55-A494-01	1	75626732	0.693827160493827	0.693827160493827	FALSE
TCGA-55-A494-01	1	75805309	0.943488816571104	0.943488816571104	FALSE
TCGA-55-A494-01	1	75805310	0.943488816571104	0.943488816571104	FALSE
TCGA-55-A494-01	1	79128476	0.961896745230079	0.961896745230079	FALSE
TCGA-55-A494-01	1	114225728	1.14933108866442	NA	TRUE
TCGA-55-A494-01	1	115222998	0.873915343915344	0.873915343915344	FALSE
TCGA-55-A494-01	1	151955441	1.34153671215075	NA	TRUE
TCGA-55-A494-01	1	152275965	0.728856076035302	0.728856076035302	FALSE
TCGA-55-A494-01	1	161599796	0.88584593983655	0.88584593983655	FALSE
TCGA-55-A494-01	1	167023628	0.867856878834923	0.867856878834923	FALSE
TCGA-55-A494-01	1	175066815	1.17195767195767	NA	TRUE
TCGA-55-A494-01	1	176564660	0.812247891455812	0.812247891455812	FALSE
TCGA-55-A494-01	1	182026755	0.947409351608827	0.947409351608827	FALSE
TCGA-55-A494-01	1	186022957	0.855255804501346	0.855255804501346	FALSE
TCGA-55-A494-01	1	190423912	1.19273706330444	NA	TRUE
TCGA-55-A494-01	1	196227460	0.903797865662272	0.903797865662272	FALSE
TCGA-55-A494-01	1	228481085	1.14556222889556	NA	TRUE
TCGA-55-A494-01	1	247921285	0.810242341106539	0.810242341106539	FALSE
TCGA-55-A494-01	1	248616419	0.936427623737885	0.936427623737885	FALSE
TCGA-55-A494-01	10	26286167	0.462551440329218	0.462551440329218	FALSE
TCGA-55-A494-01	10	35858171	0.867283950617284	0.867283950617284	FALSE
TCGA-55-A494-01	10	49381012	0.271026234567901	0.271026234567901	FALSE
TCGA-55-A494-01	10	61413492	0.888966049382716	0.888966049382716	FALSE
TCGA-55-A494-01	10	95072838	0.9864841144462	0.9864841144462	FALSE
TCGA-55-A494-01	10	102987484	0.965635738831615	0.965635738831615	FALSE
TCGA-55-A494-01	10	116307426	0.946127946127946	0.946127946127946	FALSE
TCGA-55-A494-01	10	119013816	1.11012345679012	NA	TRUE
TCGA-55-A494-01	10	129921203	0.76320987654321	0.76320987654321	FALSE
TCGA-55-A494-01	11	773533	0.849270482603816	0.849270482603816	FALSE
TCGA-55-A494-01	11	1006607	0.41519890260631	0.41519890260631	FALSE
TCGA-55-A494-01	11	4824686	1.01427160493827	NA	TRUE
TCGA-55-A494-01	11	4825444	1.09338093113193	NA	TRUE
TCGA-55-A494-01	11	20625835	0.90978835978836	0.90978835978836	FALSE
TCGA-55-A494-01	11	28090928	0.94087069525666	0.94087069525666	FALSE
TCGA-55-A494-01	11	28090929	0.931069958847737	0.931069958847737	FALSE
TCGA-55-A494-01	11	32636068	0.980073640892354	0.980073640892354	FALSE
TCGA-55-A494-01	11	33667355	1.20595728003135	NA	TRUE
TCGA-55-A494-01	11	44940814	1.14748081414748	NA	TRUE
TCGA-55-A494-01	11	55111380	0.953415637860082	0.953415637860082	FALSE
TCGA-55-A494-01	11	55322384	0.806927297668038	0.806927297668038	FALSE
TCGA-55-A494-01	11	55578970	1.02872942386831	NA	TRUE
TCGA-55-A494-01	11	55681285	0.615954415954416	0.615954415954416	FALSE
TCGA-55-A494-01	11	56185215	0.914703842419198	0.914703842419198	FALSE
TCGA-55-A494-01	11	60689390	0.936848990270624	0.936848990270624	FALSE
TCGA-55-A494-01	11	65270045	0.970594837261504	0.970594837261504	FALSE
TCGA-55-A494-01	11	67072372	0.444855967078189	0.444855967078189	FALSE
TCGA-55-A494-01	11	94197402	0.837962962962963	0.837962962962963	FALSE
TCGA-55-A494-01	11	101362389	0.687559354226021	0.687559354226021	FALSE
TCGA-55-A494-01	11	105836714	0.952438777575389	0.952438777575389	FALSE
TCGA-55-A494-01	11	120099733	1.1917695473251	NA	TRUE
TCGA-55-A494-01	11	120673433	0.625053958387292	0.625053958387292	FALSE
TCGA-55-A494-01	12	3921231	0.718305136412132	0.718305136412132	FALSE
TCGA-55-A494-01	12	11174555	0.840819542947203	0.840819542947203	FALSE
TCGA-55-A494-01	12	11286838	1.03968253968254	NA	TRUE
TCGA-55-A494-01	12	15654795	0.990173847316704	0.990173847316704	FALSE
TCGA-55-A494-01	12	25398284	0.97037037037037	0.97037037037037	FALSE
TCGA-55-A494-01	12	27234205	1.00936870676823	NA	TRUE
TCGA-55-A494-01	12	27832957	1.18972612459202	NA	TRUE
TCGA-55-A494-01	12	29604292	1.14161220043573	NA	TRUE
TCGA-55-A494-01	12	53345995	0.636243386243386	0.636243386243386	FALSE
TCGA-55-A494-01	12	54970413	1.11040851149252	NA	TRUE
TCGA-55-A494-01	12	80222203	1.06047290228081	NA	TRUE
TCGA-55-A494-01	12	106480600	1.28713991769547	NA	TRUE
TCGA-55-A494-01	12	111733214	0.738144755667655	0.738144755667655	FALSE
TCGA-55-A494-01	12	112681680	1.08395101562803	NA	TRUE
TCGA-55-A494-01	12	119583277	0.637102880658436	0.637102880658436	FALSE
TCGA-55-A494-01	12	124071432	0.677448715255899	0.677448715255899	FALSE
TCGA-55-A494-01	13	20048088	0.99159627463721	0.99159627463721	FALSE
TCGA-55-A494-01	13	101266616	1.05563478264645	NA	TRUE
TCGA-55-A494-01	14	19378147	NA	NA	FALSE
TCGA-55-A494-01	14	20502143	0.791206411089452	0.791206411089452	FALSE
TCGA-55-A494-01	14	21867831	0.557539682539683	0.557539682539683	FALSE
TCGA-55-A494-01	14	23846531	0.881050362531844	0.881050362531844	FALSE
TCGA-55-A494-01	14	23887490	0.859024103468548	0.859024103468548	FALSE
TCGA-55-A494-01	14	36783723	0.416296296296296	0.416296296296296	FALSE
TCGA-55-A494-01	14	65208998	0.823184766687592	0.823184766687592	FALSE
TCGA-55-A494-01	14	65237697	0.98040794417606	0.98040794417606	FALSE
TCGA-55-A494-01	14	65253655	0.938707334785766	0.938707334785766	FALSE
TCGA-55-A494-01	14	79432654	0.973354649613642	0.973354649613642	FALSE
TCGA-55-A494-01	14	94155036	1.00219478737997	NA	TRUE
TCGA-55-A494-01	15	24922251	0.800569800569801	0.800569800569801	FALSE
TCGA-55-A494-01	15	64385863	0.757627359159926	0.757627359159926	FALSE
TCGA-55-A494-01	15	69339786	0.847572951739618	0.847572951739618	FALSE
TCGA-55-A494-01	15	83932526	1.04549298156604	NA	TRUE
TCGA-55-A494-01	15	83932773	0.924258808687033	0.924258808687033	FALSE
TCGA-55-A494-01	15	89453040	0.965097930010211	0.965097930010211	FALSE
TCGA-55-A494-01	15	90168846	1.07662835249042	NA	TRUE
TCGA-55-A494-01	15	92459521	1.01183127572016	NA	TRUE
TCGA-55-A494-01	15	100332238	0.770919067215363	0.770919067215363	FALSE
TCGA-55-A494-01	15	100339851	0.867283950617284	0.867283950617284	FALSE
TCGA-55-A494-01	15	101589862	0.777564921243082	0.777564921243082	FALSE
TCGA-55-A494-01	16	8862113	0.867283950617284	0.867283950617284	FALSE
TCGA-55-A494-01	16	31098019	0.907312440645774	0.907312440645774	FALSE
TCGA-55-A494-01	16	51175458	0.916375494991847	0.916375494991847	FALSE
TCGA-55-A494-01	16	56669707	0.917127855825174	0.917127855825174	FALSE
TCGA-55-A494-01	16	56913480	0.764385854781335	0.764385854781335	FALSE
TCGA-55-A494-01	16	57062239	0.891600323064497	0.891600323064497	FALSE
TCGA-55-A494-01	16	66949215	0.486896252978124	0.486896252978124	FALSE
TCGA-55-A494-01	16	67231937	0.867283950617284	0.867283950617284	FALSE
TCGA-55-A494-01	16	67995580	0.170055676591624	0.170055676591624	FALSE
TCGA-55-A494-01	16	70806138	0.933998100664767	0.933998100664767	FALSE
TCGA-55-A494-01	16	70806139	0.933998100664767	0.933998100664767	FALSE
TCGA-55-A494-01	16	84215048	1.20665593129361	NA	TRUE
TCGA-55-A494-01	17	10354109	0.968130921619294	0.968130921619294	FALSE
TCGA-55-A494-01	17	10542911	1.02105770072673	NA	TRUE
TCGA-55-A494-01	17	34881083	0.681982885412488	0.681982885412488	FALSE
TCGA-55-A494-01	17	38818214	0.38267332941407	0.38267332941407	FALSE
TCGA-55-A494-01	17	44060626	0.554882154882155	0.554882154882155	FALSE
TCGA-55-A494-01	17	47237990	1.08163967124041	NA	TRUE
TCGA-55-A494-01	17	49708800	1.01876059065602	NA	TRUE
TCGA-55-A494-01	17	72608825	0.731641285956007	0.731641285956007	FALSE
TCGA-55-A494-01	18	14757935	0.687559354226021	0.687559354226021	FALSE
TCGA-55-A494-01	18	47101931	0.446913580246914	0.446913580246914	FALSE
TCGA-55-A494-01	18	61170809	0.34347923681257	0.34347923681257	FALSE
TCGA-55-A494-01	18	61309061	0.451293552812071	0.451293552812071	FALSE
TCGA-55-A494-01	18	61378608	1.42040285899935	NA	TRUE
TCGA-55-A494-01	19	3984259	1.00146766813433	NA	TRUE
TCGA-55-A494-01	19	9088239	1.02707749766573	NA	TRUE
TCGA-55-A494-01	19	22605117	0.987654320987654	0.987654320987654	FALSE
TCGA-55-A494-01	19	31767880	1.04994026284349	NA	TRUE
TCGA-55-A494-01	19	37676265	0.929232804232804	0.929232804232804	FALSE
TCGA-55-A494-01	19	41092698	0.874572051042639	0.874572051042639	FALSE
TCGA-55-A494-01	19	41600882	0.127698250397637	0.127698250397637	FALSE
TCGA-55-A494-01	19	44127413	0.966808338393038	0.966808338393038	FALSE
TCGA-55-A494-01	19	44469181	1.03465453757851	NA	TRUE
TCGA-55-A494-01	19	44981388	0.981830887491265	0.981830887491265	FALSE
TCGA-55-A494-01	19	50250707	0.781777082246566	0.781777082246566	FALSE
TCGA-55-A494-01	19	51021868	0.642432556012803	0.642432556012803	FALSE
TCGA-55-A494-01	19	55144616	0.773692157385203	0.773692157385203	FALSE
TCGA-55-A494-01	19	56423403	1.09637782436525	NA	TRUE
TCGA-55-A494-01	19	58571516	1.04074074074074	NA	TRUE
TCGA-55-A494-01	2	37035897	0.911522633744856	0.911522633744856	FALSE
TCGA-55-A494-01	2	60688743	0.77626443647949	0.77626443647949	FALSE
TCGA-55-A494-01	2	79313500	0.965141612200436	0.965141612200436	FALSE
TCGA-55-A494-01	2	84517838	1.98877665544332	NA	TRUE
TCGA-55-A494-01	2	98732114	0.864994026284349	0.864994026284349	FALSE
TCGA-55-A494-01	2	100171148	1.08708708708709	NA	TRUE
TCGA-55-A494-01	2	131356279	0.780568239472349	0.780568239472349	FALSE
TCGA-55-A494-01	2	132287275	1.00023515579071	NA	TRUE
TCGA-55-A494-01	2	132288322	0.881526786725564	0.881526786725564	FALSE
TCGA-55-A494-01	2	137814631	1.03208800667043	NA	TRUE
TCGA-55-A494-01	2	141201926	0.602978640015677	0.602978640015677	FALSE
TCGA-55-A494-01	2	141806769	0.831467126040769	0.831467126040769	FALSE
TCGA-55-A494-01	2	155566332	0.910379515317787	0.910379515317787	FALSE
TCGA-55-A494-01	2	171854230	0.64122383252818	0.64122383252818	FALSE
TCGA-55-A494-01	2	172967031	1.02417695473251	NA	TRUE
TCGA-55-A494-01	2	175436603	1.15332536837913	NA	TRUE
TCGA-55-A494-01	2	179404546	0.966727957271693	0.966727957271693	FALSE
TCGA-55-A494-01	2	179430399	0.83918270526713	0.83918270526713	FALSE
TCGA-55-A494-01	2	191926496	0.782098765432099	0.782098765432099	FALSE
TCGA-55-A494-01	2	206659768	0.588044184535413	0.588044184535413	FALSE
TCGA-55-A494-01	2	206659769	0.588044184535413	0.588044184535413	FALSE
TCGA-55-A494-01	2	208988855	0.72965482489292	0.72965482489292	FALSE
TCGA-55-A494-01	2	219679764	0.841249092229484	0.841249092229484	FALSE
TCGA-55-A494-01	2	229890215	1.1658615136876	NA	TRUE
TCGA-55-A494-01	2	239040087	0.812570145903479	0.812570145903479	FALSE
TCGA-55-A494-01	2	240960828	0.893827160493827	0.893827160493827	FALSE
TCGA-55-A494-01	20	3016330	1.25449426034221	NA	TRUE
TCGA-55-A494-01	20	16506809	0.564780898114231	0.564780898114231	FALSE
TCGA-55-A494-01	20	21492602	1.04279835390946	NA	TRUE
TCGA-55-A494-01	20	43739178	1.42949967511371	NA	TRUE
TCGA-55-A494-01	20	43964523	0.747238466536712	0.747238466536712	FALSE
TCGA-55-A494-01	20	57484610	1.08183624237264	NA	TRUE
TCGA-55-A494-01	20	62521267	1.05644620811287	NA	TRUE
TCGA-55-A494-01	21	10920092	NA	NA	FALSE
TCGA-55-A494-01	21	14982696	0.443423373247935	0.443423373247935	FALSE
TCGA-55-A494-01	22	19754415	0.379349046015713	0.379349046015713	FALSE
TCGA-55-A494-01	22	25334190	0.30328934298283	0.30328934298283	FALSE
TCGA-55-A494-01	22	29935324	0.515354938271605	0.515354938271605	FALSE
TCGA-55-A494-01	22	45221402	0.419271814187068	0.419271814187068	FALSE
TCGA-55-A494-01	3	40231369	0.996088497738663	0.996088497738663	FALSE
TCGA-55-A494-01	3	48630794	0.847838122128107	0.847838122128107	FALSE
TCGA-55-A494-01	3	54930918	1.05766335441132	NA	TRUE
TCGA-55-A494-01	3	77651607	0.857539187127202	0.857539187127202	FALSE
TCGA-55-A494-01	3	97720489	0.693827160493827	0.693827160493827	FALSE
TCGA-55-A494-01	3	102175172	0.890724057390724	0.890724057390724	FALSE
TCGA-55-A494-01	3	124438299	0.722736625514403	0.722736625514403	FALSE
TCGA-55-A494-01	3	126181048	0.944720017636684	0.944720017636684	FALSE
TCGA-55-A494-01	3	132169517	0.937604270937604	0.937604270937604	FALSE
TCGA-55-A494-01	3	142567066	0.973050286058416	0.973050286058416	FALSE
TCGA-55-A494-01	3	170625555	0.880228487193661	0.880228487193661	FALSE
TCGA-55-A494-01	4	55955126	0.693827160493827	0.693827160493827	FALSE
TCGA-55-A494-01	4	66217219	0.907622739018088	0.907622739018088	FALSE
TCGA-55-A494-01	4	69101961	1.73456790123457	NA	TRUE
TCGA-55-A494-01	4	88535152	1.10196078431373	NA	TRUE
TCGA-55-A494-01	4	94376957	0.741494675336914	0.741494675336914	FALSE
TCGA-55-A494-01	4	114278461	0.912930474333983	0.912930474333983	FALSE
TCGA-55-A494-01	4	122739316	0.251386652352836	0.251386652352836	FALSE
TCGA-55-A494-01	4	159076892	1.07378012933569	NA	TRUE
TCGA-55-A494-01	4	165961462	0.91108617034543	0.91108617034543	FALSE
TCGA-55-A494-01	5	15937088	0.984724837832182	0.984724837832182	FALSE
TCGA-55-A494-01	5	19571779	0.731313131313131	0.731313131313131	FALSE
TCGA-55-A494-01	5	19571780	0.751817237798546	0.751817237798546	FALSE
TCGA-55-A494-01	5	21752203	1.12772585669782	NA	TRUE
TCGA-55-A494-01	5	23521184	0.915365164361148	0.915365164361148	FALSE
TCGA-55-A494-01	5	38438444	0.47043534762833	0.47043534762833	FALSE
TCGA-55-A494-01	5	140532282	1.05582393988191	NA	TRUE
TCGA-55-A494-01	5	141035760	0.630751964085297	0.630751964085297	FALSE
TCGA-55-A494-01	5	175998229	0.714233841684822	0.714233841684822	FALSE
TCGA-55-A494-01	5	176522377	0.650462962962963	0.650462962962963	FALSE
TCGA-55-A494-01	6	7370162	1.11728395061728	NA	TRUE
TCGA-55-A494-01	6	8430143	1.21039094650206	NA	TRUE
