chr	pos
1	41101672
1	82417755
1	109380259
1	111435095
1	114248690
1	150531446
1	150936495
1	152538266
1	158735779
1	226044415
1	228547912
1	238050729
2	27157512
2	65305016
2	128412452
2	128480884
2	179593075
2	179613743
2	207631492
2	218750500
2	220115694
3	42569500
3	46722845
3	49405956
3	51680477
3	53779672
4	3344679
4	72897644
4	96163622
4	122853894
4	154709592
4	188924757
5	140257255
5	140627058
5	161495071
6	28269597
6	29323192
6	102376469
6	143095187
6	163235257
7	2978365
7	11076172
7	142627256
8	3432478
8	54708216
8	124696876
8	142487938
9	116920
9	101068510
10	61832784
11	55735723
11	62571018
11	65412438
11	88301035
11	94040776
11	103814349
11	115085449
12	2997246
12	5021591
12	12038879
12	105557986
12	117627075
12	119978525
13	96665730
14	60977881
14	68191286
15	64966795
15	78894002
15	78921806
16	3929935
16	69375579
17	27061792
17	37879658
17	38508601
17	38954595
17	41108248
17	41833001
17	43474120
17	46804357
17	76134463
17	80674648
18	33696636
19	2229890
19	7987134
19	15996786
19	19372279
19	31768530
19	39805515
19	44933212
19	51330241
19	53912155
19	54080645
20	31017759
20	39788783
20	43738564
20	48098552
22	26168357
X	65478787
X	77378729
X	77378730
X	118604346
X	119513384
X	122460037
X	125299587
X	140984520
X	149101872
X	153581564
