chr	pos
1	22924191
1	155209725
1	190067294
2	39934299
2	85532397
2	87085431
2	165349469
2	178990889
2	210887849
3	49412957
3	108572493
4	71275677
5	43508741
5	88027589
5	129039960
5	143853641
6	46108833
7	18067464
7	35923505
7	47933504
11	69978186
12	5603793
12	10147796
12	25398285
14	20215715
14	64681074
14	79175640
14	101004539
15	25924552
15	68570843
16	20781387
16	29872467
16	71423854
16	77327045
17	7578212
18	18625398
18	44030346
19	40520572
19	43259170
19	43523094
19	55665406
20	58381152
21	42080519
21	42749046
X	37653065
