chr	pos
1	11734849
1	65332658
1	77779507
1	119427568
1	147230622
1	151162608
1	179561885
1	249141465
2	16082160
2	61430323
2	74718497
2	241451335
2	242576381
3	40353003
4	118005805
5	64905078
5	140242298
6	32713600
8	1719543
8	144894993
9	34557637
9	91972401
9	139100937
10	49658867
11	5411307
11	123513292
11	124266603
12	2690928
12	6500033
14	91749741
15	86262331
16	1570292
16	4563017
16	50811808
17	5357225
17	37922495
17	39780690
17	74274102
18	2892200
19	48244640
19	49863257
20	3782599
20	21687046
20	32199035
20	55206371
20	62705190
22	19967759
22	40257895
X	18959756
X	135405238
