chr	pos
1	19027246
1	19470510
1	43738966
1	65693159
1	179528897
1	237777980
2	207459556
3	4358878
3	9691294
4	77100714
4	164058368
5	68665316
5	177059218
6	27100350
6	38976666
7	74146970
8	136554927
9	129815132
9	130552366
9	140175055
9	140175210
10	31138511
10	75560885
10	98173000
11	68700908
11	88781124
12	27835371
12	48383028
12	57389250
14	23816667
15	66727443
16	2577812
16	67575618
17	38927440
17	72342654
17	78411125
19	14141521
19	44085496
19	54659194
19	55378294
20	30753686
21	16334365
21	43531324
X	16711302
X	32482815
X	49106160
X	51150909
X	71522667
X	151909372
