sample	chr	pos	ccf_old_v100_raw	ccf_old_v100_valid	ccf_over_one_flag
TCGA-33-A5GW-01	1	25757653	0.221388367729831	0.221388367729831	FALSE
TCGA-33-A5GW-01	1	31782891	0.907211028632026	0.907211028632026	FALSE
TCGA-33-A5GW-01	1	32196512	0.321421818869352	0.321421818869352	FALSE
TCGA-33-A5GW-01	1	40434042	0.956480153036825	0.956480153036825	FALSE
TCGA-33-A5GW-01	1	40768311	1.04529616724739	NA	TRUE
TCGA-33-A5GW-01	1	70716076	1.25848629620317	NA	TRUE
TCGA-33-A5GW-01	1	94528831	0.886671593988667	0.886671593988667	FALSE
TCGA-33-A5GW-01	1	162535876	0.0690011614401858	0.0690011614401858	FALSE
TCGA-33-A5GW-01	1	169582304	0.659552845528455	0.659552845528455	FALSE
TCGA-33-A5GW-01	1	181721300	0.0864902266043937	0.0864902266043937	FALSE
TCGA-33-A5GW-01	1	183947645	0.963565191207468	0.963565191207468	FALSE
TCGA-33-A5GW-01	1	203017808	0.73909830007391	0.73909830007391	FALSE
TCGA-33-A5GW-01	1	205138431	0.1049042748492	0.1049042748492	FALSE
TCGA-33-A5GW-01	1	212798913	0.767841011743451	0.767841011743451	FALSE
TCGA-33-A5GW-01	1	214811289	0.473596968979399	0.473596968979399	FALSE
TCGA-33-A5GW-01	1	242263993	0.78760162601626	0.78760162601626	FALSE
TCGA-33-A5GW-01	1	247920929	0.659195781147001	0.659195781147001	FALSE
TCGA-33-A5GW-01	10	64946074	0.39802802283342	0.39802802283342	FALSE
TCGA-33-A5GW-01	10	98411352	0.127913279132791	0.127913279132791	FALSE
TCGA-33-A5GW-01	10	126097535	0.44969512195122	0.44969512195122	FALSE
TCGA-33-A5GW-01	11	4471027	1.00314712824548	NA	TRUE
TCGA-33-A5GW-01	11	5153667	1.08767303889255	NA	TRUE
TCGA-33-A5GW-01	11	5247811	0.373721479150275	0.373721479150275	FALSE
TCGA-33-A5GW-01	11	5344778	1.11666176902733	NA	TRUE
TCGA-33-A5GW-01	11	55681863	0.927889713679746	0.927889713679746	FALSE
TCGA-33-A5GW-01	11	55904503	0.792682926829268	0.792682926829268	FALSE
TCGA-33-A5GW-01	11	63994380	1.00539936697077	NA	TRUE
TCGA-33-A5GW-01	11	64884261	0.95318194561256	0.95318194561256	FALSE
TCGA-33-A5GW-01	11	76253257	0.0820825515947467	0.0820825515947467	FALSE
TCGA-33-A5GW-01	11	76868012	0.411585365853659	0.411585365853659	FALSE
TCGA-33-A5GW-01	11	88337959	0.780487804878049	0.780487804878049	FALSE
TCGA-33-A5GW-01	11	108173714	0.872496529843347	0.872496529843347	FALSE
TCGA-33-A5GW-01	11	113266799	0.872913992297818	0.872913992297818	FALSE
TCGA-33-A5GW-01	11	123754010	0.738125802310655	0.738125802310655	FALSE
TCGA-33-A5GW-01	11	123909195	0.710334422931858	0.710334422931858	FALSE
TCGA-33-A5GW-01	11	134238581	0.920856147336984	0.920856147336984	FALSE
TCGA-33-A5GW-01	12	1943599	1.12272551296942	NA	TRUE
TCGA-33-A5GW-01	12	7361197	0.829945799457995	0.829945799457995	FALSE
