chr	pos
1	16265266
1	24463794
1	32256742
1	33585841
1	33998708
1	57140109
1	89732656
1	115256530
1	145587474
1	150525537
1	153177401
1	159832361
1	161953953
1	166819622
1	197390437
1	209799004
1	226033024
1	234744219
1	235299069
1	236148724
2	27717446
2	27800346
2	27800347
2	113941069
2	120003519
2	127950834
2	137814542
2	152510568
2	159497153
2	160287589
2	179485350
2	179500199
2	196640651
2	208994531
2	211068111
2	212288939
2	220355284
2	235949971
2	241078560
3	14744697
3	38889195
3	47098526
3	48461264
3	48630291
3	66434512
3	89480458
3	97983134
3	113004374
3	121659737
4	7780554
4	9557806
4	20544138
4	69433515
4	69817061
4	94436462
4	102981499
4	129965184
4	129965185
4	140278564
4	153896869
4	155157701
4	167656197
4	189068016
5	13759068
5	64466483
5	66449399
5	71622508
5	94764394
5	100147735
5	120022371
5	132270456
5	134782686
5	134907542
5	134907551
5	140216153
5	140222821
5	140229694
5	140432366
5	140503831
5	145435568
5	162917552
6	24454254
6	29408527
6	31556496
6	38565687
6	41051789
6	43227376
6	46979926
6	49696475
6	70856749
6	76558070
7	19765299
7	24738856
7	45662343
7	51097022
7	77408174
7	100243896
7	112130130
7	141490773
7	142198029
8	10466270
8	57079566
8	88297023
8	110455982
9	23705064
9	43627520
9	78601118
9	95256409
9	96080423
9	104187160
9	107289113
9	112694226
9	113637908
9	138714454
9	138714455
9	139571920
9	140357203
10	15729985
10	24762210
10	33481310
10	45652481
10	49431253
10	96201761
10	102705132
10	108439087
10	121618605
10	133948635
11	1263109
11	44286625
11	44286626
11	55433545
11	76990378
11	108199955
11	119155775
12	4872486
12	7528574
12	8618204
12	11461664
12	12814919
12	57112329
12	95422272
12	97078996
12	112622260
12	129467575
12	130856078
13	23907292
13	26542775
13	58206800
14	23058125
14	72054846
14	101513689
15	31295094
15	34021145
15	39910373
15	41476472
15	43244481
15	51687050
15	52656776
15	64982719
15	69007647
15	81575018
15	84690205
16	15813103
16	21261292
16	31424248
16	55862760
16	57787310
16	57790379
16	57792727
16	57792785
16	57793672
16	57794744
16	78458916
17	12883539
17	36288274
17	39673078
17	72610156
17	74005145
17	74287236
17	74719857
17	79650952
18	52265075
19	4298316
19	9062546
19	10078752
19	16060184
19	19040164
19	23937634
19	39963709
19	47259820
19	52941587
20	9417698
20	23345626
20	52198037
20	56179658
20	58545215
21	38390367
22	22453352
22	26829983
22	32626959
X	23411489
X	26212086
X	100808469
X	117526592
X	153908421
