sample	chr	pos	ccf_old_v100_raw	ccf_old_v100_valid	ccf_over_one_flag
TCGA-NK-A7XE-01	1	1654043	0.742924528301887	0.742924528301887	FALSE
TCGA-NK-A7XE-01	1	76384631	0.571032186459489	0.571032186459489	FALSE
TCGA-NK-A7XE-01	1	84356150	0.860767729342876	0.860767729342876	FALSE
TCGA-NK-A7XE-01	1	152282923	0.700975524271278	0.700975524271278	FALSE
TCGA-NK-A7XE-01	1	155742907	1.26724866234863	NA	TRUE
TCGA-NK-A7XE-01	1	155891303	1.50943396226415	NA	TRUE
TCGA-NK-A7XE-01	1	163044434	1.14848236259229	NA	TRUE
TCGA-NK-A7XE-01	1	173493995	0.861361771944216	0.861361771944216	FALSE
TCGA-NK-A7XE-01	1	179562816	1.19908305413507	NA	TRUE
TCGA-NK-A7XE-01	1	198718574	1.01596516690856	NA	TRUE
TCGA-NK-A7XE-01	1	200549436	1.0516548097742	NA	TRUE
TCGA-NK-A7XE-01	10	16932483	0.754716981132076	0.754716981132076	FALSE
TCGA-NK-A7XE-01	10	18690026	0.794438927507448	0.794438927507448	FALSE
TCGA-NK-A7XE-01	10	29769476	0.971983990851915	0.971983990851915	FALSE
TCGA-NK-A7XE-01	10	29770619	0.783948976880149	0.783948976880149	FALSE
TCGA-NK-A7XE-01	10	29773736	0.305966343702193	0.305966343702193	FALSE
TCGA-NK-A7XE-01	10	30317180	0.907571053260091	0.907571053260091	FALSE
TCGA-NK-A7XE-01	10	53458097	0.790413054563998	0.790413054563998	FALSE
TCGA-NK-A7XE-01	10	54032233	0.92793071450665	0.92793071450665	FALSE
TCGA-NK-A7XE-01	10	79572015	0.908455625436757	0.908455625436757	FALSE
TCGA-NK-A7XE-01	11	40136993	1.05018867924528	NA	TRUE
TCGA-NK-A7XE-01	11	48346580	1.00426049908704	NA	TRUE
TCGA-NK-A7XE-01	11	56114433	0.959385992964503	0.959385992964503	FALSE
TCGA-NK-A7XE-01	11	62286412	0.970754716981132	0.970754716981132	FALSE
TCGA-NK-A7XE-01	11	62292000	0.779096883612466	0.779096883612466	FALSE
TCGA-NK-A7XE-01	11	111594776	0.749617542070372	0.749617542070372	FALSE
TCGA-NK-A7XE-01	11	111594786	0.832075471698113	0.832075471698113	FALSE
TCGA-NK-A7XE-01	11	119509465	1.23270440251572	NA	TRUE
TCGA-NK-A7XE-01	12	49373437	1.14561115668581	NA	TRUE
TCGA-NK-A7XE-01	12	57859481	0.891509433962264	0.891509433962264	FALSE
TCGA-NK-A7XE-01	12	64746801	0.811780947998159	0.811780947998159	FALSE
TCGA-NK-A7XE-01	12	92818799	0.573845152895251	0.573845152895251	FALSE
TCGA-NK-A7XE-01	12	104515054	0.799592044875064	0.799592044875064	FALSE
TCGA-NK-A7XE-01	13	25479913	0.658138791173649	0.658138791173649	FALSE
TCGA-NK-A7XE-01	13	39266075	0.910082547169811	0.910082547169811	FALSE
TCGA-NK-A7XE-01	13	53277688	0.756432246998285	0.756432246998285	FALSE
TCGA-NK-A7XE-01	13	110833688	1.64068908941756	NA	TRUE
TCGA-NK-A7XE-01	13	114757982	0.808625336927224	0.808625336927224	FALSE
TCGA-NK-A7XE-01	14	58771659	1.07547169811321	NA	TRUE
TCGA-NK-A7XE-01	14	103404645	0.83587490307573	0.83587490307573	FALSE
TCGA-NK-A7XE-01	15	22382811	NA	NA	FALSE
TCGA-NK-A7XE-01	15	43527883	0.917899031106578	0.917899031106578	FALSE
TCGA-NK-A7XE-01	15	45654257	1.67714884696017	NA	TRUE
TCGA-NK-A7XE-01	15	49659743	1.06799572801709	NA	TRUE
TCGA-NK-A7XE-01	15	54860091	1.50943396226415	NA	TRUE
TCGA-NK-A7XE-01	15	62315708	0.665926748057714	0.665926748057714	FALSE
TCGA-NK-A7XE-01	15	63988456	0.794438927507448	0.794438927507448	FALSE
TCGA-NK-A7XE-01	15	65968900	1.35849056603774	NA	TRUE
TCGA-NK-A7XE-01	15	84694025	1.12187659357471	NA	TRUE
TCGA-NK-A7XE-01	15	84694159	0.943396226415094	0.943396226415094	FALSE
TCGA-NK-A7XE-01	16	2522000	1.26072041166381	NA	TRUE
TCGA-NK-A7XE-01	16	30581225	0.853410740203193	0.853410740203193	FALSE
TCGA-NK-A7XE-01	16	46615649	1.02891052951917	NA	TRUE
TCGA-NK-A7XE-01	16	67401321	0.786539003097719	0.786539003097719	FALSE
TCGA-NK-A7XE-01	17	1715297	1.08237459733088	NA	TRUE
TCGA-NK-A7XE-01	17	3628817	1.08531583264971	NA	TRUE
TCGA-NK-A7XE-01	17	7579591	0.911863530628069	0.911863530628069	FALSE
TCGA-NK-A7XE-01	17	7611312	1.34931157572667	NA	TRUE
TCGA-NK-A7XE-01	17	31348259	0.650618087182824	0.650618087182824	FALSE
TCGA-NK-A7XE-01	17	33749567	0.919206579583938	0.919206579583938	FALSE
TCGA-NK-A7XE-01	17	37359337	1.03209159812933	NA	TRUE
TCGA-NK-A7XE-01	17	37650779	NA	NA	FALSE
TCGA-NK-A7XE-01	17	39645783	1.07973944294699	NA	TRUE
TCGA-NK-A7XE-01	17	56438152	0.701997780244173	0.701997780244173	FALSE
TCGA-NK-A7XE-01	17	56679300	1.18276541819206	NA	TRUE
TCGA-NK-A7XE-01	18	21109631	NA	NA	FALSE
TCGA-NK-A7XE-01	19	47861254	0.628930817610063	0.628930817610063	FALSE
TCGA-NK-A7XE-01	19	51411704	0.827087102610494	0.827087102610494	FALSE
TCGA-NK-A7XE-01	19	54745669	NA	NA	FALSE
TCGA-NK-A7XE-01	19	58018236	0.943396226415094	0.943396226415094	FALSE
