chr	pos
1	12017915
1	48705146
1	152883128
1	213178743
1	228444441
1	233490614
1	240255531
2	77745440
2	119739044
2	153514468
2	160035180
2	210703977
3	57557144
3	88040342
3	88104670
3	88104763
3	99568867
3	154042261
3	154055683
4	41956274
4	84337954
5	5239928
5	13865904
5	179203924
6	3155891
6	17616003
6	28094609
6	34949681
6	38816516
6	128304395
6	167797976
7	18631142
7	73474351
7	73927158
7	98775657
7	127011146
7	127724776
7	150778815
7	156743095
8	41788202
8	77778890
9	4740952
9	35802530
9	74300266
9	117386626
9	136305517
10	69881563
10	111674853
10	112352927
11	4615690
11	19890524
11	66258758
11	66407408
11	66625573
12	15699469
12	55248425
12	58121322
14	74876476
14	92470476
15	74328404
15	91544680
16	22337151
16	32266231
17	26948452
17	57474462
20	21492017
20	57415343
21	34060664
21	43161076
X	71839078
X	71932695
