chr	pos
1	6479858
1	10399869
1	10471493
1	12359375
1	12835082
1	16577664
1	18958101
1	19407947
1	26107603
1	28477168
1	29070135
1	31351554
1	32222312
1	33291899
1	36354143
1	44432202
1	46977876
1	52385689
1	94054934
1	103544216
1	110167965
1	111060909
1	143767503
1	147131150
1	147380211
1	152128515
1	152326064
1	152748928
1	154061998
1	154923959
1	155023108
1	156351238
1	158450091
1	159409628
1	160466015
1	160970879
1	166908769
1	169798453
1	173808592
1	176762728
1	197390634
1	207803915
1	212502539
1	228556587
1	229773376
1	231056329
1	231056330
1	237754135
1	246498675
1	247201394
1	248756773
1	248756774
2	11355166
2	21230565
2	30966411
2	32654243
2	39046275
2	48026038
2	48026039
2	48906503
2	48914908
2	55252222
2	68413777
2	73762047
2	74328040
2	89999548
2	90199187
2	96781056
2	111666434
2	111666435
2	113069500
2	116101408
2	152471030
2	152695707
2	152695708
2	155099411
2	159166112
2	160873122
2	167108394
2	174228117
2	179498794
2	179585274
2	179605466
2	179636195
2	187693133
2	191898252
2	196682520
2	202483646
2	207170702
2	207814428
2	214354699
2	217315672
2	220356953
2	225739009
2	227953366
2	228881249
2	228884529
2	234669099
2	241728654
3	9547826
3	10865069
3	26751901
3	27215979
3	38674603
3	41278183
3	41278184
3	48613167
3	48613168
3	51928924
3	74347205
3	97888274
3	99567893
3	108751602
3	123419379
3	125844480
3	134322923
3	142030585
3	150931937
3	155200465
3	160135741
3	160135742
3	170744526
3	183454519
3	185167787
3	197665517
4	3255173
4	6611595
4	44712985
4	76452300
4	84379500
4	100242475
4	162376250
5	173029
5	6337325
5	6337333
5	13841969
5	26903764
5	35876102
5	35965875
5	38438540
5	40936531
5	64748012
5	70858216
5	71015041
5	71516651
5	76028217
5	94861361
5	94990055
5	112889319
5	132150810
5	137727397
5	137776703
5	138655053
5	140175450
5	140308491
5	140482592
5	140562004
5	140788486
5	141248676
5	148207177
5	153030000
5	153149865
5	154396448
5	156381674
5	156723741
5	157178450
5	158141145
5	169507175
5	178310383
6	6146001
6	8097525
6	30115575
6	33140112
6	33423652
6	35705030
6	43193825
6	43193826
6	55223928
6	87725312
6	131973708
6	133138448
6	133138449
6	146264611
6	166923790
7	4874717
7	6048881
7	21892165
7	24331428
7	24932067
7	42011936
7	44805830
7	47342997
7	65557819
7	72413673
7	73008693
7	94881170
7	95750453
7	99097741
7	107756507
7	116412001
7	120387884
7	126544699
7	128315743
7	128485004
7	138601867
7	139799824
7	140285496
7	140453136
7	142131892
7	148311286
7	150644006
8	1624770
8	2830723
8	2836224
8	10756188
8	24333986
8	24359024
8	24810311
8	25747344
8	27098744
8	33454934
8	39022299
8	39468072
8	41552695
8	67061995
8	77690630
8	80567129
8	90782122
8	100654394
8	100975164
8	105441912
8	106573624
8	106815700
8	121259933
8	131826344
8	134475675
8	139144977
8	139890260
9	4286286
9	35556373
9	35556374
9	35607612
9	35607613
9	90502618
9	95277109
9	95400563
9	100616457
9	113449463
9	119461791
9	135172314
10	1087205
10	1087215
10	15573141
10	48413970
10	48429199
10	51584898
10	79565430
10	100015377
10	102222943
10	104679596
10	134161692
10	135026355
11	205627
11	551696
11	6891672
11	27016482
11	57982333
11	62065029
11	64622932
11	65396095
11	71277001
11	73997389
11	82643213
11	84245701
11	102589230
11	102589231
11	103908478
11	114453641
11	117774799
11	128781415
12	417100
12	10007020
12	16035620
12	16035621
12	27832436
12	49110579
12	53228034
12	55025612
12	55615123
12	55688116
12	55820040
12	55846227
12	55945442
12	56548872
12	57919821
12	80633179
12	80704414
12	80714336
12	85492217
12	96379885
12	121442013
12	122720409
12	123900407
12	124285925
12	124358152
12	125834239
12	133197092
13	19748260
13	22275367
13	99907337
13	101833343
13	101833344
14	20020012
14	20528638
14	64921458
14	75052732
14	96792071
14	101418202
14	105612994
15	22382673
15	22473164
15	22833544
15	22868844
15	34040353
15	34078042
15	48539600
15	64455229
15	73536753
15	78921679
15	90168917
15	102197160
16	338190
16	4254574
16	16110416
16	20986677
16	22334249
16	27556813
16	28880631
16	32077388
16	66436860
16	87678374
17	7189978
17	7534095
17	38348880
17	38787946
17	39642737
17	39661729
17	45384950
17	47297556
17	67083580
17	67246096
17	72366722
17	72926688
17	76395464
17	78321975
17	79263594
17	79846180
17	79864637
18	29104710
18	29867779
18	31324184
18	31463336
18	46956726
18	63526247
18	74611016
18	74963127
19	3542863
19	6468913
19	6820742
19	9006662
19	9046505
19	9085301
19	9236999
19	9407134
19	9724727
19	10421604
19	17760345
19	21990432
19	22271732
19	30934830
19	35715879
19	35823534
19	36273350
19	40721043
19	42482827
19	43762220
19	47236436
19	48789581
19	48789582
19	49657463
19	53303978
19	53994678
19	54200848
19	54803599
20	3543973
20	5099424
20	30730862
20	32344993
20	33722705
20	34090779
20	40944418
20	41076902
20	41419967
20	42887216
20	43836807
20	44171498
20	44236715
20	47244407
20	57036200
20	57036201
20	60733767
20	61929332
21	10906987
21	11098747
21	15882726
21	34861163
21	38385891
21	38997703
21	40768907
21	43160975
21	43411721
22	20096481
22	26702049
22	38620791
22	46725451
22	50665429
X	19983691
X	20062573
X	29973353
X	37029343
X	52825232
X	65242600
X	69719869
X	69945158
X	73064629
X	73963631
X	86880700
X	86880701
X	100613678
X	101768955
X	123518064
X	123870902
X	134494271
X	140993246
X	140993839
X	148627267
