chr	pos
1	10699459
1	59004951
1	150933333
1	151789213
1	152732884
1	181702035
1	220936325
2	29293880
2	175624069
2	179594664
2	206921004
2	207569605
3	33592874
3	48637920
3	118931403
3	178952119
3	179332847
4	1944151
4	93225746
4	153249510
5	205319
5	156712414
5	176793982
6	26250542
6	56357765
6	57512489
7	11871427
7	76054351
7	100683707
7	127235409
7	141800609
7	150094611
8	139164617
9	18775890
9	109765634
10	14939228
10	16882377
11	57335061
11	105483157
12	10194101
12	57327822
13	100634935
14	20612258
15	38811527
15	41689306
15	45365863
15	52356849
15	54003562
16	71509657
16	89620289
17	5338195
17	18060487
17	44952563
17	47696730
17	51900315
19	30935256
19	33639792
19	37644265
19	55331226
20	43933030
20	54824467
21	32624411
X	17762205
X	65242162
X	65242163
X	71350557
X	105876451
