chr	pos
1	17046643
1	28907523
1	52250221
1	53558324
1	53608168
1	55167796
1	67666516
1	86916377
1	118495284
1	152328911
1	153270485
1	158819091
1	237664122
2	1926514
2	89544523
2	143790836
2	175742832
2	179517255
2	234545533
3	15115903
3	48622192
3	148924059
3	154861348
3	186459342
3	194379705
4	47663875
4	90856722
4	148460990
5	24535308
5	42711475
5	73168939
5	82817123
5	121780306
5	140215804
5	140554138
5	167850881
5	176764711
6	51512867
6	52268794
6	55216368
7	93108821
7	121653532
7	140453136
7	141732710
7	148892615
8	2017587
8	10469525
8	21982903
8	139163542
8	144239833
9	36118962
9	130223509
9	130513556
10	93851
10	33502319
10	82272022
10	90732959
10	95995871
11	2592606
11	6291015
11	62911066
11	64338456
11	65403166
11	102745631
12	3147221
12	5021217
12	81503432
12	117461999
13	33306319
14	74972782
14	89093244
14	102476715
15	23692317
15	27128562
15	42373218
15	66729162
16	3080465
16	5135555
16	23079285
16	57060787
16	77353946
16	87417077
17	10310124
17	11840675
17	37665992
18	28971146
18	28991408
18	29054229
18	60242215
19	9073897
19	35449284
19	42839252
19	43690614
19	44470724
19	47124917
19	52955108
19	53959186
19	53959187
19	55239263
19	55333038
20	3759160
20	31656748
20	31656749
20	40877386
20	62572210
22	38041502
X	73963375
X	124030042
X	130678233
