chr	pos
1	4834486
1	19411033
1	24200985
1	44088218
1	48865220
1	91989963
1	101338128
1	101706568
1	144013973
1	151847321
1	152850902
1	155899543
1	156352078
1	156352108
1	161565354
1	226829634
1	227618414
1	227618564
1	231334844
1	234536926
1	247582049
1	247587658
1	248039700
2	18768822
2	27898427
2	37234376
2	55179763
2	69569334
2	69702182
2	84806665
2	100199393
2	108999913
2	133489419
2	162281186
2	177188191
2	213864978
2	230670551
2	242815292
3	14862555
3	14862755
3	30691762
3	49160566
3	50404531
3	124739958
3	132361561
3	133347439
3	167747608
3	172472283
3	196050851
5	1280343
5	24593414
5	100191850
5	112346477
5	140720206
5	154393403
5	159776166
5	176859762
5	179146670
6	4130608
6	18226440
6	28358451
6	29641066
6	30610776
6	44233388
6	51586691
6	75865553
6	85472376
6	109689258
6	139501699
7	30490876
7	56066732
7	75609665
7	129842441
8	19824480
8	30717450
8	120118095
8	143784843
8	144896051
9	5921188
9	17143284
9	32787162
9	86585658
9	99266041
9	104172731
9	117063996
9	131497626
9	140260773
10	11503083
10	24835135
10	70670829
10	81373001
10	86274898
10	93851621
10	111652824
10	115423728
10	127414249
11	8117170
11	45203391
11	45671730
11	55062922
11	55927228
11	57003977
11	58034493
11	59620777
11	60900771
11	60901632
11	94759882
11	111177199
11	114167330
11	123448268
11	124310821
11	134252735
12	3736711
12	6128901
12	8073672
12	13243620
12	14613464
12	19282988
12	44782997
12	45833560
12	46759016
12	53856284
12	78562612
12	82752432
12	108642798
12	112605159
13	24868965
13	32937315
13	39542567
13	44455579
13	84456317
13	96485211
13	96485250
13	101264734
13	101264747
13	109792748
14	32560000
14	36005297
14	42077623
14	47566263
14	50044492
14	52194513
14	52195192
14	52195278
14	52195390
14	67854156
14	75266120
14	77808308
14	104152160
15	45007645
15	50271846
15	74486261
15	90226789
15	90777075
16	4029235
16	18849988
16	31044969
16	46615574
16	70055830
17	4805688
17	7495874
17	13972907
17	15602957
17	18219778
17	37366914
17	40850830
17	74003592
17	79564302
18	2931377
18	14105758
18	25565020
18	32438352
18	50683791
19	1012550
19	2805036
19	9014541
19	15292550
19	36606994
19	40895762
19	41096211
19	42566907
19	46289788
19	50957284
19	51875736
19	51961667
19	52714587
19	53059187
19	55086222
19	56423094
19	56423238
19	56423490
19	58513717
20	418073
20	2451375
20	3102644
20	37536814
21	40768789
21	42554159
22	24621550
22	28410369
22	39176934
22	50599405
X	595405
X	69772050
X	73955509
X	148074268
