chr	pos
1	2938455
1	6169915
1	10689760
1	12785630
1	12921355
1	23405517
1	27092812
1	36553655
1	43784954
1	46978254
1	53542950
1	62740092
1	70339372
1	99470015
1	103355061
1	108185291
1	109394792
1	111216798
1	115144193
1	118485096
1	144816486
1	144881511
1	149908090
1	152882805
1	153916758
1	155581973
1	155649305
1	158326366
1	158639347
1	159275777
1	159779229
1	161049571
1	161200824
1	165601488
1	170961334
1	171509394
1	173941763
1	175365809
1	176992581
1	177250067
1	182026466
1	186302287
1	190423854
1	196342309
1	197097663
1	197160928
1	202163291
1	203186229
1	215408306
1	216420435
1	228528892
1	228582417
1	232002370
1	240255697
1	241667498
1	241798177
1	248112303
2	1926752
2	3750099
2	10917755
2	21255365
2	27800941
2	33952349
2	38976798
2	43986102
2	47378566
2	49210069
2	74042489
2	90212219
2	95954277
2	96944367
2	128388849
2	130832599
2	133489570
2	149679792
2	152322278
2	152474831
2	152521350
2	152521351
2	162735785
2	167279814
2	167279815
2	170103224
2	179430839
2	182786887
2	198948520
2	209315508
2	211342469
2	220078673
2	234627630
2	238247687
2	239039105
2	239141152
3	9490102
3	10360953
3	13367381
3	16254253
3	21706489
3	26751682
3	51708435
3	64619204
3	97503893
3	98235627
3	122003307
3	138665437
3	138668431
3	180323570
3	185364843
4	5687126
4	11401266
4	38776785
4	39482431
4	46053634
4	70723302
4	87653868
4	87653869
4	89198288
4	89576424
4	113352716
4	123665068
4	147204395
4	156273849
4	158142073
4	164393095
4	166976399
4	173232881
4	173803978
4	173873260
4	177241174
4	187175751
5	7892876
5	11117651
5	16067750
5	16475069
5	22142591
5	24493018
5	32072266
5	32101285
5	33577118
5	35954354
5	43039511
5	86672758
5	94956253
5	110730469
5	140250843
5	140720438
5	140731921
5	141019127
6	17292270
6	32023794
6	32184943
6	33382126
6	36294809
6	37254842
6	43306724
6	51732801
6	51774244
6	52660981
6	55147281
6	70847634
6	102376391
6	117113985
6	117113986
6	138576586
6	150005698
7	21658759
7	23682710
7	36552834
7	38505846
7	48028461
7	56006846
7	72925073
7	83634789
7	99808706
7	100184219
7	101200769
7	113558889
7	123092723
7	129093069
7	134346557
7	136912709
7	142162144
7	142459714
7	148288121
7	148963547
7	158449021
8	42611934
8	49986622
8	77690659
8	99962949
8	104943521
8	113347694
8	113599407
8	113988290
8	116427059
8	144941167
8	144992171
9	8485990
9	17395013
9	73240191
9	77377481
9	79634642
9	90584814
9	93375827
9	94485994
9	94485995
9	104239314
9	110249810
9	125486859
9	130107733
9	130511803
9	134074071
9	139272247
10	17199591
10	28970916
10	71146111
10	73039629
10	104414874
10	105037910
11	1016832
11	1096443
11	55340279
11	55659007
11	55735576
11	57982753
11	59807815
11	61960974
11	62040593
11	66102440
11	84245694
11	99932052
11	103052498
11	104879579
11	123677045
12	250611
12	1940272
12	5020569
12	18715656
12	20787935
12	24365410
12	45269063
12	52284630
12	78604198
12	97084906
12	107090155
12	132334346
13	19748132
13	28589810
13	33017743
13	50065878
13	79175493
13	79175494
13	109475580
14	45473548
14	70926539
14	74179744
14	80669252
14	86088227
14	106866430
15	22383492
15	34168175
15	50534988
15	101120467
16	1866941
16	22120870
16	31422824
16	74455049
16	82033595
17	7010563
17	7193723
17	7578454
17	19316283
17	43198595
17	66343280
17	73568119
18	10697878
18	28649018
18	48581198
18	48703429
19	4529375
19	9064900
19	10461800
19	19249247
19	19369375
19	39379730
19	40366203
19	41081484
19	43439730
19	44152994
19	52469189
19	54849295
19	55696967
19	57133350
20	23064582
20	37126103
20	56083663
20	56090726
20	60419732
21	11098851
21	15882670
21	19629022
21	30342994
21	30342995
21	40630520
21	45971117
21	46086830
22	18075414
22	20977064
22	30136684
22	32841929
22	38504295
22	39413824
X	1720178
X	3241716
X	10180534
X	22244622
X	27999258
X	44386527
X	69699100
X	91134173
X	109963074
X	134994545
X	139038792
X	140969493
X	144906483
X	153068880
X	153070161
