chr	pos
1	45101527
1	64643611
1	109888450
1	149920957
1	160098797
1	212538406
2	3691463
2	73868095
2	87214115
2	191900934
2	201719363
3	48573722
3	112718328
4	22749618
5	79854670
5	145980011
5	158696067
6	47847043
6	148853944
7	91736718
7	100189341
7	148947875
8	11703216
8	120118232
8	143994277
9	117848654
10	1042996
10	50532616
10	72496510
10	103553717
10	106209950
11	16838838
11	16847952
11	48346849
12	122957982
12	132400471
14	36125081
14	50081325
14	58937442
14	75475794
15	33822793
15	65551800
15	74239564
15	75142952
16	67265179
16	67579292
16	83940609
17	10351442
17	75209495
19	16263872
19	20044531
19	49469167
19	55710122
X	142716848
