chr	pos
1	3624151
1	22448049
1	28863285
1	145584527
1	151288518
1	151316350
1	201252779
1	226036682
2	29063092
2	63091877
2	97270558
2	99204146
3	49169963
3	122145978
3	183966696
3	183966697
4	435626
4	76861902
5	33751436
5	52096595
5	140810404
5	167553841
5	167887657
6	13487069
6	26225757
6	29323725
6	31133468
6	31516041
6	47847599
6	138583995
6	146875728
6	159058168
6	159058186
6	159206498
7	50514709
7	121636594
7	140453136
7	150269372
7	150753685
8	21926531
8	42196191
9	2718867
9	5757374
9	98239123
10	60573609
10	61666113
10	96162368
10	96162370
10	134910590
11	1651522
11	6500468
11	36631730
11	55872901
11	62299935
11	62494265
11	65265970
11	66263137
11	85956375
12	13224331
12	53346038
12	56490857
12	89745586
13	25262595
13	52585474
13	73349381
13	107823105
14	20586459
14	23346174
14	58863033
14	68758606
15	69561469
15	90611785
16	3065427
16	11369687
16	31089468
16	31724743
16	53262947
17	3984759
17	9760756
17	18965390
17	18967291
18	748002
18	31463212
18	32438301
18	33647312
18	47803212
19	2877814
19	5719905
19	7533921
19	10381886
19	10395810
19	13041137
19	14736376
19	44174278
21	34837657
21	37507778
22	50752658
X	2933405
X	47518370
X	47835508
X	129799694
