chr	pos
1	1249181
1	6711664
1	16245988
1	20517916
1	32622536
1	32860016
1	38032593
1	47607877
1	147230868
1	162469842
1	226334469
1	228582764
1	248487611
2	25498412
2	40366587
2	198570695
2	215914477
3	143691330
3	150460339
3	167068252
4	47537632
4	70361281
4	120190941
5	1242892
5	7789838
5	41045928
5	45267295
5	79442049
5	82815483
5	150847313
6	30622988
6	41738930
6	52705627
6	56418442
6	57006251
6	109819114
6	142519629
7	98636133
8	10465188
8	13357060
8	39442835
8	86050673
8	106815541
8	113331129
8	125565217
8	145749502
9	107556779
9	115806449
9	126132531
10	8115926
10	17363155
11	5254314
11	62293766
11	118925381
12	15068572
12	15262141
12	26809443
12	56868436
12	109181855
12	109181883
14	20841840
14	23887443
14	23898464
14	60976389
15	33023039
15	40631033
16	2257314
16	3586202
17	1582344
17	2604761
17	33592888
17	39137270
18	28737387
19	11998714
19	12780853
19	18888347
19	22270924
19	36633596
19	36831910
19	50905484
20	47324805
21	46875459
22	24836656
X	69456945
X	69645276
X	71350365
X	100617201
X	111025198
X	118723885
