chr	pos
1	10436617
1	101343089
1	158324331
1	248005188
2	64193065
2	103040545
2	217724630
2	234652548
2	240985194
2	241992689
3	43759313
3	151599429
5	137781255
5	140797577
6	7373751
6	142519682
7	31146176
7	55221783
7	82532025
7	92151417
7	150171183
8	80677812
10	54527932
10	89720875
11	1776220
11	18765712
11	62406923
11	65726678
11	94533071
12	21331948
12	109644574
12	120152022
14	101201221
14	106667814
15	43893668
15	45559948
16	2030145
16	22122275
16	81957132
16	88889098
17	39334112
18	2923857
18	19112440
19	621242
19	1012507
19	6665007
19	8976426
19	55508845
19	58549411
20	31606096
22	32587158
22	32614591
22	37603624
