chr	pos
1	3679228
1	10364109
1	19513761
1	23884532
1	52552607
1	59811926
1	154245153
1	156434177
1	162470726
1	186143692
1	232577614
2	11922610
3	98518295
3	149459264
4	106196214
4	113436295
5	137088572
5	140594909
6	25652625
6	70926628
6	82936959
7	99227520
7	151871283
8	90965699
10	21804570
10	89692792
10	98718102
10	121685689
11	16068116
11	47200771
11	89907045
12	53693722
12	131616324
15	42361019
16	66966008
16	68862076
17	7507083
17	35298024
18	18546962
19	2042015
19	56132545
19	58384887
22	23523318
X	17771461
X	140984390
X	148582511
X	153582335
