chr	pos
1	22166420
1	45115731
1	247582222
2	15555741
2	37035632
2	61315601
2	197705876
2	207310230
2	209113112
2	231314895
3	154145322
4	54326990
5	35709170
5	41045922
5	139917069
6	44143869
6	78172156
6	83075656
7	142626123
8	95142932
10	31138346
11	4626616
11	55659044
11	60150653
11	71720101
11	114167250
12	2017054
12	48096531
12	57919602
12	64437269
12	76453623
14	76241856
15	44068328
15	48729544
17	4578457
17	7577574
17	10213033
17	15974805
17	40030158
17	56344812
17	56355208
17	80789719
19	3784173
19	16280488
19	36015811
20	2464637
20	16712312
21	15561431
21	32492682
21	47978201
X	73047524
