sample	chr	pos	ccf_old_v100_raw	ccf_old_v100_valid	ccf_over_one_flag
TCGA-S2-AA1A-01	1	10364310	1.21124031007752	NA	TRUE
TCGA-S2-AA1A-01	1	36068944	0.972222222222222	0.972222222222222	FALSE
TCGA-S2-AA1A-01	1	38082186	1.06132075471698	NA	TRUE
TCGA-S2-AA1A-01	1	44458225	0.581395348837209	0.581395348837209	FALSE
TCGA-S2-AA1A-01	1	44463569	0.986842105263158	0.986842105263158	FALSE
TCGA-S2-AA1A-01	1	53927174	0.714285714285714	0.714285714285714	FALSE
TCGA-S2-AA1A-01	1	68943509	1.22126436781609	NA	TRUE
TCGA-S2-AA1A-01	1	100750788	0.815217391304348	0.815217391304348	FALSE
TCGA-S2-AA1A-01	1	109839520	1.25	NA	TRUE
TCGA-S2-AA1A-01	1	156521850	0.953947368421053	0.953947368421053	FALSE
TCGA-S2-AA1A-01	1	156639416	0.683962264150943	0.683962264150943	FALSE
TCGA-S2-AA1A-01	1	161642828	1.41847826086957	NA	TRUE
TCGA-S2-AA1A-01	1	175372505	1.20833333333333	NA	TRUE
TCGA-S2-AA1A-01	1	183519012	0.470779220779221	0.470779220779221	FALSE
TCGA-S2-AA1A-01	1	186302375	0.964095744680851	0.964095744680851	FALSE
TCGA-S2-AA1A-01	1	197026199	0.886111111111111	0.886111111111111	FALSE
TCGA-S2-AA1A-01	1	202710653	1.61111111111111	NA	TRUE
TCGA-S2-AA1A-01	1	204006300	1.52631578947368	NA	TRUE
TCGA-S2-AA1A-01	1	248129378	0.695205479452055	0.695205479452055	FALSE
TCGA-S2-AA1A-01	10	108432633	1.57885714285714	NA	TRUE
TCGA-S2-AA1A-01	11	1003792	1.48666092943201	NA	TRUE
TCGA-S2-AA1A-01	11	4976200	NA	NA	FALSE
TCGA-S2-AA1A-01	11	18745714	0.717032967032967	0.717032967032967	FALSE
TCGA-S2-AA1A-01	11	45672014	0.836538461538461	0.836538461538461	FALSE
TCGA-S2-AA1A-01	11	55032659	0.919776119402985	0.919776119402985	FALSE
TCGA-S2-AA1A-01	11	55032660	0.919776119402985	0.919776119402985	FALSE
