chr	pos
1	12058885
1	35370518
1	115142031
1	193038185
2	26492860
2	29917842
2	89544412
2	216243939
2	233759485
3	30029706
3	49412958
3	49725284
3	121383372
3	150931217
4	126336650
5	140228379
5	140308818
5	147204154
6	26205164
6	153043116
6	163987093
7	75066917
9	134034812
10	118306869
11	93800893
12	45209834
12	53202551
12	53202552
12	95452139
12	112600120
12	123345916
13	108862028
15	64673622
17	19247157
19	13414687
19	42821926
19	55450938
20	30732918
20	60992329
X	9900641
X	46913789
X	115576109
