chr	pos
1	1335602
1	9789647
1	19557342
1	21221890
1	26873376
1	32508607
1	32671812
1	35559673
1	41094511
1	74819007
1	112533566
1	145588983
1	152552117
1	155217174
1	156126291
1	159683510
1	185956566
1	190250710
1	198704261
1	223807952
2	3623205
2	10584315
2	50574330
2	70904965
2	73676114
2	75891800
2	88751551
2	102083239
2	108604723
2	152354358
2	173832051
2	203407170
2	215797351
2	232392911
2	240964735
3	22414020
3	49927461
3	50154523
3	65415641
3	105295132
3	121647880
3	131274364
3	138091730
3	147132190
3	168547093
4	1818554
4	1986621
4	8098989
4	68934338
4	75041014
4	119660426
4	122836006
4	164087623
4	184238717
5	153085598
5	159766579
5	179041324
6	8102707
6	11185486
6	90605771
6	167728837
7	891037
7	30054359
7	98639790
7	100419909
7	100551826
7	105752734
7	123101425
7	131825431
7	141872553
7	142250994
7	143453649
7	151919764
8	6302135
8	9634240
8	42821719
8	68018166
8	77593660
8	97258590
8	105368544
8	145694756
9	37745837
9	113550043
9	121976308
9	125423929
9	136412241
10	70045148
10	96827072
10	127516133
11	10052696
11	14989297
11	17794170
11	18387901
11	57427204
11	62294904
11	118211259
11	124120897
12	752598
12	23689405
12	49448134
12	49448347
12	49524981
12	55641766
12	57864774
12	83251282
12	88376963
12	95689845
12	104476336
12	113754436
12	130648572
13	23904780
13	24876866
13	39455800
13	42044945
13	113516793
14	20764001
14	21550091
14	45642277
14	55900411
14	68066914
14	68066915
14	90873815
14	94048589
14	102550870
15	28467198
15	40582988
15	42834758
15	48443718
15	65223826
15	71124594
15	72578391
15	74425391
15	85053064
16	2815156
16	4504882
16	27225031
17	649746
17	5071268
17	9066220
17	26940112
17	35345890
17	39183428
17	42328834
17	42461464
17	65340781
18	32918934
18	42281787
18	65180639
18	65180839
18	76754241
19	1555383
19	7509232
19	9299241
19	10946730
19	13064288
19	13265399
19	16957798
19	17058034
19	17740966
19	20002610
19	33706758
19	44377496
19	46192539
19	46214438
19	46278260
19	51537956
19	53473702
19	56466478
20	5159500
20	33067483
20	47990134
22	24472119
22	30218437
22	38109305
X	6069220
X	37534919
X	47696329
X	54471938
X	55782317
X	83730263
X	84347318
X	105855324
X	140969483
X	152860092
