chr	pos
1	27429181
1	85403443
1	118640322
1	155531968
1	213037133
1	228596209
2	11772121
2	44445621
2	178081262
2	198353857
2	228194484
4	143114276
5	37158402
5	37169279
5	115140913
7	143085937
8	144940561
9	124528882
10	27459378
10	49791161
11	1272862
11	8123189
11	8660279
11	67254510
11	73680349
12	46318583
12	88910120
12	89998003
13	77644827
14	81609772
15	82336479
15	84651390
16	30364546
16	72032228
16	81174924
16	89245960
17	7577120
17	10303960
17	76487632
19	11132428
19	54403682
19	58384420
20	30816166
20	36874487
20	60419757
21	36252860
22	36537431
X	49236865
X	119677628
