chr	pos
1	907476
1	2336427
1	5933357
1	6149076
1	6341184
1	7903813
1	9910831
1	10032226
1	10041122
1	11190678
1	11576207
1	11863053
1	11897470
1	11918780
1	12012698
1	12266930
1	12942136
1	16266773
1	16774560
1	16945400
1	17084727
1	17413060
1	20501537
1	20680364
1	21928278
1	22167604
1	23414137
1	23698091
1	27101300
1	29631307
1	31212688
1	32829397
1	32849596
1	33945052
1	36032312
1	38078347
1	39720041
1	40363231
1	41481849
1	42643444
1	44137304
1	46073732
1	47023851
1	52252285
1	52704090
1	52912107
1	53558243
1	53726261
1	55315342
1	55624614
1	67474797
1	67816772
1	71531382
1	75112419
1	77095136
1	77620160
1	90049424
1	92148871
1	92149254
1	92646434
1	97544660
1	100623898
1	109377551
1	109795678
1	111216030
1	114454174
1	114945409
1	117484611
1	118166444
1	143663941
1	144879386
1	144881573
1	145765191
1	146465887
1	147119357
1	147120072
1	149875284
1	150476841
1	150772062
1	150936785
1	151109517
1	151131714
1	151787735
1	152188247
1	152285658
1	152538397
1	152733874
1	153779158
1	154936389
1	155013045
1	155234022
1	155306161
1	155774927
1	156021546
1	156556391
1	157490859
1	158549509
1	159897254
1	160188743
1	161642999
1	169702760
1	171510327
1	173934067
1	175360538
1	176826698
1	176863802
1	178359275
1	180062922
1	180886062
1	182442979
1	183112362
1	201843467
1	202727577
1	203140677
1	204226632
1	204589296
1	204590768
1	205210771
1	205272620
1	205895737
1	206821249
1	206906104
1	208200387
1	210856904
1	214791952
1	215844347
1	220142004
1	220291545
1	220327318
1	222696079
1	225393862
1	228461991
1	228462279
1	228565692
1	230459114
1	231048466
1	232577037
1	234367329
1	236157077
1	236399683
1	237550644
1	237586429
1	241757787
1	244736061
1	245847664
1	247463970
1	248366550
1	248685523
2	1442709
2	1926422
2	7184005
2	10712041
2	10930935
2	18114031
2	24261308
2	25384039
2	25463523
2	25967058
2	26399346
2	26532147
2	26686363
2	27001430
2	27121405
2	27677512
2	27851666
2	33036236
2	36777211
2	36777213
2	37473314
2	43968166
2	44065779
2	54852017
2	55864699
2	60685559
2	61025268
2	61349298
2	63283355
2	69351762
2	70188535
2	71036179
2	73315308
2	74136256
2	74594186
2	80085198
2	86067383
2	95847165
2	97285256
2	97377466
2	97756027
2	98852912
2	99413988
2	100343578
2	101638743
2	105859311
2	106510110
2	107460151
2	109379824
2	109527395
2	111881493
2	114257675
2	114351871
2	115200247
2	128370155
2	128383098
2	128872736
2	128892518
2	128941351
2	131897824
2	132275370
2	141819783
2	149240848
2	150426511
2	151324976
2	152566177
2	152727093
2	157406258
2	158617589
2	158634702
2	159517010
2	160590565
2	160665065
2	161223727
2	162868495
2	163134178
2	164467206
2	166895938
2	168103234
2	169938262
2	169984362
2	175957927
2	178562134
2	179260240
2	179391294
2	179397613
2	179458065
2	179540657
2	179629357
2	183960191
2	202744757
2	206870056
2	216248793
2	220082951
2	220333424
2	220505609
2	223386605
2	225360628
2	226447710
2	227924140
2	228131148
2	228420192
2	228476339
2	232392857
2	234085942
2	234346985
2	234688374
2	239040304
2	239170913
2	241512535
2	241537416
2	242794940
3	1445056
3	4403851
3	9023986
3	9026793
3	9106120
3	10130571
3	10319986
3	10327517
3	10334546
3	14725877
3	14964026
3	20194945
3	23541216
3	32915421
3	38739378
3	41274906
3	42304922
3	45127254
3	45817275
3	46449089
3	46486845
3	46902227
3	46939378
3	47046049
3	48510438
3	48630841
3	48658922
3	49897114
3	49928036
3	51432137
3	52312245
3	52324396
3	52324682
3	53321362
3	53845710
3	55504446
3	55542702
3	55544308
3	57290998
3	64084606
3	72424605
3	72426860
3	85932522
3	89530765
3	97467595
3	105438991
3	108754317
3	111312790
3	113393694
3	113667665
3	122811251
3	126710388
3	128979574
3	129127486
3	129370443
3	130150638
3	132175611
3	134968200
3	135871214
3	136016911
3	136729150
3	142841244
3	143710224
3	145795679
3	151083772
3	169381242
3	169381319
3	178921548
3	178952084
3	182616392
3	183515744
3	184025217
3	188584135
3	190030718
3	195511980
3	195513579
3	197409416
4	437220
4	1235191
4	1945941
4	2698141
4	2746568
